,mon,dom,dow,carrier,flight,org,mile,depart,duration,delay,org_idx
38987,6,13,0,AA,1307,LGA,764,15.67,145,3.0,3.0
38988,0,27,0,OH,5268,LGA,292,19.0,101,-39.0,3.0
38989,4,12,1,US,740,ORD,678,13.83,129,134.0,0.0
38990,9,16,4,HA,43,SJC,2416,9.08,310,16.0,4.0
38991,0,28,1,B6,918,ORD,740,19.0,139,122.0,0.0
38992,7,4,1,UA,894,SFO,967,8.55,158,184.0,1.0
38993,0,6,0,WN,777,SFO,337,19.92,85,134.0,1.0
38994,7,25,1,OO,5756,SFO,153,13.15,56,9.0,1.0
38995,5,5,4,AA,177,JFK,2586,17.42,370,,2.0
38996,4,29,4,HA,165,OGG,100,13.5,34,-6.0,7.0
38997,6,11,5,UA,626,ORD,612,19.08,111,54.0,0.0
38998,4,6,2,AA,739,LGA,1389,11.83,225,16.0,3.0
38999,3,9,3,AA,753,LGA,1389,15.17,235,,3.0
39000,2,29,6,AA,1324,SFO,1846,6.75,254,-19.0,1.0
39001,6,11,5,OH,5195,JFK,892,11.48,164,3.0,2.0
39002,5,9,1,AA,1551,LGA,764,19.92,140,50.0,3.0
39003,8,17,3,WN,609,SFO,337,10.0,85,,1.0
39004,9,2,4,OH,6749,LGA,641,19.58,150,-15.0,3.0
39005,6,13,0,OH,5612,JFK,213,8.67,99,-17.0,2.0
39006,10,9,0,WN,2663,SJC,333,21.5,70,101.0,4.0
39007,8,3,3,OO,6021,ORD,911,11.97,152,26.0,0.0
39008,10,1,6,OH,6614,JFK,187,22.0,95,-42.0,2.0
39009,0,7,1,UA,410,SMF,910,6.0,145,-18.0,5.0
39010,4,8,4,OO,5932,ORD,416,14.47,88,17.0,0.0
39011,2,28,5,AA,329,LGA,733,12.83,160,42.0,3.0
39012,7,28,4,AA,874,ORD,867,19.0,140,-8.0,0.0
39013,5,28,6,UA,734,ORD,412,13.55,86,51.0,0.0
39014,0,23,3,UA,597,ORD,334,20.0,92,47.0,0.0
39015,11,14,0,OH,6798,JFK,187,19.17,94,76.0,2.0
39016,10,22,6,UA,616,ORD,612,14.2,107,-15.0,0.0
39017,1,15,5,OO,5550,SFO,262,13.75,79,-1.0,1.0
39018,11,20,6,WN,879,SMF,479,9.17,95,,5.0
39019,4,2,5,UA,1164,SFO,447,22.42,87,124.0,1.0
39020,1,27,3,UA,515,ORD,1781,20.25,272,26.0,0.0
39021,1,15,5,B6,8,JFK,301,15.08,80,17.0,2.0
39022,9,12,0,OO,6644,TUS,639,6.02,113,2.0,6.0
39023,2,2,0,AA,1772,ORD,1005,8.42,155,4.0,0.0
39024,2,10,1,UA,52,SFO,2565,22.5,317,36.0,1.0
39025,3,12,6,UA,245,ORD,888,9.02,154,-3.0,0.0
39026,3,13,0,AA,1677,ORD,1726,18.83,260,45.0,0.0
39027,3,28,1,AA,1904,ORD,1197,18.08,180,-7.0,0.0
39028,0,2,3,AA,1917,JFK,944,15.75,185,11.0,2.0
39029,4,30,5,UA,602,ORD,612,7.0,107,,0.0
39030,4,14,3,OO,5905,ORD,109,16.93,54,28.0,0.0
39031,3,14,1,OO,5446,SFO,191,10.73,66,56.0,1.0
39032,1,22,5,UA,34,SFO,2586,22.25,321,13.0,1.0
39033,5,17,2,AA,485,ORD,585,20.58,105,18.0,0.0
39034,0,7,1,AA,613,JFK,1090,18.58,215,137.0,2.0
39035,5,2,1,US,1848,ORD,599,9.55,117,1.0,0.0
39036,7,28,4,OO,5564,SFO,86,19.58,47,-6.0,1.0
39037,0,7,1,US,605,ORD,1515,15.33,244,195.0,0.0
39038,5,23,1,UA,618,ORD,612,15.08,111,22.0,0.0
39039,6,28,1,OO,6044,ORD,607,9.17,113,-8.0,0.0
39040,8,11,4,UA,331,ORD,1721,9.83,268,-9.0,0.0
39041,9,14,2,AA,2013,ORD,1515,7.67,235,-19.0,0.0
39042,10,9,0,WN,2887,SMF,358,19.5,70,35.0,5.0
39043,4,15,4,OO,5866,ORD,466,12.92,94,12.0,0.0
39044,11,18,4,OO,5868,ORD,631,14.18,106,13.0,0.0
39045,4,6,2,AA,1559,LGA,1097,17.42,190,-26.0,3.0
39046,3,26,6,B6,1307,JFK,228,11.92,75,-1.0,2.0
39047,5,22,0,AA,1442,ORD,612,16.58,110,30.0,0.0
39048,11,16,2,UA,1242,ORD,849,19.15,134,279.0,0.0
39049,9,18,6,B6,371,LGA,1076,6.25,171,0.0,3.0
39050,4,10,6,OO,6567,ORD,911,20.67,152,-14.0,0.0
39051,10,30,0,US,1291,ORD,599,12.5,111,40.0,0.0
39052,0,16,3,B6,106,TUS,2136,23.98,260,-15.0,6.0
39053,8,25,4,AA,1771,ORD,606,15.58,125,-9.0,0.0
39054,1,12,2,B6,49,JFK,944,14.25,168,47.0,2.0
39055,10,12,3,OO,4814,SFO,599,10.0,113,17.0,1.0
39056,11,12,5,AA,348,ORD,733,19.33,129,72.0,0.0
39057,4,1,4,B6,15,JFK,1069,16.58,191,-23.0,2.0
39058,3,22,2,UA,649,ORD,416,17.23,89,34.0,0.0
39059,3,5,6,UA,901,SFO,447,19.25,87,-4.0,1.0
39060,11,21,0,OO,6045,ORD,462,9.8,99,,0.0
39061,1,13,3,UA,1506,SFO,651,18.25,117,-11.0,1.0
39062,11,2,2,US,206,SMF,647,12.6,109,11.0,5.0
39063,6,16,3,UA,299,SFO,326,9.0,76,,1.0
39064,8,21,0,AA,378,ORD,733,11.0,135,84.0,0.0
39065,5,20,5,UA,1575,ORD,1515,9.83,231,30.0,0.0
39066,5,17,2,UA,1272,SFO,451,17.38,87,9.0,1.0
39067,5,3,2,AA,1210,ORD,867,12.33,135,45.0,0.0
39068,6,15,2,B6,141,JFK,1028,6.58,158,-7.0,2.0
39069,8,7,0,UA,624,ORD,612,17.92,109,4.0,0.0
39070,9,21,2,WN,1345,SJC,569,8.5,110,-4.0,4.0
39071,3,4,5,AA,1551,LGA,764,18.83,155,135.0,3.0
39072,1,18,1,OO,6402,SFO,451,15.65,93,1.0,1.0
39073,8,29,1,UA,1178,SMF,910,7.87,138,11.0,5.0
39074,6,16,3,OO,6380,SFO,522,10.73,95,41.0,1.0
39075,4,26,1,B6,91,JFK,2576,15.92,373,2.0,2.0
39076,3,23,3,UA,1226,ORD,622,8.1,110,29.0,0.0
39077,11,19,5,AA,889,ORD,1745,17.75,280,,0.0
39078,6,13,0,AA,2321,ORD,802,12.08,138,42.0,0.0
39079,0,16,3,AA,2079,ORD,1723,8.33,265,-10.0,0.0
39080,2,16,0,B6,1608,JFK,274,20.08,97,189.0,2.0
39081,3,8,2,OO,5415,SMF,373,6.33,107,11.0,5.0
39082,1,8,5,OO,6647,ORD,416,6.0,89,11.0,0.0
39083,10,26,3,AA,272,SFO,2585,23.75,305,2.0,1.0
39084,11,1,1,US,1539,LGA,335,9.25,100,21.0,3.0
39085,2,17,1,B6,199,JFK,2248,21.17,365,25.0,2.0
39086,2,29,6,AA,1103,ORD,888,7.75,160,-5.0,0.0
39087,0,29,2,UA,1476,SFO,414,6.33,92,31.0,1.0
39088,8,4,4,UA,117,ORD,1721,20.63,266,36.0,0.0
39089,1,14,4,UA,1463,ORD,1515,12.0,240,13.0,0.0
39090,5,28,6,UA,817,SFO,337,9.5,90,,1.0
39091,0,25,5,AA,1757,LGA,887,12.92,170,-18.0,3.0
39092,1,4,1,WN,2967,SMF,358,12.25,70,-8.0,5.0
39093,1,18,1,UA,707,ORD,888,6.0,157,61.0,0.0
39094,9,19,0,OO,5448,SFO,191,7.72,67,19.0,1.0
39095,4,31,6,US,1881,ORD,599,17.75,113,36.0,0.0
39096,2,20,4,OO,5564,SMF,86,20.92,45,3.0,5.0
39097,1,4,1,AA,1165,JFK,1090,8.25,190,4.0,2.0
39098,10,9,0,UA,836,ORD,733,18.08,141,39.0,0.0
39099,4,8,4,WN,1934,SJC,333,20.08,70,-1.0,4.0
39100,10,24,1,OO,5847,ORD,409,13.23,89,10.0,0.0
39101,11,31,3,AA,1639,JFK,1597,17.17,250,75.0,2.0
39102,11,23,2,UA,381,ORD,1781,9.75,278,61.0,0.0
39103,8,6,6,OO,5446,SFO,191,10.5,67,41.0,1.0
39104,6,6,0,B6,30,JFK,264,22.92,87,18.0,2.0
39105,4,1,4,US,1953,ORD,599,13.98,120,22.0,0.0
39106,7,11,1,US,2171,LGA,214,11.0,83,,3.0
39107,3,22,2,WN,702,SMF,404,15.92,85,-1.0,5.0
39108,6,31,4,OO,5473,SFO,329,14.92,93,33.0,1.0
39109,10,13,4,OO,5954,ORD,323,8.02,77,-12.0,0.0
39110,3,3,4,B6,128,JFK,267,22.92,79,60.0,2.0
39111,10,16,0,B6,197,JFK,2248,10.5,355,-31.0,2.0
39112,11,25,4,WN,1377,SJC,621,12.92,110,24.0,4.0
39113,9,9,4,UA,554,ORD,783,16.92,129,-15.0,0.0
39114,1,10,0,UA,1510,SFO,651,8.75,117,-9.0,1.0
39115,0,3,4,WN,3142,SJC,386,18.67,80,29.0,4.0
39116,2,12,3,OH,5139,LGA,292,8.42,95,-2.0,3.0
39117,5,16,1,OO,6077,ORD,438,16.4,94,41.0,0.0
39118,9,23,4,WN,325,SJC,333,15.0,70,21.0,4.0
39119,7,8,5,WN,634,SFO,1855,18.42,250,-15.0,1.0
39120,11,31,3,UA,128,ORD,678,6.05,122,-11.0,0.0
39121,3,10,4,WN,565,SMF,404,11.5,80,-6.0,5.0
39122,0,2,3,AA,1438,ORD,409,18.33,90,72.0,0.0
39123,7,29,5,UA,1673,ORD,1186,9.73,194,62.0,0.0
39124,3,9,3,AA,18,SFO,2586,22.0,325,201.0,1.0
39125,11,1,1,AA,177,JFK,2586,18.08,405,69.0,2.0
39126,2,27,4,WN,2126,SFO,651,12.42,120,-6.0,1.0
39127,2,14,5,AA,1757,LGA,887,12.92,170,29.0,3.0
39128,4,4,0,AA,411,ORD,1745,18.0,265,1.0,0.0
39129,5,26,4,AA,181,JFK,2475,16.92,395,-39.0,2.0
39130,1,7,4,UA,455,ORD,299,8.67,78,-11.0,0.0
39131,11,6,6,B6,87,JFK,1989,20.33,338,-3.0,2.0
39132,10,21,5,WN,1684,SJC,333,19.5,70,28.0,4.0
39133,1,29,5,US,2179,LGA,214,15.0,82,,3.0
39134,1,20,3,WN,2996,TUS,365,6.42,75,-11.0,6.0
39135,2,7,5,OH,5592,JFK,187,19.0,120,120.0,2.0
39136,6,10,4,B6,619,JFK,829,21.0,168,101.0,2.0
39137,4,1,4,OH,5203,JFK,1522,18.83,278,14.0,2.0
39138,4,11,0,B6,16,JFK,267,14.48,81,-13.0,2.0
39139,8,10,3,OO,5952,ORD,738,18.18,133,72.0,0.0
39140,8,7,0,UA,59,SFO,2367,8.92,320,-3.0,1.0
39141,1,24,0,HA,595,OGG,100,21.33,34,26.0,7.0
39142,11,27,6,WN,3368,SFO,447,16.42,90,31.0,1.0
39143,0,6,0,UA,628,ORD,612,20.75,103,64.0,0.0
39144,11,23,2,WN,2985,SMF,480,8.75,85,-13.0,5.0
39145,6,30,3,UA,872,SFO,2419,11.25,315,-8.0,1.0
39146,2,7,5,AA,520,SFO,1464,6.0,205,35.0,1.0
39147,7,3,0,AA,1438,TUS,1437,12.0,210,30.0,6.0
39148,0,1,2,OO,6647,ORD,416,6.0,90,-2.0,0.0
39149,9,16,4,B6,600,JFK,274,9.83,71,18.0,2.0
39150,7,2,6,B6,79,JFK,944,21.33,187,63.0,2.0
39151,1,3,0,OH,5014,LGA,722,21.83,147,-13.0,3.0
39152,0,2,3,UA,1536,ORD,1005,19.22,158,94.0,0.0
39153,6,18,5,OO,5979,ORD,122,16.97,49,254.0,0.0
39154,7,2,6,B6,625,JFK,1428,13.0,233,,2.0
39155,11,1,1,US,2179,LGA,214,15.0,70,3.0,3.0
39156,9,6,1,WN,833,SJC,342,10.92,75,-8.0,4.0
39157,7,5,2,AA,2455,ORD,1440,7.67,210,21.0,0.0
39158,8,13,6,AA,321,LGA,733,11.0,155,64.0,3.0
39159,4,24,6,AA,1540,TUS,813,14.33,130,6.0,6.0
39160,1,2,6,UA,34,OGG,2338,13.65,285,52.0,7.0
39161,11,14,0,B6,19,JFK,1069,8.15,191,-31.0,2.0
39162,1,22,5,WN,1510,TUS,747,8.5,140,-8.0,6.0
39163,3,6,0,OO,6439,ORD,213,20.67,62,25.0,0.0
39164,11,4,4,WN,2501,SJC,342,19.17,75,43.0,4.0
39165,3,4,5,US,2116,LGA,185,7.0,72,5.0,3.0
39166,11,14,0,OO,5991,ORD,522,20.15,107,160.0,0.0
39167,5,30,1,OH,5417,LGA,610,20.0,133,58.0,3.0
39168,3,22,2,OO,5577,SMF,86,5.75,47,-17.0,5.0
39169,3,15,2,AA,313,LGA,733,8.58,150,-1.0,3.0
39170,4,17,6,AA,1144,SFO,1464,13.25,210,3.0,1.0
39171,5,10,2,WN,1690,TUS,365,6.25,70,-1.0,6.0
39172,2,5,3,AA,876,ORD,867,7.08,130,0.0,0.0
39173,1,14,4,B6,904,ORD,740,9.33,130,-31.0,0.0
39174,3,14,1,UA,476,ORD,473,7.3,92,-14.0,0.0
39175,5,12,4,WN,1468,SJC,308,20.17,80,5.0,4.0
39176,11,8,1,OO,5836,ORD,157,8.18,51,-12.0,0.0
39177,2,15,6,OH,5616,JFK,301,20.33,127,-19.0,2.0
39178,2,7,5,AA,179,JFK,2586,8.75,384,1.0,2.0
39179,0,7,1,UA,950,ORD,589,13.25,111,130.0,0.0
39180,11,28,0,AA,1067,ORD,925,9.58,170,-7.0,0.0
39181,4,9,5,OH,5421,JFK,740,19.17,195,,2.0
39182,11,8,1,UA,395,ORD,1723,17.18,264,40.0,0.0
39183,6,14,1,OH,5437,LGA,1011,14.48,176,-7.0,3.0
39184,5,15,0,AA,1165,JFK,1090,8.67,190,-10.0,2.0
39185,11,8,1,B6,177,JFK,2153,7.92,344,-15.0,2.0
39186,5,23,1,B6,169,JFK,2569,8.67,370,60.0,2.0
39187,2,24,1,UA,1518,ORD,1005,7.92,153,9.0,0.0
39188,1,21,4,WN,1315,SMF,358,15.17,70,35.0,5.0
39189,0,20,0,OO,5937,ORD,160,14.75,56,-14.0,0.0
39190,7,2,6,UA,7,SFO,2338,8.07,320,17.0,1.0
39191,2,1,6,WN,776,SJC,308,8.83,75,-10.0,4.0
39192,4,19,1,US,514,SJC,386,13.83,85,13.0,4.0
39193,11,20,6,UA,371,ORD,1739,17.72,274,,0.0
39194,7,19,2,B6,159,JFK,1626,12.5,250,-14.0,2.0
39195,4,25,0,AA,1217,ORD,1721,19.92,260,32.0,0.0
39196,10,8,6,OO,5741,SFO,78,10.02,53,63.0,1.0
39197,5,4,3,B6,29,JFK,1005,20.5,190,41.0,2.0
39198,7,5,2,UA,687,LGA,733,16.0,169,236.0,3.0
39199,6,14,1,UA,544,SFO,550,17.47,101,77.0,1.0
39200,5,23,1,AA,1544,SFO,1846,10.75,260,154.0,1.0
39201,0,23,3,UA,914,SFO,2419,7.83,303,36.0,1.0
39202,7,8,5,AA,339,LGA,733,15.83,155,43.0,3.0
39203,6,12,6,US,278,SFO,414,20.5,93,28.0,1.0
39204,8,23,2,UA,374,SFO,1504,11.67,205,-2.0,1.0
39205,5,8,0,OO,5841,ORD,116,10.2,51,15.0,0.0
39206,7,23,6,UA,343,ORD,416,20.33,91,-4.0,0.0
39207,7,24,0,UA,580,ORD,622,10.58,110,-7.0,0.0
39208,7,21,4,OH,5525,LGA,866,21.5,159,11.0,3.0
39209,10,27,4,WN,477,SMF,404,8.83,85,0.0,5.0
39210,4,6,2,OO,5816,ORD,403,12.13,91,-10.0,0.0
39211,7,8,5,WN,1077,SJC,417,17.33,80,41.0,4.0
39212,5,16,1,AA,629,ORD,1829,20.67,270,,0.0
39213,1,7,4,OO,6412,SFO,451,22.42,93,,1.0
39214,2,12,3,US,2144,LGA,185,21.0,72,-8.0,3.0
39215,9,12,0,AA,1199,ORD,978,8.58,155,6.0,0.0
39216,10,7,5,WN,966,SJC,386,10.42,85,50.0,4.0
39217,5,4,3,UA,1242,ORD,849,18.8,140,93.0,0.0
39218,4,11,0,OO,5525,SMF,86,14.63,47,60.0,5.0
39219,11,27,6,OO,5478,SFO,250,11.42,81,32.0,1.0
39220,8,11,4,AA,181,JFK,2475,17.75,375,114.0,2.0
39221,7,8,5,AA,356,ORD,733,9.42,130,-11.0,0.0
39222,0,23,3,AA,1400,ORD,1005,14.83,155,129.0,0.0
39223,4,1,4,UA,518,ORD,867,8.1,136,-10.0,0.0
39224,10,14,5,B6,53,JFK,1005,13.5,180,20.0,2.0
39225,1,21,4,WN,456,SFO,447,19.0,85,10.0,1.0
39226,2,22,6,WN,2762,SMF,358,18.5,70,25.0,5.0
39227,0,5,6,UA,1112,SMF,1781,14.15,236,39.0,5.0
39228,0,22,2,OO,5575,SFO,238,19.25,75,,1.0
39229,9,14,2,UA,544,SFO,550,18.17,102,-19.0,1.0
39230,6,21,1,WN,3069,SJC,308,8.0,75,24.0,4.0
39231,6,11,5,UA,614,ORD,612,13.08,112,40.0,0.0
39232,2,30,0,UA,35,SFO,2338,8.92,321,13.0,1.0
39233,5,21,6,OO,6585,ORD,213,14.78,61,24.0,0.0
39234,2,27,4,OO,6186,ORD,760,8.57,125,-11.0,0.0
39235,0,8,2,WN,504,SJC,296,15.17,60,-1.0,4.0
39236,0,20,0,OO,6150,SFO,363,17.67,80,23.0,1.0
39237,9,4,6,OO,5724,SFO,78,16.22,43,70.0,1.0
39238,7,5,2,AA,705,LGA,1389,7.0,205,14.0,3.0
39239,10,22,6,WN,3093,SMF,647,10.33,110,26.0,5.0
39240,2,27,4,US,2138,LGA,185,18.0,74,33.0,3.0
39241,3,16,3,UA,516,ORD,316,15.83,78,91.0,0.0
39242,1,16,6,UA,559,ORD,1829,15.15,283,-22.0,0.0
39243,8,23,2,AA,1329,LGA,950,18.67,170,40.0,3.0
39244,5,28,6,UA,1187,SFO,326,19.08,72,,1.0
39245,0,11,5,WN,1424,SMF,389,13.17,75,-8.0,5.0
39246,10,25,2,WN,2920,SJC,296,11.83,60,5.0,4.0
39247,8,9,2,AA,309,LGA,733,8.08,150,179.0,3.0
39248,4,15,4,UA,785,SFO,447,20.67,87,-7.0,1.0
39249,2,21,5,WN,3486,SMF,605,18.0,110,22.0,5.0
39250,5,9,1,B6,8,JFK,301,14.92,88,-6.0,2.0
39251,4,29,4,AA,1617,LGA,950,11.0,170,28.0,3.0
39252,11,5,5,OO,6083,ORD,466,17.25,101,32.0,0.0
39253,9,20,1,B6,1085,JFK,541,16.5,134,-6.0,2.0
39254,4,5,1,OO,5564,SFO,86,19.85,42,2.0,1.0
39255,1,21,4,UA,596,ORD,316,7.83,74,154.0,0.0
39256,1,13,3,OO,6477,SMF,373,14.85,86,5.0,5.0
39257,7,26,2,UA,604,ORD,612,8.05,106,8.0,0.0
39258,1,6,3,AA,2305,ORD,802,7.58,150,,0.0
39259,6,28,1,OH,5241,JFK,425,19.98,130,137.0,2.0
39260,2,24,1,UA,863,ORD,1846,17.0,277,-1.0,0.0
39261,3,6,0,B6,619,JFK,829,19.92,172,129.0,2.0
39262,1,1,5,US,1247,LGA,544,8.25,125,22.0,3.0
39263,4,13,2,AA,607,ORD,1745,19.92,260,29.0,0.0
39264,5,16,1,AA,1407,ORD,1745,12.33,255,26.0,0.0
39265,3,26,6,B6,612,JFK,187,14.33,75,-11.0,2.0
39266,10,12,3,HA,127,OGG,100,12.58,34,-4.0,7.0
39267,3,23,3,WN,1839,SFO,414,21.25,90,-19.0,1.0
39268,0,3,4,AA,2378,ORD,1197,16.08,180,33.0,0.0
39269,0,1,2,AA,705,LGA,1389,6.5,240,40.0,3.0
39270,10,14,5,B6,713,JFK,1597,6.0,223,-19.0,2.0
39271,0,3,4,UA,1179,SFO,337,12.02,84,20.0,1.0
39272,6,19,6,HA,43,SJC,2416,9.0,310,8.0,4.0
39273,6,10,4,WN,2606,SJC,621,9.75,110,-4.0,4.0
39274,5,27,5,OO,5553,SFO,329,12.43,93,-13.0,1.0
39275,9,11,6,WN,2388,SMF,605,15.58,110,36.0,5.0
39276,2,6,4,AA,755,ORD,1041,10.67,175,20.0,0.0
39277,11,27,6,AA,18,SFO,2586,22.92,320,56.0,1.0
39278,10,3,1,AA,1994,SFO,1464,9.5,200,-15.0,1.0
39279,10,11,2,AA,2218,SJC,1438,10.92,200,-3.0,4.0
39280,7,21,4,OO,6500,SJC,308,6.0,80,-12.0,4.0
39281,11,9,2,AA,1151,LGA,764,8.5,160,-9.0,3.0
39282,2,11,2,OO,6336,SFO,192,7.0,56,-6.0,1.0
39283,1,14,4,AA,1425,ORD,1726,9.5,260,19.0,0.0
39284,6,18,5,WN,468,SFO,337,6.92,80,1.0,1.0
39285,6,5,6,AA,1247,ORD,1745,11.0,255,-7.0,0.0
39286,2,31,1,WN,1766,SMF,389,21.83,75,8.0,5.0
39287,11,17,3,AA,1087,ORD,334,19.92,85,59.0,0.0
39288,4,23,5,B6,1051,JFK,340,8.0,102,13.0,2.0
39289,6,14,1,WN,3244,SJC,308,9.25,80,-16.0,4.0
39290,6,1,2,UA,371,ORD,1739,17.98,260,37.0,0.0
39291,4,1,4,WN,504,SMF,358,16.5,70,-2.0,5.0
39292,1,22,5,UA,1560,ORD,1012,9.0,156,38.0,0.0
39293,8,6,6,WN,1323,SFO,337,7.0,85,-14.0,1.0
39294,5,15,0,AA,2073,ORD,2072,13.92,285,38.0,0.0
39295,1,28,4,OH,5679,LGA,478,16.5,116,41.0,3.0
39296,0,5,6,UA,587,SFO,372,19.42,88,35.0,1.0
39297,6,31,4,AA,321,ORD,978,13.75,155,69.0,0.0
39298,1,26,2,UA,1242,ORD,849,18.5,130,140.0,0.0
39299,5,11,3,UA,831,ORD,1846,7.02,267,57.0,0.0
39300,11,9,2,WN,3928,SJC,386,17.17,80,0.0,4.0
39301,9,10,5,AA,2057,ORD,2072,8.25,275,2.0,0.0
39302,2,16,0,WN,177,SJC,308,17.92,70,16.0,4.0
39303,7,5,2,UA,931,SFO,337,19.38,97,51.0,1.0
39304,5,5,4,UA,693,LGA,733,19.08,166,43.0,3.0
39305,7,11,1,OO,6123,ORD,286,13.22,82,-25.0,0.0
39306,10,18,2,AA,1751,ORD,925,12.08,165,-23.0,0.0
39307,7,20,3,UA,88,SFO,2565,12.87,345,42.0,1.0
39308,8,22,1,B6,1065,JFK,1522,13.17,238,16.0,2.0
39309,11,22,1,UA,343,ORD,416,20.78,92,151.0,0.0
39310,0,25,5,UA,580,ORD,622,10.98,108,-12.0,0.0
39311,9,27,1,OH,6664,JFK,264,14.5,90,-3.0,2.0
39312,9,24,5,OO,6023,ORD,491,16.03,99,22.0,0.0
39313,0,22,2,UA,381,ORD,1781,10.32,272,57.0,0.0
39314,6,22,2,UA,275,ORD,403,16.85,90,2.0,0.0
39315,11,21,0,OO,5963,ORD,130,13.13,53,142.0,0.0
39316,0,12,6,OO,5830,ORD,760,19.5,125,-9.0,0.0
39317,8,27,6,HA,545,OGG,100,18.05,34,-12.0,7.0
39318,1,11,1,AA,1169,ORD,1041,14.0,175,40.0,0.0
39319,8,23,2,OO,5478,SFO,250,11.88,78,1.0,1.0
39320,2,2,0,US,640,SJC,621,19.08,112,50.0,4.0
39321,10,26,3,OO,5450,SFO,77,14.43,43,74.0,1.0
39322,6,24,4,OH,5211,JFK,301,12.62,90,79.0,2.0
39323,11,16,2,OH,6619,LGA,647,10.17,156,26.0,3.0
39324,8,17,3,AA,1031,ORD,1236,18.42,195,43.0,0.0
39325,2,9,0,AA,1248,ORD,678,6.67,110,17.0,0.0
39326,11,20,6,AA,2099,ORD,1745,7.08,270,46.0,0.0
39327,10,5,3,AA,2344,ORD,719,14.67,135,135.0,0.0
39328,8,5,5,AA,496,ORD,612,6.42,100,6.0,0.0
39329,5,21,6,AA,117,JFK,2475,14.75,390,47.0,2.0
39330,9,18,6,UA,674,ORD,733,9.32,129,-15.0,0.0
39331,11,18,4,US,2163,LGA,214,7.0,75,-17.0,3.0
39332,3,4,5,AA,392,ORD,733,8.0,120,89.0,0.0
39333,10,17,1,OO,4376,ORD,264,16.25,73,27.0,0.0
39334,4,31,6,OO,5889,ORD,925,14.83,166,14.0,0.0
39335,0,25,5,US,784,SFO,2296,22.67,284,78.0,1.0
39336,6,14,1,AA,2313,ORD,802,9.33,140,-12.0,0.0
39337,1,10,0,B6,1022,JFK,187,16.0,80,47.0,2.0
39338,8,13,6,UA,959,ORD,888,19.95,152,43.0,0.0
39339,4,18,0,OH,5510,JFK,187,14.58,80,210.0,2.0
39340,5,27,5,UA,1163,SFO,337,13.78,89,37.0,1.0
39341,4,5,1,UA,1567,ORD,1515,19.92,235,45.0,0.0
39342,6,13,0,UA,805,SFO,337,21.35,86,,1.0
39343,2,18,2,UA,331,ORD,1721,9.82,271,19.0,0.0
39344,7,2,6,OH,5457,JFK,228,8.42,102,40.0,2.0
39345,4,14,3,AA,2355,ORD,802,20.08,135,81.0,0.0
39346,5,7,6,B6,2,JFK,301,6.58,77,-9.0,2.0
39347,3,2,3,UA,704,SFO,550,8.08,102,-5.0,1.0
39348,2,28,5,UA,695,LGA,733,19.92,162,123.0,3.0
39349,9,28,2,UA,275,ORD,403,17.83,92,73.0,0.0
39350,7,12,2,UA,515,ORD,1781,20.55,262,37.0,0.0
39351,1,25,1,UA,1244,SJC,1829,13.33,253,62.0,4.0
39352,11,22,1,US,961,SFO,2521,8.5,309,-15.0,1.0
39353,10,10,1,B6,91,JFK,2576,16.5,415,-39.0,2.0
39354,2,16,0,AA,1918,ORD,719,20.0,125,21.0,0.0
39355,2,11,2,AA,502,SJC,1476,17.58,200,14.0,4.0
39356,11,23,2,OO,6503,SFO,451,20.4,90,96.0,1.0
39357,1,16,6,UA,719,ORD,588,20.17,120,3.0,0.0
39358,4,9,5,OO,6218,ORD,738,20.75,134,-18.0,0.0
39359,3,3,4,B6,35,JFK,1028,20.0,195,47.0,2.0
39360,1,16,6,UA,1011,ORD,1005,17.92,151,18.0,0.0
39361,5,15,0,UA,725,ORD,802,20.63,136,33.0,0.0
39362,4,18,0,UA,565,ORD,1249,20.58,204,5.0,0.0
39363,0,27,0,AA,1487,ORD,1671,10.0,250,38.0,0.0
39364,7,14,4,OH,5273,JFK,892,19.0,192,,2.0
39365,2,30,0,AA,1540,TUS,813,14.5,130,109.0,6.0
39366,10,24,1,UA,360,ORD,589,11.17,107,-7.0,0.0
39367,11,15,1,OO,6156,SFO,372,10.4,84,12.0,1.0
39368,5,8,0,UA,381,ORD,1781,10.18,259,84.0,0.0
39369,5,17,2,B6,117,JFK,1182,7.0,190,10.0,2.0
39370,5,28,6,UA,146,ORD,647,18.0,120,150.0,0.0
39371,11,24,3,OO,5929,ORD,654,6.0,107,,0.0
39372,10,29,6,B6,19,JFK,1069,8.08,191,-13.0,2.0
39373,7,18,1,US,400,JFK,2153,6.92,321,10.0,2.0
39374,3,8,2,WN,3675,SJC,308,11.42,70,-6.0,4.0
39375,9,22,3,UA,802,SJC,948,6.33,160,,4.0
39376,4,19,1,AA,780,ORD,1197,6.25,170,29.0,0.0
39377,2,14,5,UA,139,ORD,1846,9.75,270,20.0,0.0
39378,10,18,2,B6,711,JFK,2248,14.83,361,-40.0,2.0
39379,7,26,2,US,376,SMF,2458,8.5,301,10.0,5.0
39380,6,19,6,UA,719,ORD,588,20.5,109,41.0,0.0
39381,9,17,5,UA,692,ORD,733,20.4,127,-9.0,0.0
39382,6,4,5,OH,5609,JFK,184,16.17,100,-29.0,2.0
39383,11,1,1,AA,1053,ORD,978,13.08,170,151.0,0.0
39384,1,9,6,US,135,SJC,386,7.0,90,-19.0,4.0
39385,2,21,5,AA,1835,ORD,1846,15.58,285,189.0,0.0
