,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
7413,2014,12,21,1457,37,1738,38,AS,N524AS,97,SEA,ANC,207,1448,14,57
7414,2014,12,15,950,0,1743,3,AS,N508AS,764,PDX,DCA,276,2350,9,50
7415,2014,10,27,1331,-9,1527,-24,UA,N831UA,475,SEA,SFO,93,679,13,31
7416,2014,12,19,725,-5,1019,-1,AS,N593AS,91,SEA,ANC,179,1448,7,25
7417,2014,2,19,907,-8,1225,-40,OO,N217AG,3466,PDX,TUS,128,1119,9,7
7418,2014,9,28,705,-5,945,-20,AS,N462AS,833,PDX,HNL,323,2603,7,5
7419,2014,3,23,1029,-6,1353,-6,F9,N923FR,788,PDX,DEN,127,991,10,29
7420,2014,7,24,755,-5,922,-3,AS,N764AS,61,SEA,JNU,121,909,7,55
7421,2014,11,7,1224,4,1313,-4,AS,N756AS,684,SEA,GEG,36,224,12,24
7422,2014,4,23,805,-5,1550,-20,AS,N524AS,4,SEA,DCA,267,2329,8,5
7423,2014,6,9,722,-8,1009,2,AS,N796AS,478,SEA,LAX,135,954,7,22
7424,2014,8,5,1348,33,1531,28,AS,N619AS,388,PDX,SFO,86,550,13,48
7425,2014,7,24,1417,-3,2008,-2,AA,N439AA,225,PDX,DFW,189,1616,14,17
7426,2014,10,20,558,-2,1202,-2,UA,N561UA,470,PDX,IAH,221,1825,5,58
7427,2014,5,22,700,-5,918,-22,VX,N631VA,1780,SEA,LAX,124,954,7,0
7428,2014,4,14,1615,15,1817,24,AS,N622AS,346,SEA,OAK,103,671,16,15
7429,2014,4,25,627,-3,1012,-3,WN,N223WN,478,SEA,ABQ,147,1180,6,27
7430,2014,4,3,1506,67,2117,64,UA,N37290,1581,SEA,IAH,229,1874,15,6
7431,2014,12,31,2054,-1,2326,7,AS,N519AS,534,SEA,ONT,127,956,20,54
7432,2014,6,5,1440,0,1714,7,DL,N3750D,1349,SEA,ANC,191,1448,14,40
7433,2014,11,17,1039,-1,1424,-16,AS,N625AS,794,SEA,ABQ,142,1180,10,39
7434,2014,6,1,558,-2,850,-7,DL,N613DL,1634,SEA,SLC,88,689,5,58
7435,2014,5,13,1702,7,1927,4,DL,N3733Z,2410,SEA,LAX,125,954,17,2
7436,2014,8,11,1440,0,1805,32,US,N620AW,500,SEA,PHX,164,1107,14,40
7437,2014,8,6,1625,25,1716,24,OO,N810SK,4500,PDX,SEA,32,129,16,25
7438,2014,6,26,1853,18,1945,17,AS,N644AS,69,SEA,KTN,90,680,18,53
7439,2014,9,15,844,4,1126,6,OO,N216AG,3472,SEA,LGB,140,965,8,44
7440,2014,9,15,1629,0,1929,4,DL,N661DN,568,SEA,SLC,94,689,16,29
7441,2014,6,29,735,-5,1009,-14,AS,N323AS,634,SEA,PHX,134,1107,7,35
7442,2014,3,23,931,-4,1148,-12,AS,N435AS,602,SEA,LAS,118,867,9,31
7443,2014,12,16,702,-2,1445,-10,UA,N38451,1602,SEA,IAD,259,2306,7,2
7444,2014,7,23,635,-5,932,12,AS,N433AS,466,SEA,LAX,145,954,6,35
7445,2014,9,29,1736,-10,1938,-20,UA,N451UA,587,SEA,SFO,93,679,17,36
7446,2014,10,28,1613,-7,1808,-21,UA,N563UA,587,SEA,SFO,94,679,16,13
7447,2014,5,21,2309,29,518,28,UA,N63820,1129,SEA,IAH,226,1874,23,9
7448,2014,11,8,829,-6,923,-2,OO,N633SK,4604,PDX,SEA,34,129,8,29
7449,2014,4,1,1,2,552,-13,UA,N37437,1220,SEA,IAH,216,1874,0,1
7450,2014,12,19,634,-6,842,-8,OO,N219AG,3456,PDX,BUR,108,817,6,34
7451,2014,7,19,1545,15,2111,-4,AA,N4XXAA,157,PDX,DFW,194,1616,15,45
7452,2014,8,11,820,0,1629,1,US,N660AW,798,SEA,PHL,287,2378,8,20
7453,2014,10,24,1310,-5,2036,-19,DL,N3746H,2137,SEA,ATL,235,2182,13,10
7454,2014,4,8,1134,-6,1501,-3,F9,N210FR,786,PDX,DEN,125,991,11,34
7455,2014,1,17,1646,-3,1920,-7,OO,N794SK,6527,SEA,LAX,124,954,16,46
7456,2014,10,6,556,-9,801,-6,AS,N756AS,200,SEA,SJC,106,697,5,56
7457,2014,3,3,1421,6,2213,-5,B6,N627JB,598,SEA,BOS,273,2496,14,21
7458,2014,7,19,1314,-4,1824,-6,DL,N127DL,198,SEA,MSP,165,1399,13,14
7459,2014,5,30,1126,-5,1837,-2,DL,N811DZ,1730,PDX,DTW,229,1953,11,26
7460,2014,12,9,2305,0,628,11,DL,N822DN,1823,SEA,DTW,227,1927,23,5
7461,2014,6,11,1410,-8,1642,-7,B6,N527JB,407,SEA,LGB,129,965,14,10
7462,2014,12,30,1800,-5,2138,5,US,N580UW,600,PDX,PHX,138,1009,18,0
7463,2014,6,17,600,0,1209,14,AA,N3HAAA,2218,SEA,ORD,213,1721,6,0
7464,2014,8,22,1044,-11,1224,-18,AS,N625AS,380,PDX,SFO,77,550,10,44
7465,2014,11,26,1152,-3,1412,-4,AS,N528AS,638,SEA,LAS,120,867,11,52
7466,2014,10,14,1424,-6,1657,17,AS,N525AS,570,PDX,LAX,135,834,14,24
7467,2014,6,21,1200,-1,1246,1,OO,N233SW,5325,PDX,RDM,32,116,12,0
7468,2014,3,30,602,-3,937,-2,F9,N208FR,144,SEA,DEN,131,1024,6,2
7469,2014,6,17,2350,0,217,0,AS,N762AS,121,SEA,ANC,189,1448,23,50
7470,2014,5,17,711,-4,1054,49,AS,N585AS,833,PDX,HNL,363,2603,7,11
7471,2014,5,13,2300,0,732,7,AS,N435AS,24,SEA,BOS,301,2496,23,0
7472,2014,8,14,1752,3,2356,-3,UA,N803UA,463,SEA,IAH,216,1874,17,52
7473,2014,6,6,2220,5,47,7,AS,N306AS,99,SEA,ANC,185,1448,22,20
7474,2014,6,28,752,-16,1021,-28,B6,N597JB,1207,SEA,LGB,126,965,7,52
7475,2014,1,6,611,6,952,14,F9,N201FR,358,SEA,DEN,127,1024,6,11
7476,2014,8,25,807,43,1012,27,UA,N835UA,294,SEA,SFO,87,679,8,7
7477,2014,4,14,1357,-8,1614,-6,AS,N531AS,570,PDX,LAX,119,834,13,57
7478,2014,12,6,1405,0,1610,-4,AS,N557AS,316,SEA,SFO,104,679,14,5
7479,2014,6,2,934,-1,1739,-1,AS,N519AS,764,PDX,DCA,291,2350,9,34
7480,2014,8,13,1155,-1,1755,-12,UA,N68807,1567,PDX,IAH,219,1825,11,55
7481,2014,7,18,2038,68,2237,62,WN,N795SW,3770,SEA,SJC,103,697,20,38
7482,2014,4,14,735,-5,1000,31,AS,N767AS,244,PDX,SFO,94,550,7,35
7483,2014,2,3,1635,10,1842,11,OO,N219AG,3462,PDX,ONT,95,838,16,35
7484,2014,9,9,1035,50,1241,36,UA,N815UA,587,SEA,SFO,104,679,10,35
7485,2014,12,10,805,5,1630,17,UA,N68452,1082,PDX,EWR,305,2434,8,5
7486,2014,8,2,519,-1,751,-3,US,N601AW,595,PDX,PHX,135,1009,5,19
7487,2014,9,16,1225,-5,1452,-13,AS,N524AS,105,SEA,ANC,186,1448,12,25
7488,2014,11,9,1553,103,1756,92,B6,N590JB,1521,PDX,LGB,110,846,15,53
7489,2014,7,20,1006,6,1240,10,WN,N669SW,316,SEA,LAS,123,867,10,6
7490,2014,5,20,1850,0,1956,13,AS,N755AS,69,SEA,KTN,106,680,18,50
7491,2014,8,2,553,-12,1344,-14,UA,N809UA,250,PDX,IAD,278,2327,5,53
7492,2014,12,7,1805,0,2013,7,AS,N705AS,328,SEA,SJC,106,697,18,5
7493,2014,11,4,1446,-4,1655,-10,AS,N611AS,528,SEA,BUR,116,937,14,46
7494,2014,6,7,740,-5,1513,-15,DL,N175DZ,128,SEA,ATL,255,2182,7,40
7495,2014,11,12,2002,-3,2143,-2,WN,N356SW,2161,PDX,SJC,91,569,20,2
7496,2014,5,25,1608,58,2155,50,AA,N3DRAA,2248,SEA,DFW,198,1660,16,8
7497,2014,11,12,2248,-12,2347,-6,AS,N529AS,698,SEA,GEG,35,224,22,48
7498,2014,3,19,1613,19,1803,8,UA,N440UA,816,SEA,SFO,95,679,16,13
7499,2014,7,17,833,-2,1653,5,AS,N402AS,32,SEA,PHL,285,2378,8,33
7500,2014,6,1,1925,-5,2121,-14,VX,N845VA,759,SEA,SFO,103,679,19,25
7501,2014,1,24,722,22,1012,31,OO,N816SK,4597,SEA,LAX,130,954,7,22
7502,2014,10,23,1347,14,1621,2,DL,N317US,1208,PDX,SLC,76,630,13,47
7503,2014,6,9,2229,-6,59,-3,AS,N560AS,147,SEA,ANC,193,1448,22,29
7504,2014,8,2,1332,2,1945,20,WN,N8621A,4762,SEA,MDW,218,1733,13,32
7505,2014,2,12,1221,11,1742,-13,AA,N4XLAA,1568,PDX,DFW,180,1616,12,21
7506,2014,3,27,629,-1,830,-8,OO,N224AG,3456,PDX,BUR,104,817,6,29
7507,2014,7,27,759,-6,1015,1,AS,N570AS,626,PDX,LAS,116,763,7,59
7508,2014,1,29,629,-1,903,-12,WN,N219WN,3156,PDX,SLC,74,630,6,29
7509,2014,12,11,1934,-1,2159,19,VX,N633VA,759,SEA,SFO,123,679,19,34
7510,2014,4,18,2028,-4,2211,-11,OO,N957SW,5210,PDX,SFO,85,550,20,28
7511,2014,3,22,702,-3,931,7,AS,N627AS,582,PDX,SNA,124,859,7,2
7512,2014,11,23,651,-9,1049,-31,AS,N531AS,833,PDX,HNL,342,2603,6,51
7513,2014,7,29,2140,45,2355,27,AS,N413AS,731,SEA,ANC,176,1448,21,40
7514,2014,2,18,2258,-2,204,14,AS,N423AS,103,SEA,ANC,200,1448,22,58
7515,2014,2,17,618,3,852,1,AS,N523AS,494,SEA,SAN,132,1050,6,18
7516,2014,10,25,1337,-3,1931,-9,WN,N8604K,653,SEA,MDW,209,1733,13,37
7517,2014,7,7,1157,22,1348,48,AS,N461AS,75,SEA,JNU,114,909,11,57
7518,2014,12,15,703,-2,1311,11,AA,N3HFAA,86,PDX,ORD,216,1739,7,3
7519,2014,4,2,2246,1,638,18,DL,N130DL,2188,SEA,ATL,268,2182,22,46
7520,2014,6,27,1736,-4,2035,-5,AS,N514AS,867,SEA,OGG,340,2640,17,36
7521,2014,9,23,1352,21,1536,17,UA,N413UA,367,PDX,SFO,91,550,13,52
7522,2014,11,14,605,-10,918,-21,F9,N206FR,796,PDX,DEN,118,991,6,5
7523,2014,1,18,1124,9,1656,-9,AA,N630AA,1311,SEA,DFW,195,1660,11,24
7524,2014,9,16,1438,-7,1709,-6,AS,N302AS,538,SEA,ONT,131,956,14,38
7525,2014,9,11,1342,-3,1938,-15,UA,N33262,1084,PDX,IAH,217,1825,13,42
7526,2014,5,16,606,6,920,-15,WN,N945WN,1279,SEA,DEN,115,1024,6,6
7527,2014,5,22,555,-5,857,0,DL,N654DL,1634,SEA,SLC,95,689,5,55
7528,2014,9,17,1303,-11,1518,-3,UA,N408UA,816,SEA,SFO,111,679,13,3
7529,2014,2,17,1407,31,1502,33,OO,N581SW,5423,PDX,SEA,36,129,14,7
7530,2014,6,5,558,-2,1256,-18,DL,N3741S,822,SEA,DTW,220,1927,5,58
7531,2014,5,22,2053,13,2357,37,AS,N462AS,636,SEA,PHX,157,1107,20,53
7532,2014,6,30,1014,-1,1622,-38,AS,N556AS,788,SEA,MSY,236,2086,10,14
7533,2014,8,31,1601,1,1651,-1,OO,N693CA,4696,PDX,SEA,31,129,16,1
7534,2014,12,29,1120,-4,1214,-12,OO,N606SK,4709,SEA,GEG,42,224,11,20
7535,2014,7,25,659,-1,927,-8,AS,N535AS,115,SEA,ANC,183,1448,6,59
7536,2014,1,22,1419,-1,1746,-4,WN,N432WN,2137,SEA,DEN,124,1024,14,19
7537,2014,6,26,2311,64,732,77,DL,N655DL,1542,SEA,JFK,287,2422,23,11
7538,2014,8,26,726,-4,846,-14,WN,N907WN,707,PDX,SMF,64,479,7,26
7539,2014,9,21,901,-9,1142,-5,AS,N706AS,238,SEA,SAN,144,1050,9,1
7540,2014,1,2,911,-4,1246,-19,OO,N223AG,3466,PDX,TUS,139,1119,9,11
7541,2014,11,6,1624,-6,1848,8,AS,N703AS,588,PDX,PSP,123,873,16,24
7542,2014,12,27,810,5,1032,-13,OO,N614SK,4476,SEA,PSP,121,987,8,10
7543,2014,3,9,2156,61,2350,70,WN,N485WN,1216,SEA,SMF,89,605,21,56
7544,2014,4,11,1247,47,1457,56,AS,N791AS,306,SEA,SFO,104,679,12,47
7545,2014,4,21,949,-6,1214,14,AS,N797AS,318,SEA,SFO,121,679,9,49
7546,2014,3,10,556,-4,812,2,WN,N630WN,3956,PDX,LAS,113,763,5,56
7547,2014,12,2,1906,96,2057,107,WN,N613SW,1446,PDX,OAK,91,543,19,6
7548,2014,4,26,827,-3,1420,-3,AS,N309AS,28,SEA,ORD,201,1721,8,27
7549,2014,7,25,955,-10,1153,-14,AS,N506AS,346,SEA,OAK,101,671,9,55
7550,2014,12,3,1010,95,1819,101,AS,N525AS,32,SEA,PHL,283,2378,10,10
7551,2014,5,17,2025,-15,2332,12,AS,N513AS,636,SEA,PHX,142,1107,20,25
7552,2014,3,28,2102,7,2337,13,AS,N797AS,534,SEA,ONT,135,956,21,2
7553,2014,8,16,1853,-2,2124,-8,AS,N459AS,133,SEA,FAI,196,1533,18,53
7554,2014,11,10,1150,-5,1753,8,AS,N461AS,670,SEA,AUS,220,1770,11,50
7555,2014,11,12,1503,-2,1709,-21,WN,N445WN,2963,SEA,LAS,110,867,15,3
7556,2014,10,23,1652,7,1924,-1,DL,N3745B,1194,PDX,SLC,78,630,16,52
7557,2014,7,31,2039,104,2303,91,AS,N618AS,133,SEA,FAI,191,1533,20,39
7558,2014,5,10,1352,-3,2153,-6,AS,N525AS,2,SEA,DCA,259,2329,13,52
7559,2014,8,7,1932,-3,2150,-9,AS,N517AS,524,SEA,BUR,122,937,19,32
7560,2014,7,25,1045,5,1353,9,AS,N584AS,843,SEA,KOA,346,2688,10,45
7561,2014,8,25,1807,-3,2054,-16,AS,N583AS,861,SEA,OGG,323,2640,18,7
7562,2014,7,10,943,58,1200,56,UA,N819UA,771,SEA,SFO,108,679,9,43
7563,2014,7,10,25,5,804,-12,US,N197UW,1818,SEA,CLT,250,2279,0,25
7564,2014,11,9,1023,-2,1518,-21,AS,N409AS,36,SEA,MSP,151,1399,10,23
7565,2014,3,8,1035,0,1518,13,AS,N577AS,851,SEA,HNL,381,2677,10,35
7566,2014,6,11,2107,-3,2346,-13,AS,N611AS,145,PDX,FAI,205,1640,21,7
7567,2014,3,19,601,1,849,5,DL,N378DA,1831,PDX,SLC,80,630,6,1
7568,2014,9,22,1924,-6,2129,-6,VX,N521VA,759,SEA,SFO,103,679,19,24
7569,2014,11,3,2,3,550,-3,UA,N68817,1609,PDX,IAH,203,1825,0,2
7570,2014,5,6,1252,2,1810,3,DL,N941DN,2164,PDX,MSP,178,1426,12,52
7571,2014,9,24,2039,-6,2302,-3,AS,N407AS,566,PDX,LAX,124,834,20,39
7572,2014,1,19,1847,-3,2056,-11,AS,N408AS,616,SEA,LAS,114,867,18,47
7573,2014,1,18,1434,-6,1816,-8,US,N805AW,628,SEA,PHX,144,1107,14,34
7574,2014,9,18,731,-9,1015,-11,AS,N618AS,634,SEA,PHX,146,1107,7,31
7575,2014,3,22,1302,-3,1522,-7,OO,N613SK,4828,SEA,LAS,115,867,13,2
7576,2014,9,23,513,-7,754,4,US,N601AW,406,PDX,PHX,137,1009,5,13
7577,2014,12,19,1453,-2,1728,-16,AS,N706AS,714,PDX,SLC,81,630,14,53
7578,2014,3,14,1940,-5,2151,-28,AS,N625AS,518,SEA,SNA,117,978,19,40
7579,2014,7,1,1955,45,2240,40,WN,N438WN,887,SEA,PHX,143,1107,19,55
7580,2014,6,10,719,-4,920,-21,UA,N836UA,294,SEA,SFO,101,679,7,19
7581,2014,7,24,1021,1,1244,-1,AS,N619AS,580,PDX,SNA,128,859,10,21
7582,2014,1,19,1012,-3,1450,15,AS,N538AS,843,SEA,KOA,359,2688,10,12
7583,2014,1,10,610,-10,1129,-36,AA,N598AA,1650,PDX,DFW,176,1616,6,10
7584,2014,9,18,1714,9,2039,4,WN,N749SW,2048,PDX,DEN,126,991,17,14
7585,2014,9,19,1258,-7,1438,-9,AS,N609AS,400,PDX,SFO,83,550,12,58
7586,2014,4,7,1935,-10,2157,-20,AS,N508AS,518,SEA,SNA,130,978,19,35
7587,2014,4,8,1312,-3,2111,-12,US,N156UW,1717,SEA,CLT,269,2279,13,12
7588,2014,5,15,2010,-5,2207,-5,OO,N215AG,3490,SEA,FAT,100,748,20,10
7589,2014,12,12,1033,8,1539,0,AS,N435AS,36,SEA,MSP,168,1399,10,33
7590,2014,9,22,1130,0,1714,-9,AS,N614AS,692,SEA,SAT,202,1774,11,30
7591,2014,1,19,1750,22,2007,8,B6,N603JB,1007,SEA,LGB,124,965,17,50
7592,2014,8,7,747,2,953,3,WN,N627SW,1993,SEA,OAK,101,671,7,47
7593,2014,4,15,1310,-5,1511,-23,B6,N709JB,1521,PDX,LGB,108,846,13,10
7594,2014,8,28,848,78,1013,73,WN,N729SW,707,PDX,SMF,69,479,8,48
7595,2014,9,7,1659,214,1937,227,WN,N7743B,2466,SEA,LAS,124,867,16,59
7596,2014,12,21,558,-7,754,-16,AS,N593AS,320,SEA,SFO,96,679,5,58
7597,2014,7,25,2255,4,609,-21,DL,N584NW,800,SEA,ATL,233,2182,22,55
7598,2014,7,31,1209,-1,1412,0,AS,N788AS,324,SEA,SJC,106,697,12,9
7599,2014,3,19,1103,3,1341,-14,WN,N399WN,168,SEA,SLC,85,689,11,3
7600,2014,8,27,807,2,1551,-18,AS,N590AS,4,SEA,DCA,267,2329,8,7
7601,2014,8,9,1509,-4,1838,-7,UA,N27724,1558,PDX,DEN,133,991,15,9
7602,2014,10,2,1139,9,1646,2,DL,N823DN,588,SEA,MSP,164,1399,11,39
7603,2014,9,9,1947,17,2217,12,WN,N629SW,572,PDX,PHX,132,1009,19,47
7604,2014,3,3,1631,-2,1911,-3,DL,N309US,1194,PDX,SLC,79,630,16,31
7605,2014,2,21,1817,-3,2140,-15,OO,N219AG,3498,SEA,COS,125,1068,18,17
7606,2014,1,3,554,-11,911,-27,F9,N220FR,144,SEA,DEN,117,1024,5,54
7607,2014,3,26,1750,2,2100,3,DL,N595NW,2237,SEA,HNL,352,2677,17,50
7608,2014,10,6,636,-4,844,-5,OO,N224AG,3456,PDX,BUR,114,817,6,36
7609,2014,10,1,800,0,1022,-18,AS,N402AS,482,SEA,LAX,112,954,8,0
7610,2014,8,20,2256,1,502,-9,UA,N36476,1129,SEA,IAH,224,1874,22,56
7611,2014,4,13,1158,-2,1354,-7,AS,N706AS,306,SEA,SFO,96,679,11,58
7612,2014,5,14,1440,-5,1811,1,F9,N924FR,234,PDX,DEN,129,991,14,40
7613,2014,6,25,839,-1,1732,7,AS,N506AS,38,SEA,FLL,337,2717,8,39
7614,2014,3,30,1020,0,1154,-11,WN,N735SA,115,SEA,SMF,82,605,10,20
7615,2014,9,3,1115,-5,1351,-2,AS,N529AS,488,SEA,SAN,134,1050,11,15
7616,2014,4,4,1041,-4,1327,2,WN,N600WN,3246,PDX,SLC,90,630,10,41
7617,2014,10,7,1909,-6,2105,-10,OO,N625CA,4612,SEA,SJC,95,697,19,9
7618,2014,1,3,857,-3,1101,-19,AS,N442AS,614,SEA,LAS,108,867,8,57
7619,2014,7,30,1525,-9,1802,-3,OO,N909SW,6235,PDX,LAX,125,834,15,25
7620,2014,10,8,1347,127,1934,119,AA,N3AUAA,1628,SEA,ORD,196,1721,13,47
7621,2014,4,19,1105,-6,1246,-17,OO,N971SW,5197,PDX,SFO,87,550,11,5
7622,2014,7,15,1616,6,1815,5,AS,N612AS,344,SEA,OAK,97,671,16,16
7623,2014,4,2,706,-4,951,-4,AS,N564AS,240,SEA,SAN,133,1050,7,6
7624,2014,2,28,1252,7,1425,5,WN,N958WN,4741,SEA,RNO,79,564,12,52
7625,2014,6,1,2301,1,2358,4,AS,N706AS,698,SEA,GEG,38,224,23,1
7626,2014,6,9,2126,31,2358,34,AS,N435AS,731,SEA,ANC,191,1448,21,26
7627,2014,2,12,1400,-10,1629,-21,AS,N514AS,486,SEA,SAN,134,1050,14,0
7628,2014,11,30,605,0,831,18,AS,N532AS,320,SEA,SFO,105,679,6,5
7629,2014,4,19,651,-6,1025,-3,AS,N644AS,676,SEA,DEN,133,1024,6,51
7630,2014,10,7,600,0,1203,-1,UA,N562UA,390,PDX,IAH,219,1825,6,0
7631,2014,10,17,726,-4,939,-1,WN,N622SW,831,SEA,SJC,118,697,7,26
7632,2014,11,22,1430,10,2033,23,AA,N3KWAA,2318,SEA,DFW,216,1660,14,30
7633,2014,11,20,1134,94,1217,87,OO,N604SK,4495,SEA,PDX,27,129,11,34
7634,2014,11,10,1513,13,1747,10,DL,N388DA,2066,SEA,ANC,200,1448,15,13
7635,2014,4,23,1709,-1,2018,1,DL,N593NW,2237,SEA,HNL,351,2677,17,9
7636,2014,8,2,1601,26,1829,29,WN,N252WN,1194,SEA,LAS,133,867,16,1
7637,2014,7,29,1730,-10,1958,-13,OO,N810SK,4738,SEA,LAS,131,867,17,30
7638,2014,12,8,719,-6,954,4,OO,N822SK,4532,SEA,LAS,123,867,7,19
7639,2014,2,16,703,-7,1454,-21,DL,N709TW,2258,PDX,JFK,273,2454,7,3
7640,2014,8,26,1137,-3,1741,6,AS,N413AS,670,SEA,AUS,227,1770,11,37
7641,2014,7,21,1819,-1,2103,-21,AS,N453AS,877,SEA,KOA,322,2688,18,19
7642,2014,12,26,1521,46,2116,51,AA,N3DVAA,2260,SEA,ORD,212,1721,15,21
7643,2014,5,28,515,0,721,-2,UA,N69818,1453,SEA,SFO,102,679,5,15
7644,2014,3,14,1808,3,2355,5,AS,N306AS,26,SEA,ORD,195,1721,18,8
7645,2014,7,22,526,1,716,-5,UA,N474UA,353,PDX,SFO,88,550,5,26
7646,2014,3,4,1029,-1,1534,-16,AS,N548AS,762,SEA,MCI,168,1489,10,29
7647,2014,8,17,1021,-4,1118,-5,AS,N796AS,414,SEA,GEG,39,224,10,21
7648,2014,7,30,553,-2,947,22,WN,N921WN,1623,PDX,DEN,145,991,5,53
7649,2014,6,15,1309,69,1509,64,AS,N794AS,306,SEA,SFO,96,679,13,9
7650,2014,3,6,2249,9,432,-4,UA,N68801,1617,SEA,ORD,200,1721,22,49
7651,2014,11,19,1422,2,2014,4,AA,N3AUAA,2318,SEA,DFW,197,1660,14,22
7652,2014,10,24,835,0,1629,-38,AS,N527AS,12,SEA,BOS,269,2496,8,35
7653,2014,2,27,1442,-13,1541,-17,AS,N769AS,67,SEA,KTN,95,680,14,42
7654,2014,9,21,629,-1,1223,-7,WN,N8624J,1899,SEA,MDW,215,1733,6,29
7655,2014,3,25,2225,-10,107,-18,AS,N590AS,143,PDX,ANC,196,1542,22,25
7656,2014,7,29,1439,-1,1708,3,AS,N566AS,556,PDX,SAN,132,933,14,39
7657,2014,10,15,1407,37,1634,34,AS,N611AS,472,SEA,LAX,124,954,14,7
7658,2014,8,8,2325,-10,733,-14,B6,N592JB,96,PDX,BOS,288,2537,23,25
7659,2014,12,15,607,2,1216,11,AA,N3HGAA,2218,SEA,ORD,213,1721,6,7
7660,2014,5,23,719,-6,1016,16,AS,N419AS,480,SEA,LAX,129,954,7,19
7661,2014,8,30,904,19,1208,23,HA,N380HA,21,SEA,HNL,326,2677,9,4
7662,2014,10,28,1135,-10,1305,-20,WN,N449WN,3400,PDX,OAK,78,543,11,35
7663,2014,2,1,1654,-6,1909,-21,VX,N361VA,796,SEA,LAX,118,954,16,54
7664,2014,7,5,1310,-5,1410,-1,OO,N565SW,5433,SEA,PDX,32,129,13,10
7665,2014,10,19,1848,-2,2032,2,AS,N305AS,370,SEA,SMF,86,605,18,48
7666,2014,8,26,643,-7,841,-14,OO,N800SK,4657,SEA,SJC,98,697,6,43
7667,2014,8,10,652,-8,1517,0,DL,N704X,2588,SEA,JFK,293,2422,6,52
7668,2014,4,17,1517,-13,2055,-20,AA,N598AA,157,PDX,DFW,197,1616,15,17
7669,2014,9,13,711,1,1300,0,AA,N3BMAA,1507,SEA,DFW,203,1660,7,11
7670,2014,12,22,700,0,847,-3,WN,N776WN,1360,PDX,SJC,86,569,7,0
7671,2014,2,2,842,-3,1644,-5,AS,N546AS,32,SEA,PHL,277,2378,8,42
7672,2014,3,14,555,-5,855,-1,DL,N666DN,1634,SEA,SLC,84,689,5,55
7673,2014,1,11,1839,-6,2104,-13,AS,N624AS,510,SEA,SNA,126,978,18,39
7674,2014,9,3,1922,72,2203,53,OO,N223AG,3458,SEA,SLC,84,689,19,22
7675,2014,11,7,1803,-2,2127,-6,US,N174US,600,PDX,PHX,126,1009,18,3
7676,2014,7,8,512,-3,716,-14,UA,N832UA,468,SEA,SFO,100,679,5,12
7677,2014,8,19,1441,81,1626,61,WN,N7728D,2615,SEA,OAK,88,671,14,41
7678,2014,12,15,1740,-5,2017,-2,AS,N533AS,480,SEA,SAN,143,1050,17,40
7679,2014,3,16,641,-4,911,-15,AS,N779AS,550,SEA,PSP,131,987,6,41
7680,2014,5,15,1455,-5,2003,-10,DL,N6714Q,1770,SEA,MSP,160,1399,14,55
7681,2014,5,3,1311,3,2022,-30,DL,N801DZ,1929,SEA,ATL,233,2182,13,11
7682,2014,5,10,1352,-3,1850,-20,DL,N6709,1950,SEA,MSP,162,1399,13,52
7683,2014,10,1,609,-6,830,-19,AS,N612AS,504,SEA,SNA,123,978,6,9
7684,2014,7,1,755,-5,855,-1,AS,N305AS,690,SEA,GEG,36,224,7,55
7685,2014,5,28,1005,-10,1236,-34,HA,N382HA,25,PDX,HNL,306,2603,10,5
7686,2014,5,25,1255,-5,1417,-6,AS,N797AS,59,SEA,JNU,123,909,12,55
7687,2014,10,17,1008,3,1210,8,AS,N551AS,346,SEA,OAK,104,671,10,8
7688,2014,12,3,1131,-4,1637,-8,DL,N360NW,875,PDX,MSP,172,1426,11,31
7689,2014,12,26,1802,2,2014,-4,OO,N609SK,4798,SEA,LAS,108,867,18,2
7690,2014,3,18,630,0,1405,-6,DL,N6700,968,SEA,ATL,249,2182,6,30
7691,2014,11,10,1651,1,1929,4,AS,N619AS,514,SEA,SNA,137,978,16,51
7692,2014,8,9,1900,10,2123,4,AS,N516AS,109,SEA,ANC,188,1448,19,0
7693,2014,12,1,655,-5,744,-6,AS,N705AS,415,PDX,SEA,30,129,6,55
7694,2014,6,29,2021,-4,2224,-13,OO,N217AG,3464,PDX,ONT,110,838,20,21
7695,2014,7,8,1341,-9,1621,-6,B6,N552JB,407,SEA,LGB,131,965,13,41
7696,2014,3,24,1120,5,1258,3,WN,N617SW,2073,PDX,OAK,86,543,11,20
7697,2014,2,15,649,-1,1006,-13,AS,N532AS,682,SEA,DEN,120,1024,6,49
7698,2014,6,17,1202,-8,1426,-21,OO,N216AG,3486,SEA,LGB,123,965,12,2
7699,2014,12,5,1303,-7,1558,-10,AS,N626AS,726,SEA,SLC,95,689,13,3
7700,2014,10,28,1440,-5,1640,-7,OO,N689CA,4725,SEA,SJC,103,697,14,40
7701,2014,1,29,806,-4,1536,-24,AS,N528AS,4,SEA,DCA,254,2329,8,6
7702,2014,3,9,1937,-1,2203,4,AS,N617AS,524,SEA,BUR,129,937,19,37
7703,2014,9,22,653,-7,1247,-13,AA,N3GTAA,86,PDX,ORD,216,1739,6,53
7704,2014,3,10,557,-8,920,-19,F9,N221FR,144,SEA,DEN,119,1024,5,57
7705,2014,4,10,709,-1,1002,16,AS,N586AS,240,SEA,SAN,134,1050,7,9
