,headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
5614,146,570,194,131,99987.17060081485,0.1
5615,145,537,185,129,99997.19816523878,0.1
5616,147,553,190,124,99992.14534340981,0.1
5617,138,532,188,121,99982.59271466377,0.1
5618,137,531,184,119,99998.0536136198,0.1
5619,147,554,189,119,99994.79485190546,0.1
5620,145,553,193,120,99997.67670228316,0.1
5621,140,568,200,130,99999.97961215492,0.1
5622,144,546,187,117,99985.49483518008,0.1
5623,143,525,180,117,99996.80698675284,0.1
5624,160,555,180,123,99993.12788760189,0.1
5625,158,575,199,137,99992.14569141046,0.1
5626,150,553,186,123,100002.50748237377,0.1
5627,148,589,188,121,99987.72728735114,0.1
5628,144,564,195,133,99994.63820260037,0.1
5629,137,527,183,122,99992.63302769352,0.1
5630,141,532,180,124,100000.37664679044,0.1
5631,144,537,180,125,100020.38827884317,0.1
5632,154,595,198,139,99996.80581656797,0.1
5633,148,550,186,128,100004.72606604744,0.1
5634,150,592,195,140,100000.13532502264,0.1
5635,147,545,188,121,99987.5824072444,0.1
5636,148,552,196,120,99989.20061410844,0.1
5637,148,560,193,129,100009.27939800326,0.1
5638,140,535,176,131,99997.86232898217,0.1
5639,149,544,185,123,99992.04096608267,0.1
5640,146,541,186,128,100001.52905060675,0.1
5641,143,562,193,128,99989.62687335523,0.1
5642,150,542,185,116,100003.26716533676,0.1
5643,145,542,183,129,99996.67248745347,0.1
5644,148,565,190,120,100000.74113211704,0.1
5645,148,578,194,122,99983.00485875488,0.1
5646,150,542,182,117,100002.016564309,0.1
5647,155,557,184,126,100014.85662980276,0.1
5648,155,577,196,148,100011.61767942981,0.1
5649,154,570,198,126,100000.94369622061,0.1
5650,139,564,190,133,99994.73707849061,0.1
5651,148,550,186,121,99996.40247666856,0.1
5652,159,600,199,130,99989.48337156855,0.1
5653,155,557,187,129,100001.70488993256,0.1
5654,142,536,185,117,99987.79282066316,0.1
5655,150,562,193,123,99988.12462905394,0.1
5656,160,582,190,130,99998.56006382151,0.1
5657,146,527,178,131,100005.1992731918,0.1
5658,154,553,187,131,100006.584495884,0.1
5659,149,548,186,132,99999.54533348406,0.1
5660,142,547,188,131,100005.07610840752,0.1
5661,145,535,181,118,100009.69125033855,0.1
5662,148,560,191,131,99993.66291328693,0.1
5663,143,547,182,122,99995.97919987592,0.1
5664,145,573,195,122,99990.51842751949,0.1
5665,146,570,199,132,99995.37217001221,0.1
5666,143,543,183,129,100010.84026749972,0.1
5667,150,560,193,115,99987.28521594038,0.1
5668,146,543,184,124,100020.25311829447,0.1
5669,141,549,187,129,99985.93664102012,0.1
5670,149,550,188,125,100002.81052139748,0.1
5671,146,560,196,126,100011.12263724113,0.1
5672,140,538,183,130,100012.62825204256,0.1
5673,147,538,178,135,99999.88628169561,0.1
5674,139,517,173,123,100017.26629109822,0.1
5675,150,542,180,130,99999.62322913377,0.1
5676,153,573,196,138,100014.97081264353,0.1
5677,145,545,193,124,100006.32307612256,0.1
5678,150,550,189,113,100007.46544596329,0.1
5679,144,554,187,128,99997.74389273068,0.1
5680,143,555,196,118,100003.88814025649,0.1
5681,147,542,185,122,100007.07293907984,0.1
5682,143,546,191,118,100000.07700722221,0.1
5683,142,530,182,113,99982.80608134242,0.1
5684,140,552,202,126,99997.40805247656,0.1
5685,143,549,193,119,99998.15917288962,0.1
5686,146,534,177,131,99993.15858618014,0.1
5687,152,539,182,127,100026.1400766097,0.1
5688,151,576,196,132,99996.63938749622,0.1
5689,149,537,179,128,99984.08629471382,0.1
5690,152,561,196,127,100000.71430625996,0.1
5691,148,553,187,129,99988.67232151538,0.1
5692,144,565,185,118,99999.68799976836,0.1
5693,154,575,195,122,100003.78724657909,0.1
5694,150,602,190,131,99983.38857480162,0.1
5695,144,538,182,117,99983.66482852412,0.1
5696,145,605,192,131,100003.0882925792,0.1
5697,151,538,182,123,100012.27735975577,0.1
5698,153,577,193,124,99998.52822932367,0.1
5699,153,605,202,128,99989.86320220947,0.1
5700,150,544,181,130,100004.22375653949,0.1
5701,143,558,190,124,99991.00694518092,0.1
5702,138,563,197,128,99992.78986413233,0.1
5703,146,571,192,129,100016.52279194356,0.1
5704,140,570,188,120,100000.10118142393,0.1
5705,149,546,184,132,100001.4742567268,0.1
5706,147,539,182,112,100004.46398317811,0.1
5707,140,555,187,125,100003.37877842542,0.1
5708,155,530,170,129,99993.97379398203,0.1
5709,150,568,190,129,100006.29671433788,0.1
5710,136,523,181,112,99993.83441890156,0.1
5711,150,570,189,133,100006.41794522756,0.1
5712,153,570,193,132,99988.41583961489,0.1
5713,144,550,185,131,100002.90399483104,0.1
5714,148,552,185,134,99993.17633752523,0.1
5715,149,568,196,142,100016.81414660957,0.1
5716,148,563,193,119,99981.01601191034,0.1
5717,143,538,180,118,99996.76535481973,0.1
5718,143,546,179,120,99999.09576486828,0.1
5719,160,553,173,126,100010.91604390775,0.1
5720,150,540,180,125,100005.35137361471,0.1
5721,150,559,187,125,100005.34017749949,0.1
5722,150,556,190,130,99979.08666432256,0.1
5723,153,550,182,119,100010.4732309453,0.1
5724,150,544,183,118,100011.23540517894,0.1
5725,141,538,186,125,100011.6181728602,0.1
5726,158,552,182,131,100005.57108241208,0.1
5727,151,543,177,125,99993.29200840996,0.1
5728,155,574,195,132,99995.08570827881,0.1
5729,152,585,191,118,99990.64531588106,0.1
5730,150,577,185,122,100002.01906228632,0.1
5731,143,577,200,123,100010.4297341272,0.1
5732,144,557,193,126,100002.60692071506,0.1
5733,137,507,177,121,99998.50320811543,0.1
5734,153,563,192,129,100006.68521100463,0.1
5735,149,543,177,115,100019.69333150618,0.1
5736,153,577,194,120,99994.29554914916,0.1
5737,145,547,183,120,100002.41659435234,0.1
5738,139,550,183,116,100000.36544281126,0.1
5739,152,580,195,121,99977.1546546234,0.1
5740,155,589,202,120,100015.35389095453,0.1
5741,148,548,187,129,100012.9146020008,0.1
5742,148,560,193,121,100004.51323652072,0.1
5743,145,554,190,127,100002.47659745514,0.1
5744,147,573,192,130,100003.44429332537,0.1
5745,141,555,189,127,100000.4896554834,0.1
5746,141,502,169,122,99999.11127928073,0.1
5747,153,568,193,128,99989.98402125377,0.1
5748,145,571,195,132,100002.74637003182,0.1
5749,151,582,200,130,99995.48791713305,0.1
5750,146,529,178,122,100001.04875683661,0.1
5751,142,558,185,121,100013.89588190462,0.1
5752,152,561,191,117,99992.8239584111,0.1
5753,143,579,192,133,99998.88186336332,0.1
5754,147,569,193,125,99984.06297385275,0.1
5755,156,575,194,131,100004.20005232914,0.1
5756,145,525,178,124,100002.04213298297,0.1
5757,145,551,188,122,99996.3504501177,0.1
5758,149,550,186,126,99992.77329687103,0.1
5759,141,541,183,125,100013.64637827914,0.1
5760,145,537,179,123,100000.55338503383,0.1
5761,147,552,189,130,99986.45349612086,0.1
5762,148,563,195,129,100001.36536045917,0.1
5763,149,560,190,129,99998.00648295794,0.1
5764,153,595,198,138,100005.64675312676,0.1
5765,136,528,183,108,99999.70544250074,0.1
5766,147,563,185,127,100003.2804041786,0.1
5767,157,553,178,131,99993.52104660707,0.1
5768,148,580,201,129,100006.30310630312,0.1
5769,150,560,195,127,100008.43368645763,0.1
5770,145,553,181,129,100022.33486372864,0.1
5771,147,560,188,117,99981.32918744656,0.1
5772,148,581,200,129,99994.10562426096,0.1
5773,153,580,196,134,100001.53997214668,0.1
5774,155,577,185,127,99991.18724119644,0.1
5775,141,558,195,122,100003.38310147946,0.1
5776,152,583,197,127,99999.65769474076,0.1
5777,135,558,193,120,99987.2186095974,0.1
5778,145,559,188,127,100000.37180228053,0.1
5779,155,592,203,126,99981.45448787014,0.1
5780,141,557,190,116,99998.18454845424,0.1
5781,145,559,193,123,99991.05111095519,0.1
5782,155,577,197,128,100005.62870684857,0.1
5783,153,573,193,127,99984.09721196207,0.1
5784,137,565,202,130,100018.36059770195,0.1
5785,141,530,184,128,100004.01951360985,0.1
5786,148,552,187,125,99998.03464327406,0.1
5787,144,534,183,115,100005.49532182222,0.1
5788,145,550,188,120,100014.8779701974,0.1
5789,146,547,180,125,100000.81591176185,0.1
5790,147,562,191,125,100000.31140093236,0.1
5791,152,556,188,131,99999.47047872633,0.1
5792,145,547,183,117,99997.34443385477,0.1
5793,151,580,190,122,99990.83783529824,0.1
5794,152,575,197,127,99996.5246309682,0.1
5795,152,575,199,132,100001.55550804609,0.1
5796,155,571,191,130,100000.23506189666,0.1
5797,141,537,186,121,100000.08217843618,0.1
5798,151,560,185,127,99991.64216762668,0.1
5799,148,540,183,129,99991.30498477852,0.1
5800,145,535,183,129,100009.11293051732,0.1
5801,144,558,196,123,99994.91382512514,0.1
5802,148,538,180,126,99975.89797866839,0.1
5803,144,560,193,119,100002.6175430295,0.1
5804,152,576,194,128,99991.8400770662,0.1
5805,155,542,179,120,100012.32582628804,0.1
5806,145,531,178,122,100001.54271114466,0.1
5807,159,558,180,132,100007.54700763473,0.1
5808,145,540,184,125,99998.64187255887,0.1
5809,138,520,170,115,99982.70052001107,0.1
5810,151,540,177,125,99982.23039364113,0.1
5811,150,565,190,127,99994.09650334256,0.1
5812,140,562,185,121,100011.29452628166,0.1
5813,150,595,204,136,100006.05951365127,0.1
5814,158,588,200,142,99991.66152090047,0.1
5815,146,573,188,126,99980.30527283973,0.1
5816,155,581,198,133,100007.37137071873,0.1
5817,155,610,205,133,100004.60289194736,0.1
5818,148,568,192,125,99991.74852516856,0.1
5819,145,557,178,131,100007.0400390202,0.1
5820,146,584,196,127,100020.14861149248,0.1
5821,138,543,187,119,99988.01520476608,0.1
5822,147,568,202,131,100005.58093893314,0.1
5823,148,547,181,132,100001.13075466383,0.1
5824,145,560,193,133,100004.8732955866,0.1
5825,145,547,190,129,99978.29599194645,0.1
5826,143,539,183,117,100016.27996512668,0.1
5827,143,560,187,130,99985.57986550848,0.1
5828,149,546,186,135,100005.99126190392,0.1
5829,146,548,183,122,99999.53760187641,0.1
5830,147,550,191,111,99999.8966866056,0.1
5831,142,538,183,116,100018.70496522008,0.1
5832,150,575,194,122,99983.43245568943,0.1
5833,147,548,182,128,99999.53284943037,0.1
5834,137,543,190,127,99994.7296721442,0.1
5835,152,557,184,129,99987.084520788,0.1
5836,151,567,195,127,99990.7837168679,0.1
5837,143,543,191,126,99989.46368341443,0.1
5838,140,535,186,123,99996.55004283224,0.1
5839,153,550,178,119,99985.80745810534,0.1
5840,148,565,195,118,99995.93113987047,0.1
5841,145,557,190,132,99984.93778893727,0.1
5842,139,534,186,118,99992.12751663657,0.1
5843,142,574,187,130,100006.05594148119,0.1
5844,148,573,195,123,100002.66175346992,0.1
5845,148,571,195,119,99993.30356677737,0.1
5846,151,590,189,133,99998.84117349099,0.1
5847,143,535,185,117,99989.49329781666,0.1
5848,148,543,184,121,100008.50996836237,0.1
5849,148,567,193,123,100001.13359533547,0.1
5850,156,534,172,127,99999.14978109194,0.1
5851,147,572,199,125,100012.31558055902,0.1
5852,148,556,182,122,100001.49788871108,0.1
5853,160,554,177,130,100001.81830827227,0.1
5854,152,531,177,120,100005.8573084634,0.1
5855,143,545,188,120,99989.62826495546,0.1
5856,150,570,192,133,100009.04648749792,0.1
5857,152,575,200,141,100012.9986379967,0.1
5858,153,551,189,122,99994.80550039596,0.1
5859,142,541,186,125,99998.92621751687,0.1
5860,140,554,183,125,99996.3210047319,0.1
5861,157,559,186,117,99999.04638709126,0.1
5862,155,575,196,132,100006.33440871806,0.1
5863,140,535,183,120,99995.27305657435,0.1
5864,145,555,185,134,99986.01056828449,0.1
5865,147,545,190,125,99998.83817836018,0.1
5866,145,554,194,124,99989.98759872276,0.1
5867,150,600,200,126,100008.49131244373,0.1
5868,155,572,179,127,99997.92220906961,0.1
5869,141,562,189,130,99989.83243998801,0.1
5870,146,551,182,114,100005.33559824267,0.1
5871,145,528,180,125,99981.67619472537,0.1
5872,146,573,186,124,99989.36482721614,0.1
5873,155,601,205,130,99993.58409020123,0.1
5874,162,596,190,135,99992.64488150699,0.1
5875,155,548,181,129,100006.84862336217,0.1
5876,143,555,188,115,99994.34388852339,0.1
5877,147,577,193,123,99998.28756162617,0.1
5878,150,575,195,121,100004.05313000422,0.1
5879,146,580,197,122,100003.38823196609,0.1
5880,148,550,190,114,99981.10620396113,0.1
5881,145,549,190,131,99998.80243776024,0.1
5882,145,563,195,123,100010.92335887924,0.1
5883,152,597,202,132,100009.44292921473,0.1
5884,147,541,185,127,99996.95763401577,0.1
5885,145,516,173,125,100003.81598474443,0.1
5886,147,528,173,107,100013.22815416017,0.1
5887,149,573,189,125,99995.37238229217,0.1
5888,147,563,188,130,99999.01708232076,0.1
5889,144,569,191,131,99984.70312110447,0.1
5890,145,546,184,116,100004.99257936914,0.1
5891,148,559,195,123,100013.4028825324,0.1
5892,148,539,181,120,99999.63755725534,0.1
5893,148,575,198,128,99985.75945995092,0.1
5894,155,552,188,132,99995.11120760292,0.1
5895,156,580,196,118,99985.1221358519,0.1
5896,148,585,200,119,100004.14211660864,0.1
5897,150,535,181,126,100003.39545622401,0.1
5898,153,558,190,125,99995.78472762076,0.1
5899,151,561,195,123,100014.64924536113,0.1
5900,148,580,200,119,100005.89224855024,0.1
5901,141,540,184,115,99984.64629338098,0.1
5902,156,580,189,130,99981.03437439806,0.1
5903,150,568,194,126,100006.03606561408,0.1
5904,151,550,189,124,100006.75015466199,0.1
5905,145,565,196,123,99986.6640454668,0.1
5906,148,590,198,133,99992.07055465397,0.1
5907,146,538,178,123,99979.4400383024,0.1
5908,150,547,180,126,100018.78778203754,0.1
5909,140,546,188,127,99986.34329796596,0.1
5910,143,563,195,112,99999.3913933443,0.1
5911,146,550,186,121,99992.51894123227,0.1
5912,148,543,183,115,99997.93134757633,0.1
5913,144,530,179,122,100002.61895229208,0.1
5914,143,553,193,120,99983.21664468171,0.1
5915,148,555,190,125,99968.09383653176,0.1
5916,148,570,195,127,100005.17554286816,0.1
5917,143,547,183,114,99985.78894181296,0.1
5918,148,542,183,111,99995.07322419727,0.1
5919,143,538,184,122,100006.45579254096,0.1
5920,144,523,179,112,99967.39384904224,0.1
5921,141,550,188,123,100005.90705913599,0.1
5922,145,546,180,122,99999.33103144643,0.1
5923,144,556,193,123,100014.03373454924,0.1
5924,149,557,188,132,99999.16232715953,0.1
5925,150,548,186,122,99998.11711214346,0.1
5926,150,540,181,124,100003.22958394523,0.1
5927,145,560,194,127,100017.5598712626,0.1
5928,152,595,199,133,100006.00762314869,0.1
5929,147,550,192,120,100003.27770056367,0.1
5930,144,540,179,126,100002.33069747472,0.1
5931,148,548,188,121,99985.79022375846,0.1
5932,153,586,195,134,99989.12763580165,0.1
5933,143,530,182,115,100012.92928925152,0.1
5934,147,550,186,128,100001.40559745333,0.1
5935,151,556,188,117,99986.31434347226,0.1
5936,147,542,184,123,99998.43186249457,0.1
5937,156,570,195,130,99992.06953605702,0.1
5938,151,539,176,120,99996.96662763646,0.1
5939,150,553,184,128,100010.60705307234,0.1
5940,143,546,186,125,99992.1489752283,0.1
5941,143,533,183,120,99995.37562118893,0.1
5942,146,575,195,130,100000.05720906789,0.1
5943,147,556,191,126,99998.47105435011,0.1
5944,147,566,191,131,99989.98472519877,0.1
5945,144,531,182,122,100001.32530897028,0.1
5946,143,542,183,131,100003.81201379717,0.1
5947,150,565,190,130,99996.84324305906,0.1
5948,147,552,191,118,100025.40020178119,0.1
5949,151,565,192,130,99984.63857912895,0.1
5950,149,558,196,123,99994.97901103123,0.1
5951,151,558,185,124,99995.66930884577,0.1
5952,145,553,186,135,100021.18532434443,0.1
5953,157,555,180,121,99992.02202720783,0.1
5954,137,536,183,120,99996.64554836137,0.1
5955,147,560,186,110,100017.27399740432,0.1
5956,155,555,188,121,99993.9284489823,0.1
5957,135,500,168,110,99998.28455285437,0.1
5958,154,572,194,132,99977.26448797721,0.1
5959,150,572,192,118,100017.801293564,0.1
5960,143,555,196,127,99992.85827818092,0.1
5961,146,543,184,124,99998.36368902492,0.1
5962,150,567,190,128,100004.38489281967,0.1
5963,152,586,193,122,99987.61814660662,0.1
5964,152,582,193,132,100002.24651309453,0.1
5965,151,574,191,124,100007.09015002217,0.1
5966,147,557,189,128,99981.65463018416,0.1
5967,142,538,185,128,100009.04067098262,0.1
5968,142,538,183,114,100000.25849889674,0.1
5969,151,554,176,122,99988.76481738176,0.1
5970,138,519,171,127,100002.73193227961,0.1
5971,140,537,184,117,100000.85469664156,0.1
5972,147,529,174,120,99993.18392435178,0.1
5973,148,560,192,117,100005.63243122105,0.1
5974,142,531,177,120,99992.81018309137,0.1
5975,145,548,187,118,100006.04067406518,0.1
5976,141,520,177,126,100008.53359052756,0.1
5977,154,540,170,120,100005.16792507573,0.1
5978,149,550,188,126,99997.94261564586,0.1
5979,146,544,181,122,99999.73261770127,0.1
5980,140,595,199,120,99994.75835302289,0.1
5981,152,556,188,129,100002.0479830249,0.1
5982,145,525,181,122,99996.6793612492,0.1
5983,154,549,182,130,99997.83938218774,0.1
5984,140,573,191,133,100000.64929006444,0.1
5985,145,568,191,112,100000.72010166435,0.1
5986,144,538,181,126,100007.69702251909,0.1
5987,151,580,190,131,99991.98660223512,0.1
5988,144,580,195,119,99973.01081016847,0.1
5989,144,540,187,127,100002.86288558369,0.1
5990,141,565,192,128,99993.19630474297,0.1
5991,146,557,187,127,99993.12450768011,0.1
5992,149,569,187,126,99997.89366373826,0.1
5993,152,590,194,127,99996.56860144383,0.1
5994,159,574,195,135,100009.57570449133,0.1
5995,145,557,191,123,100002.24604589019,0.1
5996,143,543,185,128,99995.22855781391,0.1
5997,151,549,190,125,99993.08788182527,0.1
5998,138,543,190,121,99992.11268770113,0.1
5999,153,594,202,123,100002.64184634844,0.1
6000,143,540,184,119,99971.48930457396,0.1
6001,150,566,190,132,100008.2312342247,0.1
6002,150,544,177,121,99997.25256376687,0.1
6003,155,606,205,130,99993.118985939,0.1
6004,155,605,194,135,100011.200808361,0.1
6005,155,573,198,127,100002.5209284124,0.1
6006,142,526,181,116,100007.82472174305,0.1
6007,155,556,182,134,99993.96919021977,0.1
6008,153,587,191,131,100012.4875227382,0.1
6009,148,568,192,127,99997.58590147234,0.1
6010,153,574,183,113,99998.83999621836,0.1
6011,148,540,184,139,100007.91396523528,0.1
6012,160,586,193,121,99997.26725525263,0.1
6013,148,562,191,123,99983.1364579728,0.1
6014,145,545,185,115,100002.71887341609,0.1
6015,149,540,186,123,99993.06165393717,0.1
6016,147,573,193,128,99999.44268454805,0.1
6017,139,540,189,127,100023.04876445752,0.1
6018,140,538,187,123,99989.19304110414,0.1
6019,150,539,178,124,99999.1318086714,0.1
6020,152,555,188,127,99987.7894783905,0.1
6021,144,554,191,114,99991.26114670091,0.1
6022,148,595,188,129,99975.91589913722,0.1
6023,142,539,182,123,100010.75472999588,0.1
6024,148,546,178,126,100005.0772654067,0.1
6025,147,575,203,140,100008.47942001304,0.1
6026,150,553,197,119,100025.38232809782,0.1
6027,153,550,180,124,99998.95391284749,0.1
6028,148,532,173,124,99986.61100567572,0.1
6029,147,543,183,123,99995.10581252586,0.1
6030,157,543,174,132,100002.80131292957,0.1
6031,154,589,196,128,100001.60559431744,0.1
6032,144,540,188,117,100007.543271578,0.1
6033,150,570,196,137,99986.38856482488,0.1
6034,146,565,189,116,100010.13528705157,0.1
6035,148,586,196,110,100008.95956437018,0.1
6036,149,564,194,133,99994.95225209395,0.1
6037,152,579,202,134,99997.08322700065,0.1
6038,144,547,184,117,99995.51446547268,0.1
6039,149,575,194,134,100017.25783035386,0.1
6040,141,572,198,133,99996.06852818193,0.1
6041,140,545,189,127,100001.62668471847,0.1
6042,155,536,171,130,99987.0038690698,0.1
6043,153,558,188,128,100009.47479101804,0.1
6044,155,568,192,129,100004.74280915043,0.1
6045,147,537,181,117,99999.44974537796,0.1
