,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
7613,240000,37,0,0,0,0,0,0,171974,175049,176990,169198,166131,169245,8000,7000,6000,5200,5400,5400,0,0,1,0,0,0,0,0,1,0
24789,20000,34,0,0,0,0,0,0,15415,16423,17594,18552,18522,18900,1271,1442,1400,370,378,0,0,1,0,0,0,0,0,0,1,0
21906,330000,27,-2,-2,-2,-2,-2,-1,0,0,0,0,0,2234,0,0,0,0,2234,1000,1,0,1,0,0,0,0,1,0,0
1388,220000,39,0,0,0,0,0,0,75190,151004,152786,137946,118310,119147,100000,8000,6000,5000,5000,5000,0,1,0,0,0,0,0,1,0,0
18972,100000,28,3,2,0,0,2,0,49961,48856,49899,53407,51951,53195,0,1831,4339,0,2083,1939,1,1,0,0,0,0,0,0,1,0
10883,160000,30,-1,2,2,-1,-1,-1,6548,3200,0,4775,456,0,7,0,4775,456,0,0,1,1,0,0,0,0,0,0,1,0
26936,210000,44,1,2,0,0,2,0,89567,85552,86595,89689,85764,85830,0,4100,7200,0,3220,3300,0,0,1,0,0,0,0,1,0,0
26689,20000,22,1,4,3,2,0,0,21425,21410,20786,19994,10700,0,620,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0
5705,80000,28,-2,-2,-2,-2,-2,-2,8598,9467,-270,3697,9455,4144,9467,0,3967,9455,5000,2900,0,1,0,0,0,0,0,0,1,0
27304,200000,31,-2,-2,-2,-2,-1,0,15321,1199,933,21227,55272,58587,5006,938,21380,58007,51413,7738,0,1,0,0,0,0,0,0,1,0
29722,240000,36,0,0,0,0,-2,-2,230523,237022,235890,0,0,0,11828,6100,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1610,30000,23,0,0,0,2,0,0,24285,26143,26929,19610,20591,19472,3002,2130,2,3004,8013,0,1,0,1,0,0,0,0,0,1,0
13640,20000,22,2,2,0,0,0,-2,19393,18801,19077,11993,0,0,0,1023,240,0,0,0,1,0,0,1,0,0,0,0,1,0
7918,110000,25,0,0,0,0,0,0,51139,53797,56394,58341,60242,62234,3500,3500,3500,3000,3000,3000,0,1,0,0,0,0,0,0,1,0
22234,250000,31,-1,0,0,0,0,-1,36439,30161,24326,13198,6686,9423,5000,1298,1000,134,9423,19346,1,1,0,0,0,0,0,0,1,0
11863,200000,41,1,2,0,0,0,0,69963,67223,69167,69289,70333,70610,0,2943,2301,2374,2500,5300,0,0,1,0,0,0,0,1,0,0
5100,360000,48,-2,-2,-2,-2,-1,-1,2119,-3,-3,-3,711,875,3,0,0,714,879,1519,1,1,0,0,0,0,0,1,0,0
25791,360000,45,0,0,0,0,0,0,222505,199464,182886,109556,111286,90580,8000,7565,4100,4027,3445,2000,1,0,1,0,0,0,0,1,0,0
19006,120000,30,-2,-2,-2,-2,-2,-2,2680,14770,7817,416,270,0,14770,7832,416,270,0,0,1,0,1,0,0,0,0,0,1,0
16966,260000,53,0,0,0,0,0,0,73223,66672,64075,63922,60089,53326,2001,2048,2129,1660,1568,1997,0,1,0,0,0,0,0,1,0,0
25337,200000,27,0,0,0,0,0,0,108422,106437,109068,112286,77062,0,3900,4345,6000,3950,0,0,1,0,1,0,0,0,0,0,1,0
11387,200000,35,-1,2,-1,-1,-1,-1,1972,582,1891,0,1908,290,0,1891,0,1908,290,3100,1,1,0,0,0,0,0,1,0,0
7539,360000,42,-1,-1,-1,-1,-2,-2,44380,968,990,390,390,3103,968,990,390,390,3103,0,1,0,1,0,0,0,0,1,0,0
1616,20000,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18039,30000,45,2,4,4,3,2,2,28854,30467,29721,28961,29397,29988,2372,0,0,1200,1200,1163,0,0,1,0,0,0,0,1,0,0
3378,30000,28,2,2,4,4,4,4,37,37,37,37,37,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21995,100000,27,0,0,0,0,0,0,42713,50270,22576,18247,22029,19540,10000,10000,1500,4000,5000,5000,1,0,1,0,0,0,0,0,1,0
25758,270000,28,0,0,0,0,0,0,322249,298700,308133,263516,94062,92618,10000,13000,12000,5000,4000,5000,1,0,1,0,0,0,0,1,0,0
21366,180000,56,0,0,0,0,0,0,89560,90940,92868,94243,94888,95819,3460,4000,3501,2690,3000,2603,0,0,1,0,0,0,0,0,1,0
29719,20000,34,0,0,0,0,0,0,17692,17293,16803,16525,16185,-2623,2000,2004,1500,1500,0,19500,0,0,0,1,0,0,0,1,0,0
15693,360000,29,0,0,0,0,0,0,109997,205119,209680,213527,174907,126309,100000,8270,8423,6753,5139,5000,0,1,0,0,0,0,0,0,1,0
1731,250000,33,0,0,0,0,0,0,255223,47070,48130,49625,51500,0,1600,1650,2100,3000,0,94825,1,0,1,0,0,0,0,0,1,0
27755,50000,22,0,0,0,0,-2,-2,50180,38404,29775,0,0,0,2100,1800,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17890,170000,28,0,0,0,0,0,0,56061,57179,58450,58556,51671,51090,2051,2197,1934,1793,2500,2000,0,1,0,0,0,0,0,0,1,0
18197,80000,33,-1,-1,-1,-1,-1,-1,32394,23160,31484,396,3832,3867,23185,31610,396,3832,3867,1500,0,0,1,0,0,0,0,0,1,0
9555,240000,29,0,0,0,0,0,0,219419,151914,159320,148705,134563,195628,7000,10082,8095,7015,67006,7026,0,0,0,0,1,0,0,0,1,0
13108,240000,39,-1,-1,-1,0,0,0,9000,2831,68105,95615,123931,151559,2831,68116,30800,30000,30000,10000,1,0,1,0,0,0,0,1,0,0
5712,210000,24,-1,-1,0,0,0,-1,4055,113782,59367,29583,26756,29553,114482,20176,6793,20112,29676,47642,1,1,0,0,0,0,0,0,1,0
27366,390000,28,0,0,0,0,0,0,18891,19521,28868,29661,21907,8205,6000,10000,2000,15000,5000,2000,0,1,0,0,0,0,0,0,1,0
5780,120000,31,-1,-1,-1,-1,-1,-1,1769,390,390,390,390,390,390,390,390,390,390,1079,1,0,0,1,0,0,0,0,1,0
20502,210000,28,0,0,0,0,0,0,58340,58644,59855,61013,61097,65089,2107,3000,3000,2500,6000,8000,0,0,0,1,0,0,0,0,1,0
26482,50000,54,0,0,0,0,0,0,50566,49717,49661,49581,49550,48871,2102,2013,1747,2012,2000,5900,1,0,1,0,0,0,0,1,0,0
15873,80000,29,0,0,0,0,0,0,33947,37339,36601,40589,42675,44567,4000,2500,5000,3000,2500,10000,1,1,0,0,0,0,0,0,1,0
21601,50000,23,2,2,0,0,0,2,7285,7022,7887,8898,9565,9267,0,1138,1149,816,0,1710,1,0,0,1,0,0,0,0,1,0
26551,80000,59,0,0,0,0,0,0,80893,79175,78713,80684,50400,50058,2799,3300,3600,1568,1625,1649,1,0,1,0,0,0,0,0,0,1
27377,180000,44,0,0,0,0,0,0,172064,175287,119687,131725,134122,133961,8000,5018,21000,6000,6000,6000,0,0,0,1,0,0,0,0,1,0
16026,130000,37,2,0,0,0,0,0,129677,131798,98083,92317,87375,87634,5940,4700,4433,3100,3300,3200,1,0,1,0,0,0,0,0,1,0
10598,150000,31,-2,-2,-2,-2,-2,-2,136692,91815,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15801,90000,24,0,0,0,0,0,0,35411,17417,26046,10689,12455,15181,10000,14790,5000,5249,9932,0,1,0,1,0,0,0,0,0,1,0
17234,80000,35,2,2,2,0,0,2,22001,23339,22677,23692,25406,26050,2000,0,1395,2109,1196,0,1,0,1,0,0,0,0,1,0,0
24848,390000,48,0,0,0,0,0,0,32708,34849,34370,4968,5595,5318,3000,1500,1000,1004,2003,5407,0,0,1,0,0,0,0,1,0,0
20856,200000,38,0,0,0,-2,-2,-2,7400,2872,212,2387,0,-2620,1005,220,2387,0,0,3380,0,0,1,0,0,0,0,1,0,0
22667,100000,39,-1,-1,0,-1,-1,-1,380,1357,1977,380,380,1253,1357,1000,380,380,1253,2434,1,0,0,1,0,0,0,1,0,0
22404,150000,26,0,0,0,0,0,0,136736,125651,116684,101581,77741,77264,4486,4235,3161,2647,2669,2669,1,1,0,0,0,0,0,0,1,0
27756,50000,22,0,0,0,0,0,0,47718,48719,47725,46467,14767,15085,2106,2200,2000,1000,700,800,1,0,1,0,0,0,0,1,0,0
20241,280000,50,-1,-1,-1,-1,-1,0,8740,4919,176823,117686,36708,18126,4919,176823,117686,36708,363,853,1,0,1,0,0,0,0,1,0,0
29417,50000,28,0,0,0,0,0,0,48591,48896,48587,37211,28248,28430,2300,2000,1432,988,1600,1600,0,0,1,0,0,0,0,0,1,0
10525,20000,24,1,2,-1,0,-1,-1,12060,11047,780,390,12246,12409,0,780,0,12246,911,0,0,0,1,0,0,0,0,0,1,0
25139,220000,63,-2,-2,-2,-2,-2,-2,1293,494,1379,-1,272,1628,496,1385,0,273,1636,531,0,0,0,1,0,0,0,1,0,0
17439,150000,31,0,0,0,0,0,0,138121,145763,134887,105822,86341,88072,10001,6712,5500,3400,3201,3403,1,1,0,0,0,0,0,1,0,0
8211,390000,34,0,0,0,-1,0,0,91701,68587,101211,96725,125810,182122,60081,84908,121081,80000,85000,8000,0,1,0,0,0,0,0,1,0,0
2929,80000,28,0,-1,-1,0,0,0,18112,8857,69841,59075,58998,61038,10084,79200,2108,2200,3006,2523,1,0,1,0,0,0,0,0,1,0
1923,360000,30,0,0,0,0,0,0,139762,143515,147037,146117,145884,147645,6000,6000,4818,5000,5000,4500,1,1,0,0,0,0,0,0,1,0
14632,20000,35,0,0,0,0,0,0,17365,19001,20269,18654,18914,20200,2618,2276,791,686,1600,0,0,0,0,1,0,0,0,0,1,0
12519,100000,27,2,3,3,2,2,3,97156,97634,96461,96975,101280,101935,2900,1300,3000,5450,2000,0,1,0,1,0,0,0,0,0,1,0
1103,150000,28,-2,-1,-1,-1,-1,-1,1723,2292,240,683,3486,5390,6876,240,683,3486,5390,1200,1,0,0,1,0,0,0,0,1,0
9252,170000,34,-1,-1,-1,-1,-1,-1,8069,2855,11744,5886,12916,3177,2855,11900,5886,12916,3177,4511,1,0,1,0,0,0,0,0,1,0
22344,200000,26,1,-1,2,-1,0,0,-1544,8510,4141,15305,10368,5642,12651,0,15305,0,0,16335,1,0,1,0,0,0,0,0,1,0
21605,80000,25,0,0,0,0,0,0,81477,81058,80510,81565,81232,81422,3100,2931,3600,2908,3117,3071,1,0,1,0,0,0,0,0,1,0
5414,280000,44,0,0,0,0,0,0,235635,197003,198808,187425,177340,180506,7665,6497,5555,5027,5065,5361,1,1,0,0,0,0,0,1,0,0
447,180000,53,-1,-1,-1,0,0,-1,46122,1260,29366,5400,0,1599,1260,29366,54,0,1599,0,1,1,0,0,0,0,0,1,0,0
26922,20000,48,-1,0,0,-2,-2,-2,10222,11400,0,0,0,0,1400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11911,120000,33,1,-2,-2,-2,-1,-1,0,0,0,0,197,0,0,0,0,197,0,0,1,0,1,0,0,0,0,1,0,0
29494,320000,34,0,0,0,0,0,0,71944,88243,96574,104795,113156,121465,19246,11550,11688,12122,12156,2437,0,1,0,0,0,0,0,0,1,0
2980,50000,27,0,0,0,0,-1,-1,50459,36307,27713,3807,2746,625,1600,3071,500,2800,900,100,0,1,0,0,0,0,0,0,1,0
17814,10000,22,1,-1,0,0,0,0,0,7492,8589,9365,7740,1000,7492,1224,1000,175,0,0,0,0,0,1,0,0,0,0,1,0
25581,180000,31,1,-1,2,-1,0,0,0,200,100,300,200,499,200,0,300,0,399,100,1,0,1,0,0,0,0,1,0,0
22034,160000,28,0,0,0,0,0,0,118695,125186,131648,137902,145046,152551,10000,10000,10000,10000,10000,6000,1,1,0,0,0,0,0,0,1,0
911,500000,32,-1,0,0,0,0,0,386405,387910,293177,274539,253443,253671,25016,20018,10000,79377,52778,10000,0,1,0,0,0,0,0,0,1,0
6885,260000,33,0,0,0,0,0,0,6818,8040,11736,10190,18122,0,1340,4036,204,8122,0,200,1,1,0,0,0,0,0,0,1,0
14465,20000,38,2,-1,-1,-1,-1,-1,1442,1261,390,390,390,930,1261,390,390,390,930,0,0,0,1,0,0,0,0,0,1,0
25681,20000,32,0,0,0,2,0,0,11389,12389,15175,14634,30772,17135,1500,3000,0,1000,2000,1000,1,0,1,0,0,0,0,0,1,0
19706,80000,47,0,0,0,0,0,0,2795,3807,4595,5172,5278,3206,1067,1121,1000,106,64,1000,1,0,1,0,0,0,0,1,0,0
23934,20000,22,2,3,2,2,3,2,18292,17710,17137,19830,19240,18419,0,0,3000,0,0,2000,0,0,1,0,0,0,0,0,1,0
25074,30000,48,0,0,0,0,0,0,26846,27879,28870,27806,25142,25667,1783,1774,1710,1046,1079,1089,0,0,1,0,0,0,0,1,0,0
18623,380000,27,0,0,0,0,-2,-2,118624,118871,120550,550,100,550,3700,3011,550,100,1000,736,1,0,1,0,0,0,0,0,1,0
16187,30000,37,2,0,0,0,0,0,25037,18486,19082,19145,15839,9335,2000,2000,2500,2000,2000,4000,1,0,1,0,0,0,0,0,1,0
11456,150000,35,-1,-1,-2,-1,0,0,5888,0,0,11310,11310,0,0,0,11310,0,0,0,0,1,0,0,0,0,0,0,1,0
28421,130000,32,-2,-2,-2,-2,-2,-2,11175,14181,70042,20739,7469,5963,14181,70505,20749,7469,5997,1978,1,0,1,0,0,0,0,0,1,0
26494,360000,59,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
18924,120000,29,0,0,0,0,0,0,61470,63335,66278,68928,67963,67900,3000,3500,3500,1902,2091,3000,1,0,1,0,0,0,0,0,1,0
28659,200000,34,-2,-2,-2,-2,-2,-2,2955,5895,15146,11575,11564,13744,5938,15682,11633,11622,13813,22699,1,1,0,0,0,0,0,1,0,0
13360,80000,27,0,0,2,0,0,0,78672,83807,81833,79673,79735,81271,7018,0,3000,3100,3000,3100,1,0,1,0,0,0,0,0,1,0
10328,110000,32,0,0,0,2,2,2,30852,31957,37051,36303,42800,38381,1906,6000,0,8000,0,5000,1,1,0,0,0,0,0,0,1,0
3710,180000,39,0,0,0,0,0,0,84484,79099,77640,78369,80010,83683,3007,2804,2802,2901,5000,80000,1,0,0,0,0,1,0,1,0,0
29357,70000,28,1,3,2,2,0,0,72605,70859,71946,69337,29949,29380,0,2800,0,1200,1200,1200,0,1,0,0,0,0,0,0,1,0
27160,20000,40,3,2,2,2,2,2,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4241,30000,30,0,0,0,0,0,0,27851,29490,29200,29400,50000,0,2100,1500,600,600,0,0,1,1,0,0,0,0,0,0,1,0
674,320000,41,0,0,0,0,0,0,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510,1,1,0,0,0,0,0,1,0,0
16687,110000,34,0,0,0,0,0,0,23751,25068,26351,26996,27754,28597,1717,2000,2000,1500,2000,5000,0,0,0,1,0,0,0,1,0,0
3425,210000,26,0,0,0,0,0,0,186109,168198,97223,202134,102844,39995,5929,3272,4362,5040,3195,105,0,0,1,0,0,0,0,0,1,0
23066,320000,32,-1,0,-1,-1,-1,-1,13122,6796,7788,6751,8354,12271,1500,8000,7000,8500,13000,15000,1,1,0,0,0,0,0,0,1,0
5186,230000,39,0,0,0,0,-2,-2,38395,39943,20650,0,0,0,2500,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11152,500000,33,0,-1,-1,0,0,0,76440,1397,56449,55121,54797,19732,1397,56449,1515,1426,747,1476,0,1,0,0,0,0,0,0,1,0
3820,220000,42,0,0,2,2,-2,-2,3208,9134,8820,1502,4505,3766,6000,0,0,3003,31,4007,0,1,0,0,0,0,0,1,0,0
21163,180000,34,-1,-1,-1,-1,-1,-1,4400,2990,3762,5231,2092,3395,3018,3772,5254,2098,3403,215,0,1,0,0,0,0,0,0,1,0
10242,150000,29,0,0,0,0,0,0,149278,142117,144947,140696,143607,136575,3984,3825,3361,3469,3812,3020,1,0,0,1,0,0,0,1,0,0
18605,80000,24,0,0,0,0,0,0,47952,45713,46752,46375,46893,47872,1732,1771,1714,1632,1687,1749,1,1,0,0,0,0,0,0,1,0
25457,80000,25,0,-1,-1,-1,-1,-1,3525,1504,0,2332,4320,0,1654,0,2332,4320,0,0,1,0,0,1,0,0,0,1,0,0
28966,180000,34,0,0,0,0,0,0,41699,42812,44132,24594,25686,26780,1800,2100,1500,1500,1500,1200,1,0,1,0,0,0,0,0,1,0
17731,90000,58,-2,-2,-2,-2,-2,-2,5563,0,0,0,0,0,0,0,0,0,0,5156,1,0,0,1,0,0,0,1,0,0
29217,150000,24,-1,-1,-1,-1,-1,-1,9514,14961,3337,1012,4944,1016,15046,3367,1020,5392,1016,0,0,0,1,0,0,0,0,0,1,0
9539,50000,35,0,0,0,0,0,0,50497,49289,36295,20067,20197,20202,2011,5009,2000,1000,1500,3000,0,0,1,0,0,0,0,0,1,0
8029,350000,46,-1,-1,-1,-1,-1,-1,13000,13576,15059,13000,25300,626,13576,15059,13000,25300,626,0,1,0,1,0,0,0,0,1,0,0
28739,240000,30,-2,-2,-2,-2,-2,-2,0,0,2999,0,0,0,0,2999,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26930,20000,45,0,0,0,0,0,0,5250,7151,9024,10865,12677,14309,2000,2000,2000,2000,2000,2000,0,0,0,1,0,0,0,0,1,0
6216,50000,43,0,0,2,0,0,0,7978,11396,8900,8565,8590,19894,3887,0,453,312,1500,500,0,0,0,1,0,0,0,1,0,0
23708,240000,59,0,0,0,0,0,0,230026,239796,231230,196471,190004,161867,20000,12000,7000,8000,6000,6205,1,0,1,0,0,0,0,0,1,0
18340,10000,23,0,0,0,0,0,0,7641,8557,9080,1410,9508,8997,1262,1000,1115,9329,331,1000,1,1,0,0,0,0,0,1,0,0
15547,30000,30,0,0,0,0,0,0,7038,8052,10153,9761,9960,4010,1291,2392,1000,199,80,949,0,0,1,0,0,0,0,0,1,0
7085,210000,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
7477,170000,31,-1,-1,-1,-1,0,-1,2908,3408,2908,9283,2908,2908,3408,2908,9283,0,2908,7163,0,0,1,0,0,0,0,0,1,0
11502,360000,43,1,-1,-1,-1,-1,-1,0,10121,390,2809,390,390,10121,780,2809,390,390,390,1,1,0,0,0,0,0,0,1,0
18571,180000,27,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,264,1,1,0,0,0,0,0,0,1,0
22276,230000,28,-2,-2,-2,-2,-2,-1,355,0,916,0,0,8878,0,916,0,0,8878,800,1,1,0,0,0,0,0,0,1,0
5843,10000,37,-1,-1,-1,0,-1,0,885,1475,780,390,780,390,1475,780,0,31250,0,0,0,0,1,0,0,0,0,0,1,0
8892,130000,28,0,0,0,0,0,0,88549,74624,76133,77648,79370,80071,2709,2750,2767,2961,2913,3000,0,0,1,0,0,0,0,0,1,0
4282,390000,35,0,0,0,0,0,0,28804,43996,47532,49414,51380,50661,20000,5006,5006,5008,3004,3006,0,1,0,0,0,0,0,1,0,0
12621,230000,30,0,0,0,0,0,0,190919,191785,164602,136569,139522,132239,7214,6264,10000,5028,5000,5000,1,0,0,1,0,0,0,1,0,0
12528,250000,37,0,0,0,0,0,0,13504,13486,14261,7019,7062,7242,1267,1310,232,238,279,122,1,1,0,0,0,0,0,1,0,0
18341,20000,21,-1,0,0,0,2,0,17617,17540,25816,12957,9602,9357,1489,2302,2400,0,2000,3000,1,0,1,0,0,0,0,1,0,0
7893,120000,23,0,0,0,0,0,0,115653,108971,83592,22321,32150,36644,5000,5000,2000,20000,10000,10000,1,0,1,0,0,0,0,0,1,0
29749,180000,34,-2,-2,-2,-2,-2,-2,-16,-16,-16,850,0,0,0,0,866,0,0,0,0,0,1,0,0,0,0,0,1,0
29294,50000,24,0,0,0,0,0,0,19267,23553,21507,17827,7655,7881,5000,1700,2000,500,500,500,0,0,1,0,0,0,0,0,1,0
5545,30000,60,0,0,0,0,0,0,27331,27171,28491,28091,28664,0,2000,2000,0,573,0,0,1,0,0,1,0,0,0,1,0,0
8085,500000,35,0,0,0,0,0,0,207237,224007,275615,220088,216482,136086,20001,30168,6022,6375,5005,5000,0,0,1,0,0,0,0,0,1,0
19352,290000,49,-1,0,0,0,0,0,37246,36927,39769,35058,36965,38863,3000,3500,2500,2500,2500,2000,1,0,1,0,0,0,0,1,0,0
16689,260000,46,2,2,2,2,2,2,82683,84424,86472,87157,88526,90355,4000,4300,3000,3700,3400,3600,0,0,1,0,0,0,0,1,0,0
18784,230000,26,-1,-1,0,0,0,-1,18612,90523,86813,35695,5555,15165,90523,10000,5170,5000,15165,8981,1,0,1,0,0,0,0,0,1,0
26376,110000,40,0,0,0,0,0,0,111720,86877,133187,65025,62777,62105,3406,2357,2239,3617,2247,2500,1,0,1,0,0,0,0,0,1,0
24658,20000,37,0,0,0,-2,-1,0,7440,15960,0,-1953,5985,6893,10050,0,18047,7985,1000,2000,0,0,1,0,0,0,0,0,1,0
2647,210000,31,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,133,0,1,0,0,0,0,0,0,1,0
12063,100000,31,0,0,0,0,0,0,21345,26288,23386,25362,26318,42484,6363,4386,5362,4344,20000,4382,0,0,1,0,0,0,0,0,1,0
28001,150000,29,0,0,0,0,0,0,145138,140210,136196,105989,98836,94504,5200,7982,4500,4048,3800,3818,1,1,0,0,0,0,0,0,1,0
11524,180000,44,-1,-1,-2,-2,-1,-1,33800,0,0,0,1972,0,0,0,0,1972,0,1800,1,0,1,0,0,0,0,1,0,0
626,70000,46,0,0,0,0,0,0,60040,55274,51766,51757,50013,49946,2600,1800,2000,3140,2000,1800,0,1,0,0,0,0,0,1,0,0
7403,70000,43,0,0,-1,-1,-1,0,16186,3680,4540,39994,6844,12308,2000,4540,39994,6850,10000,13000,0,0,1,0,0,0,0,1,0,0
24047,50000,25,0,0,0,0,0,0,49899,35200,29447,19980,10400,0,1679,2438,1700,1000,0,0,0,0,1,0,0,0,0,0,1,0
25028,460000,61,0,-1,-1,-1,-1,-1,10643,1547,1670,6425,4897,8401,1600,1800,6500,5000,5000,4500,0,0,0,1,0,0,0,1,0,0
2497,210000,45,-2,-2,-1,-1,-2,-2,316,312,2368,316,316,316,312,2376,316,316,316,8611,1,0,0,1,0,0,0,0,1,0
14050,210000,34,-1,-1,-1,-2,-1,-1,300878,2250,0,0,692,1560,2250,0,0,692,1560,1838,1,1,0,0,0,0,0,0,1,0
8279,90000,39,-1,-1,-1,-1,-1,-1,7328,3697,4487,3169,3847,5403,3784,4511,3174,3852,5417,4720,1,0,0,1,0,0,0,1,0,0
14636,170000,43,-1,-1,-1,-1,-1,-1,1866,5750,200,41467,1028,2643,5750,200,41467,1328,2643,126,0,1,0,0,0,0,0,0,1,0
15214,200000,28,1,-2,-2,-1,-1,0,0,0,0,1545,1156,6099,0,0,1545,1156,5000,3000,1,1,0,0,0,0,0,0,1,0
10884,450000,53,-1,-1,-1,-1,-1,0,3873,3119,8970,1323,11990,8838,3128,9008,1323,12008,214,1327,0,1,0,0,0,0,0,1,0,0
12738,80000,24,0,0,0,-2,-2,-2,30985,44300,0,0,0,0,14300,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29985,240000,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1278,170000,31,0,0,0,0,0,0,24581,25611,26631,27383,27801,31337,1728,1748,1500,1011,4000,0,0,0,1,0,0,0,0,0,1,0
12670,150000,25,0,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,1,0,1,0,0,0,0,0,1,0
4125,80000,32,0,0,0,0,0,0,77385,79038,80899,79387,81593,80254,2900,3200,3000,3500,3100,6200,1,0,0,1,0,0,0,0,1,0
26839,20000,37,0,-1,0,0,0,0,18629,19202,20459,19493,17289,17684,21473,1576,2000,600,1000,700,0,0,0,1,0,0,0,1,0,0
17507,560000,45,0,0,0,0,0,0,374663,382010,379652,387706,334908,341884,13195,13510,14292,11553,12130,11703,1,0,1,0,0,0,0,1,0,0
13707,200000,30,-1,-1,-1,-1,-1,-1,4520,10382,4447,126476,700,0,10382,4447,126476,700,0,860,1,1,0,0,0,0,0,0,1,0
13977,260000,29,0,0,0,0,0,0,203896,196219,188608,172722,159826,146891,7282,6486,5712,5647,5386,5000,1,1,0,0,0,0,0,0,1,0
23423,130000,34,-2,-2,-2,-2,-2,-2,0,0,388,0,418,0,0,388,0,418,0,238,1,1,0,0,0,0,0,0,1,0
15199,40000,26,0,0,0,0,-1,-1,36835,37528,35964,34258,516,38432,2000,2000,5000,516,39235,2000,1,0,1,0,0,0,0,0,1,0
26225,280000,39,0,0,0,0,0,0,123997,126272,126953,106551,99592,100607,5600,5400,5006,3250,3400,3500,1,0,1,0,0,0,0,0,1,0
15243,290000,34,0,0,0,0,0,0,58481,41773,40597,38441,37454,35484,2000,2000,2000,2000,2000,2000,1,0,1,0,0,0,0,0,1,0
16782,20000,31,0,0,0,0,2,2,13192,14202,15237,17164,17294,16110,1230,1265,2192,694,0,3134,0,0,1,0,0,0,0,0,1,0
3813,60000,42,0,0,0,0,0,0,58264,57923,58987,17350,17937,17298,3200,3000,800,1000,1000,1000,1,0,1,0,0,0,0,1,0,0
25627,50000,30,0,0,0,0,0,2,25422,26456,27835,29070,30891,54741,1450,1800,2000,2600,0,2020,1,0,1,0,0,0,0,1,0,0
25013,480000,49,-2,-2,-2,-2,-2,-2,63701,-220,38929,339176,33146,37337,0,39149,344261,33312,37511,31383,0,1,0,0,0,0,0,1,0,0
28640,150000,32,-1,-1,-1,-1,-1,-1,3267,3782,316,5469,3360,2399,3782,316,5469,3360,2399,4358,1,0,1,0,0,0,0,1,0,0
21609,60000,24,0,0,0,0,0,0,28277,27295,27403,23837,23078,22618,1450,1724,1600,1000,1000,2500,1,0,1,0,0,0,0,0,1,0
17754,370000,50,-1,0,-1,-1,-2,-2,48303,129317,1364,0,0,0,124174,2000,0,0,0,2463,1,0,0,1,0,0,0,0,1,0
16469,30000,53,2,2,2,2,2,2,17585,18598,19379,19762,20141,19680,1600,1379,1000,1000,0,1700,1,0,0,1,0,0,0,1,0,0
6087,200000,36,0,0,0,0,0,0,99483,97546,98897,94943,96967,99016,4841,4300,3300,3361,3500,3206,0,0,1,0,0,0,0,0,1,0
23436,190000,37,0,0,2,2,2,2,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000,1,0,1,0,0,0,0,1,0,0
23077,230000,34,-2,-2,-2,-2,-2,-2,711,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
19912,30000,32,0,0,0,0,0,0,29480,30394,28072,28885,29287,23012,1431,1579,1402,804,732,1820,1,0,1,0,0,0,0,0,1,0
7565,240000,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100,0,1,0,0,0,0,0,0,1,0
6628,380000,31,-1,-1,-1,-1,-1,-1,6749,7917,9645,11865,13133,4702,7959,9683,11916,13191,4717,9354,0,0,1,0,0,0,0,1,0,0
10398,50000,22,0,0,0,-2,-2,-2,47478,43300,0,0,0,0,1000,0,0,0,0,432,0,0,1,0,0,0,0,0,1,0
