,rid,vid,owner,address,zip
3063,T5903,5903,777 CAB COMPANY,3351 W. ADDISON ST.,60618
3064,T6661,6661,SST CAB CO,4020 W. GLENLAKE AVE.,60646
3065,T3085,3085,3085 TAXI CORP.,2601 W. PETERSON AVE.,60659
3066,T653,653,OIA CAB CORP.,4536 N. ELSTON AVE.,60630
3067,T1507,1507,TRIPLE FAVOURS INC,3550 S. RHODES AVE.,60653
3068,T892,892,TRIANGLE TRANS INC,2601 W. PETERSON AVE.,60659
3069,T3081,3081,IDEAL CAB COMPANY,4020 W. GLENLAKE AVE.,60646
3070,T3097,3097,TAXI CAB INC,3351 W. ADDISON ST.,60618
3071,T5660,5660,SARAH ENTERPRISES,3351 W. ADDISON ST.,60618
3072,T522,522,ALVANO TAXI CO.,2945 W. PETERSON AVE.,60659
3073,T6283,6283,"DELOTS, INC",2532 W. WARREN BLVD.,60612
3074,T2808,2808,SAFE TAXI COMPANY,3351 W. ADDISON ST.,60618
3075,T6295,6295,MUSSA CAB CORP.,2601 W. PETERSON AVE.,60659
3076,T3787,3787,UNIVERSAL TAXI COMPANY,3351 W. ADDISON ST.,60618
3077,T6408,6408,BASRA TRANS INC,2601 W. PETERSON AVE.,60659
3078,T3729,3729,HATEF CAB CO.,9696 W. FOSTER AVE.,60656
3079,T3717,3717,IL 3 CORP.,3801 N. ELSTON AVE.,60618
3080,T5255,5255,SIDISIE INC,5416 N. BROADWAY,60640
3081,T128,128,WALTUN BROTHERS INC.,3351 W. ADDISON,60618
3082,T2121,2121,BIG BOY CAB CO,3351 W. ADDISON ST.,60618
3083,T2176,2176,ZEUS CAB CORP.,2945 W. PETERSON AVE.,60659
3084,T6598,6598,CHITOWN CAB INC # II,4020 W. GLENLAKE AVE.,60646
3085,T2934,2934,PAULA H CORP.,2617 S. WABASH AVE.,60616
3086,T3503,3503,HANIFA A. GODER,9696 W. FOSTER AVE.,60656
3087,T5843,5843,KHYBER EXPRESS INC,4626 W. CORNELIA AVE.,60641
3088,T4165,4165,SABREENA TAXI CO,3351 W. ADDISON ST.,60618
3089,T1161,1161,AFAN INC.,3351 W. ADDISON ST.,60618
3090,T5341,5341,TAXI MEDALLION GROUP LLC SERIES II,3351 W. ADDISON ST.,60618
3091,T4184,4184,KHAN CAB CO,4118 W. LAWRENCE AVE.,60630
3092,T579,579,MPA CAB CO,4626 W. CORNELIA AVE.,60641
3093,T5116,5116,JULIA QUEZADA,5438 N. NAGLE AVE.,60630
3094,T4027,4027,GONDAR EXPRESS CORP,5416 N. BROADWAY,60640
3095,T5038,5038,NEW AMSTERDAM LEASING CORP.,3351 W. ADDISON ST.,60618
3096,T6474,6474,SNOWBLIND CAB CORP,2617 S. WABASH AVE.,60616
3097,T3303,3303,RODAS CAB CO,850 W. EASTWOOD AVE.,60640
3098,T993,993,CHITOWN CAB INC #1,4020 W. GLENLAKE AVE.,60646
3099,T6590,6590,NORTH SHORE CAB INC.,5765 N. LINCOLN AVE.,60659
3100,T354,354,NAXOS CAB CORP,2945 W. PETERSON AVE.,60659
3101,T1135,1135,HY LITE CAB CO,4175 N. ELSTON AVE.,60618
3102,T1166,1166,CRAZY JEFFREY CAB CORP,2617 S. WABASH AVE.,60616
3103,T2311,2311,SHOKABAGO CAB CO,9696 W. FOSTER AVE.,60656
3104,T5177,5177,N D Z 2 CORP.,9696 W. FOSTER AVE.,60656
3105,T5934,5934,"CHICAGO MEDALLION NINE, LLC",9696 W. FOSTER AVE.,60656
3106,T980,980,SHAH TAXI INC,9696 W. FOSTER AVE.,60656
3107,T1899,1899,AQUA ZONE CAB CO.,2617 S. WABASH AVE.,60616
3108,T2614,2614,ZULA EXPRESS INC.,4626 W. CORNELIA AVE.,60641
3109,T2402,2402,ARUBA & HUMAYUN INC.,3351 W. ADDISON ST.,60618
3110,T4950,4950,BASUKA INC,2800 W. PETERSON AVE.,60659
3111,T2122,2122,ALHAJ BROTHERS INC,4118 W. LAWRENCE AVE.,60630
3112,T4495,4495,MORAN TAXI INC,3351 W. ADDISON ST.,60618
3113,T4610,4610,JNR III INC.,9696 W. FOSTER AVE.,60656
3114,T6030,6030,SUKHI ENTERPRISES INC.,3351 W. ADDISON ST.,60618
3115,T3548,3548,3548 TAXI CORP,4118 W. LAWRENCE AVE.,60630
3116,T2302,2302,AUJLA CAB CO,4626 W. CORNELIA AVE.,60641
3117,T2869,2869,M.R.M. CORP,4020 W. GLENLAKE AVE.,60646
3118,T6100,6100,"JOY CO., INC. I I",1829 W. 21ST ST.,60608
3119,T3329,3329,SAVANAH TAXI INC,2601 W. PETERSON AVE.,60659
3120,T6046,6046,AARON CAB INC,3005 W. FARGO AVE.,60645
3121,T1640,1640,AMPLE SUN CAB CORP.,2617 S. WABASH AVE.,60616
3122,T5881,5881,POPO INC,2601 W. PETERSON AVE.,60659
3123,T5154,5154,TAXI MEDALLION GROUP LLC SERIES 28,3351 W. ADDISON ST.,60618
3124,T31,31,LBJ CAB CORP.,2617 S. WABASH AVE.,60616
3125,T6327,6327,CHICAGO AUCTION CAB CO.,2617 S. WABASH AVE.,60616
3126,T5561,5561,LUNAR INC,2601 W. PETERSON AVE.,60659
3127,T507,507,JACKSON STREET TAXI LLC,4536 N. ELSTON AVE.,60630
3128,T1420,1420,SAMOS CAB CORP,2945 W. PETERSON AVE.,60659
3129,T38,38,CAPITAL CROWN CAB LLC,2532 W. WARREN BLVD.,60612
3130,T6941,6941,A & S TAXI INC,9696 W. FOSTER AVE.,60656
3131,T5300,5300,REYES CAB COMPANY,3351 W. ADDISON ST.,60618
3132,T943,943,NECT 37 LLC,6500 N. WESTERN AVE.,60645
3133,T246,246,GALA CAB CORP.,2617 S. WABASH AVE.,60616
3134,T1741,1741,PECONIC TAXI LLC,4536 N. ELSTON AVE.,60630
3135,T593,593,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3136,T6502,6502,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,60616
3137,T1040,1040,BRANDON INC.,4118 W. LAWRENCE AVE.,60630
3138,T1980,1980,LIMRA AZEX INC,6340 N. BELL AVE.,60659
3139,T5260,5260,WHITE ROSE CHICAGO CORP,4626 W. CORNELIA AVE.,60641
3140,T3484,3484,DEVINDER S. RANGI INC,3351 W. ADDISON ST.,60618
3141,T6311,6311,S. F. Y. CAB CORP.,4118 W. LAWRENCE AVE.,60630
3142,T3892,3892,CHIMTAL INC.,9696 W. FOSTER AVE.,60656
3143,T5064,5064,ALEX B CAB CORP,4626 W. CORNELIA AVE.,60641
3144,T112,112,MCCAB XIV CORP.,4626 W. CORNELIA AVE.,60641
3145,T6402,6402,MASSEW CORP,2601 W. PETERSON AVE.,60659
3146,T2837,2837,"WALTER TRANS, INC.",2601 W. PETERSON AVE.,60659
3147,T2330,2330,MR. TAXI INC.,3351 W. ADDISON ST.,60618
3148,T3959,3959,J K T CAB CO,4020 W. GLENLAKE AVE.,60646
3149,T2118,2118,LUCKY TAXICAB INC,6550 N. CLARK ST.,60626
3150,T809,809,J K TAXICAB INC,9696 W. FOSTER AVE.,60656
3151,T5861,5861,LUCKY SEVEN CHICAGO THREE INC.,2617 S. WABASH AVE.,60616
3152,T2412,2412,MALIK ENTERPRISES INC,2601 W. PETERSON AVE.,60659
3153,T94,94,RO. TAXI CORP.,535 N. MICHIGAN AVE.,60611
3154,T959,959,HANSI CAN CO,4626 W. CORNELIA AVE.,60641
3155,T5205,5205,CHEVY CORPORATION,3351 W. ADDISON ST.,60618
3156,T2130,2130,SIAM INCORPORATED I,6550 N. CLARK ST.,60626
3157,T5404,5404,STGERI CAB CORP,9696 W. FOSTER AVE.,60656
3158,T2187,2187,VEE-DOR CAB CO.,9696 W. FOSTER AVE.,60656
3159,T2067,2067,HADEEL TRANS INC,4626 W. CORNELIA AVE.,60641
3160,T2072,2072,ADEBAYO FALETI,2738 W. FULTON ST.,60612
3161,T3863,3863,SCORPION CAB CO.,2617 S. WABASH AVE.,60616
3162,T6520,6520,S K OHAMS LLC,2532 W. WARREN BLVD.,60612
3163,T96,96,NECT 11 LLC,6500 N. WESTERN AVE.,60645
3164,T5834,5834,RIVERSIDE CAB CORP,9696 W. FOSTER AVE.,60656
3165,T4643,4643,WESTERN CAB CO,3351 W. ADDISON ST.,60618
3166,T441,441,PETANI CAB CORP,2945 W. PETERSON AVE.,60659
3167,T1157,1157,BLACK TAXI INC,2601 W. PETERSON AVE.,60659
3168,T6907,6907,CITY TAXI INC.,4536 N. ELSTON AVE.,60630
3169,T3061,3061,SUKHI ENTERPRISES INC.,3351 W. ADDISON ST.,60618
3170,T828,828,BARSHAY CAB CORP,9696 W. FOSTER AVE.,60656
3171,T6097,6097,KWASEPO EXPRESS INC,3351 W. ADDISON ST.,60618
3172,T3342,3342,SANTORINI SIX CAB CORP.,4536 N. ELSTON AVE.,60630
3173,T1132,1132,"AR & SONS, INC.",3351 W. ADDISON ST.,60618
3174,T5383,5383,MNMS & EB CORP,6550 N. CLARK ST.,60626
3175,T2032,2032,NECT 48 LLC,6500 N. WESTERN AVE.,60645
3176,T1144,1144,ALAN M PORETT,2757 N. PINE GROVE AVE.,60614
3177,T6212,6212,MUNICH TAXI LLC,4536 N. ELSTON AVE.,60630
3178,T5814,5814,PERSISTENCE TAXI LLC,4536 N. ELSTON AVE.,60630
3179,T3420,3420,COONS CAB CO,8001 S. DR MARTIN LUTHER KING JR DR.,60619
3180,T4965,4965,BENGAL CAB CORPORATION,4118 W. LAWRENCE AVE.,60630
3181,T4996,4996,AJKLSG & B.D. CORP. INC.,4626 W. CORNELIA AVE.,60641
3182,T6022,6022,ONE & ONLY TAXI SERVICE INC,3351 W. ADDISON ST.,60618
3183,T4093,4093,PADI INC,3351 W. ADDISON ST.,60618
3184,T1396,1396,ALHAMDULILLAH INC.,3351 W. ADDISON ST.,60618
3185,T4003,4003,GURU 1313 INC,2532 W. WARREN BLVD.,60612
3186,T2894,2894,IMC CAB CORP,3351 W. ADDISON ST.,60618
3187,T810,810,CREATION CAB INC,4626 W. CORNELIA AVE.,60641
3188,T2139,2139,CHICAB ONE INC,4020 W. GLENLAKE AVE.,60646
3189,T784,784,GREEN EYES CAB CORP.,2617 S. WABASH AVE.,60616
3190,T6181,6181,6181 INC,3351 W. ADDISON ST.,60618
3191,T520,520,PETE TAXI COMPANY,3351 W. ADDISON ST.,60618
3192,T2189,2189,ROADWAY INC,4118 W. LAWRENCE AVE.,60630
3193,T1405,1405,ANAM ENTERPRISES INC,9696 W. FOSTER AVE.,60656
3194,T313,313,IL 10 CORP,3801 N. ELSTON AVE.,60618
3195,T1957,1957,TAXALE TAXI INC,2617 S. WABASH AVE.,60616
3196,T5619,5619,MYSTIC ROOTS INC.,1060 E. 41ST ST.,60653
3197,T3967,3967,CANICE INC,3351 W. ADDISON ST.,60618
3198,T2790,2790,RANGI CAB CO,3351 W. ADDISON ST.,60618
3199,T360,360,IL 11 CORP,220 N. LAFLIN ST.,60607
3200,T6185,6185,BIG APPLE CAB TWO CO,3351 W. ADDISON ST.,60618
3201,T6650,6650,RAPHEW AZEEZ,3516 W. 76TH ST.,60652
3202,T3769,3769,CHARAFI TRANS INC,4315 N. KEYSTONE AVE.,60641
3203,T3629,3629,MARO CAB CO,9696 W. FOSTER AVE.,60656
3204,T5754,5754,UBI ES MAI INC,9696 W. FOSTER AVE.,60656
3205,T4248,4248,IMC CAB CORP,3351 W. ADDISON ST.,60618
3206,T2418,2418,"TAXI MEDALLION GROUP, LLC - SERIES I",4175 N. ELSTON AVE.,60618
3207,T5436,5436,KENDOSKI GLOBAL LLC,820 W. BELLE PLAINE AVE.,60613
3208,T5674,5674,QT&Q INC,4118 W. LAWRENCE AVE.,60630
3209,T1731,1731,KPOOKEKE  INC,3351 W. ADDISON ST.,60618
3210,T3843,3843,SKY TAXI INC,4626 W. CORNELIA AVE.,60641
3211,T5469,5469,JEJU CAB CO.,4020 W. GLENLAKE AVE.,60646
3212,T3963,3963,WANE TRANS INC,2601 W. PETERSON AVE.,60659
3213,T840,840,HUDSON CAB CORP.,4536 N. ELSTON AVE.,60630
3214,T3990,3990,AXUM CORP,4626 W. CORNELIA AVE.,60641
3215,T1536,1536,W TAXI INC.,3351 W. ADDISON ST.,60618
3216,T6810,6810,POKU TAXI CORP,6329 S. LOWE AVE.,60621
3217,T471,471,MUSA CAB LLC,9696 W. FOSTER AVE.,60656
3218,T3202,3202,TRAVELERS CAB COMPANY,4020 W. GLENLAKE AVE.,60646
3219,T6065,6065,SNOWBLIND CAB CORP,2617 S. WABASH AVE.,60616
3220,T4597,4597,R K TAXI CORP,9696 W. FOSTER AVE.,60656
3221,T3240,3240,"TEDROS FAMILY, INC.",2065 W. FARWELL AVE.,60645
3222,T5905,5905,OLYMPIA CAB CO,9696 W. FOSTER AVE.,60656
3223,T1327,1327,GOOD CAB CORP.,4536 N. ELSTON AVE.,60630
3224,T6794,6794,"CHICAGO POLO XVI, INC",2617 S. WABASH AVE.,60616
3225,T695,695,TALAL TRANS INC,5716 W. MONTROSE AVE.,60634
3226,T4168,4168,E & B EXPRESS CORP.,8001 S. DR MARTIN LUTHER KING JR DR.,60619
3227,T3400,3400,3400 CAB CORP.,2601 W. PETERSON AVE.,60659
3228,T2884,2884,SKY TAXI INC,4626 W. CORNELIA AVE.,60641
3229,T1775,1775,JULY CAB CORP.,2617 S. WABASH AVE.,60616
3230,T6006,6006,6006 TAXI INC,6558 N. WASHTENAW AVE.,60645
3231,T3466,3466,KARACHI COLOR CORP,2601 W. PETERSON AVE.,60659
3232,T3981,3981,BOULEVARD CORP,3801 N. ELSTON AVE.,60618
3233,T2285,2285,S & A TRANSPORTATION,4118 W. LAWRENCE AVE.,60630
3234,T417,417,PORTO ALEGRE TAXI CO,1709 N. NORMANDY AVE.,60707
3235,T2315,2315,MADJID R. GARIBI,8619 W. SUMMERDALE AVE.,60656
3236,T978,978,CASABLANCA CORPORATION,3351 W. ADDISON ST.,60618
3237,T1210,1210,AL RABEA CORP,3351 W. ADDISON ST.,60618
3238,T724,724,DANIELLA CAB CORP.,2617 S. WABASH AVE.,60616
3239,T5281,5281,BAHAYLAY INC,6101 N. PAULINA ST.,60660
3240,T6214,6214,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,60616
3241,T1545,1545,MARCO CAB CO,2028 W. CONCORD PL.,60647
3242,T3529,3529,SABCA CAB CORP.,2532 W. WARREN BLVD.,60612
3243,T4671,4671,I & F CAB CO.,4020 W. GLENLAKE AVE.,60646
3244,T4563,4563,MALWA EXPRESS INC,4118 W. LAWRENCE AVE.,60630
3245,T6302,6302,PETERSON CAB CO INC,3351 W. ADDISON ST.,60618
3246,T1331,1331,NEW AMSTERDAM LEASING CORP.,3351 W. ADDISON ST.,60618
3247,T6744,6744,EATD CORP.,5416 N. BROADWAY,60640
3248,T927,927,MEDALLION FUNDING CHICAGO CORP IV,4536 N. ELSTON AVE.,60630
3249,T3660,3660,SURINA CAB CO,9696 W. FOSTER AVE.,60656
3250,T2125,2125,"GHANATTA ENTERPRISE COMPANY, INC.",2601 W. PETERSON AVE.,60659
3251,T726,726,SKYWARD CAB INC.,3351 W. ADDISON ST.,60618
3252,T3628,3628,METRO GLOBAL INC,2945 W. PETERSON AVE.,60659
3253,T5908,5908,NAYAAB I CORP,9696 W. FOSTER AVE.,60656
3254,T6291,6291,SCORPION CAB CO.,2617 S. WABASH AVE.,60616
3255,T3490,3490,SEVEN STAR RIDER CORPORATION,9696 W. FOSTER AVE.,60656
3256,T3776,3776,ALEEM TRANS INC,2601 W. PETERSON AVE.,60659
3257,T6490,6490,ARMITAGE TAXI LLC,4536 N. ELSTON AVE.,60630
3258,T5276,5276,IMC CAB CORP,3351 W. ADDISON ST.,60618
3259,T6647,6647,R & J CAB CO,9696 W. FOSTER AVE.,60656
3260,T763,763,SKYVIEW CAB CORP.,3351 W. ADDISON ST.,60618
3261,T4751,4751,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,60656
3262,T4820,4820,TAXI MEDALLION GROUP LLC SERIES 28,3351 W. ADDISON ST.,60618
3263,T2411,2411,BAZZI CAB COMPANY,2601 W. PETERSON AVE.,60659
3264,T6535,6535,SARIMAAYAN CORP,2532 W. WARREN BLVD.,60612
3265,T5417,5417,KAPO TAXI CORP,2601 W. PETERSON AVE.,60659
3266,T2733,2733,BENNY D. JONA,1751 W. HOWARD ST.,60626
3267,T5662,5662,RAHWA & BROS. CAB CO,2601 W. PETERSON AVE.,60659
3268,T1439,1439,J.M. CAB CO.,3351 W. ADDISON ST.,60618
3269,T4601,4601,MOISTURE II HACKING CORP.,2617 S. WABASH AVE.,60616
3270,T4154,4154,ILYAS & SONS,4118 W. LAWRENCE AVE.,60630
3271,T4843,4843,WESTERN CAB CO,3351 W. ADDISON ST.,60618
3272,T4361,4361,MITTY TWO INC.,6550 N. CLARK ST.,60626
3273,T5137,5137,ANTECARF INC,4020 W. GLENLAKE AVE.,60646
3274,T4808,4808,BHA TAXI CORP,4118 W. LAWRENCE AVE.,60630
3275,T2570,2570,DABAT CAB CO,6550 N. CLARK ST.,60626
3276,T3949,3949,AL-MEDINA ENTERPRISES INC.,3351 W. ADDISON,60618
3277,T2113,2113,BROWN EYES CAB CORP.,2617 S. WABASH AVE.,60616
3278,T464,464,MALTA CAB CORP,2945 W. PETERSON AVE.,60659
3279,T5540,5540,BH & BH CORP.,2453 W. PRATT BLVD.,60645
3280,T3099,3099,BIG CITY TAXI CORP.,4536 N. ELSTON AVE.,60630
3281,T5398,5398,MEGASIS UNIVERSAL COMPANY INC,2601 W. PETERSON AVE.,60659
3282,T3578,3578,TURKMEN TRANS INC.,4118 W. LAWRENCE AVE.,60630
3283,T1956,1956,BOULEVARD 2 CORP,3801 N. ELSTON AVE.,60618
3284,T5966,5966,RIDEWAY CAB CO,4020 W. GLENLAKE AVE.,60646
3285,T4762,4762,IYASSU INC,6550 N. CLARK ST.,60626
3286,T6244,6244,ABRAHAM CORP,6550 N. CLARK ST.,60626
3287,T5173,5173,BENNANI TRANS INC,2601 W. PETERSON AVE.,60659
3288,T5988,5988,CHATHA ENTERPRISES INC,4626 W. CORNELIA AVE.,60641
3289,T4865,4865,IGBINOGHODUA J EDOMWONYI,6550 N. CLARK ST.,60626
3290,T481,481,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3291,T2999,2999,AMRO H INC,9696 W. FOSTER AVE.,60656
3292,T4995,4995,SLSJETS II CAB CORP.,2617 S. WABASH AVE.,60616
3293,T1925,1925,ACCORD CAB COMPANY LLC,810 W. GRACE ST.,60613
3294,T235,235,BABY CAB CORP.,2617 S. WABASH AVE.,60616
3295,T734,734,TAGRO EXPRESS INC,7246 N. CALIFORNIA AVE.,60645
3296,T4855,4855,HAMIT ZANI CORP,2601 W. PETERSON AVE.,60659
3297,T6950,6950,"CHIDUBEM, INC.",3351 W. ADDISON ST.,60618
3298,T2605,2605,ABEBE CORP,2601 W. PETERSON AVE.,60659
3299,T3668,3668,SHARFI CORP.,3351 W. ADDISON ST.,60618
3300,T3936,3936,SAHOTA CAB CO,4020 W. GLENLAKE AVE.,60646
3301,T6200,6200,CHOICE ENTERPRISE INC.,6550 N. CLARK AVE.,60626
3302,T3026,3026,"SALLBEG, INC.",2601 W. PETERSON AVE.,60659
3303,T2562,2562,MICHIGAN AVE CAB LLC,4536 N. ELSTON AVE.,60630
3304,T1715,1715,ETHIO TAXI INC,6550 N. CLARK ST.,60626
3305,T1314,1314,AL-MEDINA ENTERPRISES INC.,3351 W. ADDISON,60618
3306,T243,243,TAXI OUT CAB CO,3351 W. ADDISON ST.,60618
3307,T2927,2927,GO CAB INC.,4020 W. GLENLAKE AVE.,60646
3308,T2267,2267,BELLE PLAINE CAB CO,2601 W. PETERSON AVE.,60659
3309,T3417,3417,OCTAVIA CAB CORP,3351 W. ADDISON ST.,60618
3310,T6346,6346,TALOS CHICAGO INC.,3351 W. ADDISON ST.,60618
3311,T6081,6081,IDEAL CAB COMPANY,4020 W. GLENLAKE AVE.,60646
3312,T2846,2846,"BAHMAN CAB CO., INC.",3351 W. ADDISON ST.,60618
3313,T6533,6533,ADEM DULIMAN,2211 W. TOUHY AVE.,60645
3314,T570,570,ZAKARNEH CAB CORP,4118 W. LAWRENCE AVE.,60630
3315,T3478,3478,AGAPH CAB CORP,2945 W. PETERSON AVE.,60659
3316,T5508,5508,"HEART 7, INC",9696 W. FOSTER AVE.,60656
3317,T5714,5714,GREENVALE TAXI LLC,4536 N. ELSTON AVE.,60630
3318,T3677,3677,BO & PV CORP,4020 W. GLENLAKE AVE.,60646
3319,T6912,6912,A M EXPRESS CAB CO.,3351 W. ADDISON ST.,60618
3320,T6730,6730,ANTIPAROS CAB CORP,2945 W. PETERSON AVE.,60659
3321,T1566,1566,RAINSTORM II HACKING CORP.,2617 S. WABASH AVE.,60616
3322,T6243,6243,MEREBU INC,6550 N. CLARK ST.,60626
3323,T2259,2259,"SHAPIRTA 1, CORP.",2601 W. PETERSON AVE.,60659
3324,T606,606,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3325,T1701,1701,REHOBOTH INC.,5841 N. WINTHROP AVE.,60660
3326,T1211,1211,YC20 LLC,3351 W. ADDISON ST.,60618
3327,T3485,3485,SHAGAMITE INC,10357 S. HALE AVE.,60643
3328,T2685,2685,Z & M RIDE INC,9696 W. FOSTER AVE.,60656
3329,T2387,2387,STEFANIE AND AUDREY CAB CORP.,9696 W. FOSTER AVE.,60656
3330,T357,357,MCCAB XIV CORP.,4626 W. CORNELIA AVE.,60641
3331,T6523,6523,BAHABLA CORP,6550 N. CLARK ST.,60626
3332,T6313,6313,ADRIAN INC.,6500 N. WESTERN AVE.,60645
3333,T1,1,YC1 LLC,3351 W. ADDISON ST.,60618
3334,T167,167,MCCAB VI CORP.,4626 W. CORNELIA AVE.,60641
3335,T4638,4638,"RONEK, INC.",2601 W. PETERSON AVE.,60659
3336,T2888,2888,"LINCOLNSHIRE SERVICE II, CORP.",3801 N. ELSTON AVE.,60618
3337,T85,85,ADINA TAXI INC.,4020 W. GLENLAKE AVE.,60646
3338,T3862,3862,IL 4 CORP.,3801 N. ELSTON AVE.,60618
3339,T5096,5096,FOUR M EXPRESS INC,9696 W. FOSTER AVE.,60656
3340,T2194,2194,ANY CAB TWO CORP.,4536 N. ELSTON AVE.,60630
3341,T6126,6126,AMEL CHICAGO INC,3351 W. ADDISON ST.,60618
3342,T1817,1817,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3343,T2216,2216,VISTA CAB CO,2601 W. PETERSON AVE.,60659
3344,T181,181,MAVANI'S CAB CORP.,2601 W. PETERSON AVE.,60659
3345,T4246,4246,SLSJETS I CAB CORP.,2617 S. WABASH AVE.,60616
3346,T1614,1614,OIA CAB CORP.,4536 N. ELSTON AVE.,60630
3347,T1726,1726,ALBERT B ABRAHIM,9696 W. FOSTER AVE.,60656
3348,T2646,2646,LUCKY 7 CAB COMPANY,1834 N. DAMEN AVE.,60647
3349,T225,225,MIR EXPRESS INC,3351 W. ADDISON ST.,60618
3350,T5257,5257,BLUE NILES CAB CO,4626 W. CORNELIA AVE.,60641
3351,T6398,6398,YAAH CAB CO,3351 W. ADDISON ST.,60618
3352,T1151,1151,METRO GLOBAL INC,2945 W. PETERSON AVE.,60659
3353,T3547,3547,RED SEA CAB CO.,4626 W. CORNELIA AVE.,60641
3354,T2524,2524,P T K CAB CO,9696 W. FOSTER AVE.,60656
3355,T2696,2696,J & I CAB CORP,2617 S. WABASH AVE.,60616
3356,T5601,5601,PIONEER TRANS INC,4118 W. LAWRENCE AVE.,60630
3357,T3443,3443,J J CHICAGO INC,4626 W. CORNELIA AVE.,60641
3358,T4533,4533,HELEN CAB CO.,6550 N. CLARK ST.,60626
3359,T910,910,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3360,T5164,5164,ANTIPAROS CAB CORP,2945 W. PETERSON AVE.,60659
3361,T5079,5079,"JBL EXPRESS II, INC.",4626 W. CORNELIA AVE.,60641
3362,T2390,2390,JUHI INC,9696 W. FOSTER AVE.,60656
3363,T4193,4193,"G. T. HASNEM, INC.",3351 W. ADDISON ST.,60618
3364,T2461,2461,A & M ENT INC,9696 W. FOSTER AVE.,60656
3365,T4957,4957,TANTA CAB CO,3351 W. ADDISON ST.,60618
3366,T470,470,MCCAB VIII CORP.,4626 W. CORNELIA AVE.,60641
3367,T4394,4394,KELLY CAB CO,3351 W. ADDISON ST.,60618
3368,T3754,3754,HAFIZ BILAL EXPRESS INC.,3351 W. ADDISON ST.,60618
3369,T185,185,KING EDWARD CAB CORP.,2617 S. WABASH AVE.,60616
3370,T1279,1279,NECT 11 LLC,6500 N. WESTERN AVE.,60645
3371,T1521,1521,SOLI CORP,6550 N. CLARK ST.,60626
3372,T1193,1193,ROOZBEH S. ZONOOZ,9696 W. FOSTER AVE.,60656
3373,T5959,5959,MYKONOS CAB CORP.,2945 W. PETERSON AVE.,60659
3374,T2698,2698,TAXI MEDALLION GROUP LLC SERIES III,4175 N. ELSTON AVE.,60618
3375,T2954,2954,"CUUBAY, INC",4118 W. LAWRENCE AVE.,60630
3376,T5181,5181,MCCAB X CORP.,4626 W. CORNELIA AVE.,60641
3377,T6002,6002,BRANDON INC.,4118 W. LAWRENCE AVE.,60630
3378,T5937,5937,J J AND J INC,2601 W. PETERSON AVE.,60659
3379,T2955,2955,A V CAB CORP,9696 W. FOSTER AVE.,60656
3380,T601,601,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3381,T4113,4113,CHITOWN CAB INC #1,4020 W. GLENLAKE AVE.,60646
3382,T4376,4376,CHICAGO MEDALLION EIGHT LLC.,2738 W. FULTON ST.,60612
3383,T5249,5249,SAM CORP.  II,4626 W. CORNELIA AVE.,60660
3384,T6676,6676,ALMAHDI INC,6133 N. FRANCISCO AVE.,60659
3385,T3875,3875,"ELEVEN STAR, INC",2601 W. PETERSON AVE.,60659
3386,T4046,4046,CHICAGO-WIDE CORPORATION,2601 W. PETERSON AVE.,60659
3387,T303,303,MALTA CAB CORP,2945 W. PETERSON AVE.,60659
3388,T4527,4527,FAITH TRANSPORTATION INC,3351 W. ADDISON ST.,60618
3389,T3300,3300,ROOTS SLICK INC.,4626 W. CORNELIA AVE.,60641
3390,T6468,6468,"A. BARAVATI INTERNATIONAL, INC.",2532 W. WARREN BLVD.,60612
3391,T2629,2629,MCCAB  IV CORP.,4626 W. CORNELIA AVE.,60641
3392,T600,600,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3393,T6952,6952,AKYOU CORPORATION,9696 W. FOSTER AVE.,60656
3394,T5863,5863,LUCKY SEVEN CHICAGO THREE INC.,2617 S. WABASH AVE.,60616
3395,T4602,4602,CHICAGO MEDALLION FOUR LLC.,9696 W. FOSTER AVE.,60656
3396,T4001,4001,VIOLET ZONE CAB CO.,2617 S. WABASH AVE.,60616
3397,T2719,2719,EUN CAB COMPANY,4626 W. CORNELIA AVE.,60641
3398,T3648,3648,KOBE'S CAB INC.,810 W. GRACE ST.,60613
3399,T1019,1019,REX 2 INC.,6500 W. WESTERN AVE.,60645
3400,T6147,6147,LONDON TAXI INC,3351 W. ADDISON ST.,60618
3401,T6829,6829,ALFA TAXI LLC,4536 N. ELSTON AVE.,60630
3402,T2126,2126,MACAVEL TRANS INC,3351 W. ADDISON ST.,60618
3403,T831,831,ONAAB INC,3351 W. ADDISON ST.,60618
3404,T290,290,ANALLAH CAB CO.,9696 W. FOSTER AVE.,60656
3405,T1252,1252,YC21 LLC,3351 W. ADDISON ST.,60618
3406,T3938,3938,VIOLET ZONE CAB CO.,2617 S. WABASH AVE.,60616
3407,T1682,1682,CASA BLANCA EXPRESS INC,4118 W. LAWRENCE AVE.,60630
