,account,ward,aid,business,address,zip
7420,39367,42,924,FOSTER DIAMOND CO,5 S WABASH AVE  705,60603
7421,393711,12,631,PABLO'S ALTERATION,4100 S ASHLAND AVE 1ST,60609
7422,393716,30,898 | 602,"KAMALTECH, INCORPORATED",4100 W BELMONT AVE 1ST,60641
7423,393752,42,708,"Opinion Lab, Inc.",549 W RANDOLPH ST 4TH FLOOR 401,60661
7424,393780,27,602 | 708,NOTRE,1550 W CARROLL AVE 1ST 106,60607
7425,393853,29,711,"A&S AUTO BODY, LLC",1900 N AUSTIN AVE  9EE,60639
7426,393891,10,712,ORTEGA COMPLETE AUTO REPAIR INC,10657 S BUFFALO AVE 1,60617
7427,394000,42,735,SHAKE SHACK,12 S MICHIGAN AVE,60603
7428,394020,31,922,MetroPCS,4300 W FULLERTON AVE,60639
7429,394046,12,922,Sprint,3924 S ARCHER AVE  H,60632
7430,394142,27,708,AnswersMedia,30 N RACINE AVE 3 300,60607
7431,394144,47,708,CHICAGO'S COOKING,2245 W IRVING PARK RD 3,60618
7432,394167,10,692,South Chicago Coin Laundry,9108 S COMMERCIAL AVE 1,60617
7433,394213,42,654,GEORGE ANTHONY GUARINO,181 W MADISON ST  3815,60602
7434,394220,19,719,Southside Irish St. Patrick's Day Parade & Heritage Foundation,2609 W 110TH ST 1,60655
7435,394310,25,904 | 911,PILSEN OUTPOST,1958 W 21ST ST 1,60608
7436,394350,47,927,YOGABREAK LLC,4845 N DAMEN AVE 1,60625
7437,394432,32,820,THE GARDNER SCHOOL LINCOLN PARK,2850 N LINCOLN AVE 1ST & 2ND,60657
7438,394434,46,719,CORAGE COACHING,4350 N BROADWAY  3RD 311,60613
7439,394456,5,922,WIRELESS CITY PLUS,7104 S JEFFERY BLVD 1 ST,60649
7440,39447,39,,NEW CONCEPT RENOVATORS,4312 N KEDVALE AVE  1,60641
7441,394526,27,735,OVATION CHICAGO,2324 W FULTON ST 1ST & MEZZ B,60612
7442,394547,43,601,"Webster Square Condominiums, LLC",2001 N HALSTED ST 3 302,60614
7443,39459,24,,C P GRINDING CO,4653 W HARRISON ST 1ST,60644
7444,39463,43,904,BELMONT FLOWER MARKET,2532 N CLARK ST 1ST,60614
7445,39464,44,775,BAR LOUIE WRIGLEYVILLE,3545 N CLARK ST # 1,60657
7446,394685,25,781,YUN DING,2002 S WENTWORTH AVE 1ST 12,60616
7447,394692,14,602,Block N Tackle Foods,2845 W 48TH PL 1,60632
7448,394714,21,775,FALCON FUEL,8247-8259 S HALSTED ST 1ST,60620
7449,394787,42,904 | 709,Flute Asylum,5 S WABASH AVE 8 802A,60603
7450,394789,26,736 | 767 | 640,FIORE'S DELICATESSEN,2258 W ERIE ST 1,60612
7451,394813,27,940,LYFT,1020 N ELSTON AVE 2,60642
7452,394822,25,784,LO REZ BREWING,2101 S CARPENTER ST 1,60608
7453,394844,32,735,MAMA MECHE RESTAURANT,2500 N ASHLAND AVE,60614
7454,394848,7,781,MAJANI FOOD EMPORIUM,7167 S EXCHANGE AVE 1ST,60649
7455,394857,32,602,MCZ,1652 N BOSWORTH AVE 1ST SUITE C-1,60642
7456,394876,2,687 | 637,"AUSTAUSCH, LLC",925 N WOLCOTT AVE 2 201,60622
7457,394921,39,756 | 634 | 813,"R. Montoya, Inc.",4403 N KEOKUK AVE FIRST,60630
7458,394939,35,922,METRO PCS,3855 W FULLERTON AVE 1ST,60647
7459,394955,42,709,POPLASH STUDIO,100 E WALTON ST 1ST 106,60611
7460,394968,12,735,BURGER KING #244,3728 S ARCHER AVE,60632
7461,394970,27,735,YARD HOUSE,1500 N CLYBOURN AVE 1 C101,60610
7462,3950,42,638,MERCHANT MARKET,350 N ORLEANS ST 15TH,60654
7463,395067,42,776,7-ELEVEN #37152 A,30 E JACKSON BLVD,60604
7464,395105,6,724,WJ TRANSPORTATION,7003 S NORMAL BLVD  3,60621
7465,395110,49,782,Insomnia Cookies,6470 N SHERIDAN RD 1,60626
7466,395124,37,894,Marcus Wilbourn,5447 W CHICAGO AVE 1,60651
7467,3952,2,743,CLARIDGE HOTEL,1244 N DEARBORN ST 2ND,60610
7468,395201,25,894,ROCKIT BARBER SHOP,1650 W 18TH ST,60608
7469,395285,36,599,VNUNEZ TAX SERVICE Y RENTAS,4443 W ARMITAGE AVE,60639
7470,395302,27,735,EARLS KITCHEN + BAR,1538 N CLYBOURN AVE 1 A108,60610
7471,39533,39,,WHOLESALES,6001 N KEYSTONE AVE,60646
7472,395343,50,803,Lickity Split Frozen Custard & Sweets,7000 N WESTERN AVE FIRST,60645
7473,39538,27,,DAVID TRIBUZIO,1436 N NORTH PARK AVE # HOME,60610
7474,395414,50,911,BOX SHOES,3105 W DEVON AVE 1ST,60659
7475,395464,18,894,Brother's Barber Shop,2445 W 71ST ST 1,60629
7476,39547,45,,"UHLER DENTAL SUPPLY, INC",5749 W LAWRENCE AVE 1ST,60630
7477,395477,31,619,LaborPool Advanced Skills Division,4930 W FULLERTON AVE STORE FRONT,60639
7478,395523,50,781 | 735,DIVINE  GARDEN,2437 W DEVON AVE 1ST FLOOR,60659
7479,395585,44,904,BOOKS FOR YOGA,1111 W BELMONT AVE 1ST,60657
7480,3956,48,,WINCREST NURSING CENTER,6326 N WINTHROP AVE,60660
7481,395663,25,922,CRICKET (AN AUTHORIZED DEALER),1725 S ASHLAND AVE 1,60608
7482,395824,25,900,BERNA APPLIANCES,1835 W CERMAK RD 1ST FLOOR,60608
7483,395883,3,774,BADERBRAU BREWING COMPANY,2513-2517 S WABASH AVE 1ST & 2ND,60616
7484,395885,1,735,TACO BELL,1439 N MILWAUKEE AVE,60622
7485,395890,23,904,D&M AUTOPARTS,3512 - 3516 W 63RD ST 1ST,60629
7486,395980,14,758,FERNANDO'S CHIMNEY,4645 S ST LOUIS AVE,60632
7487,396046,12,904 | 911,Baptist Church of Douglass Park,3352 W 25TH ST 1,60623
7488,396051,2,781,Topper's Pizza,1658 N MILWAUKEE AVE 1 D,60647
7489,396079,27,855,V-PROFESSIONAL PARKING INC.,1330 W MADISON ST,60607
7490,3961,14,,U-HAUL MIDWAY MOVING/STORAGE CENTER,4705 W 47TH ST,60632
7491,39623,42,,H B F,222 W MERCHANDISE MART PLZ  387,60654
7492,396333,42,855,5 STARS VALET PARTING INC/ DEVON SEAFOOD GRILL,39 E CHICAGO AVE,60611
7493,396364,42,708,Veredus Corporation,200 N LA SALLE ST 23 2370,60601
7494,39639,30,,PANOS SERVICE CENTER,4744 W BELMONT AVE  1ST,60641
7495,396415,42,638,JACKSON TAVERN,216 W JACKSON BLVD 1,60606
7496,396441,42,781,CHICAGO ATHLETIC ASSOCIATION,12 S MICHIGAN AVE 1-19,60603
7497,396482,9,937,BP GAS STATION,8701 - 8709 S STATE ST,60619
7498,39656,42,,ANG TOBACCO PLACE,315 W ERIE ST 1ST,60610
7499,39658,48,,TOY'S AND TREASURES INC,5311 N CLARK ST,60640
7500,396634,25,711,Caliber Collision Centers,316-318 S MORGAN ST 1,60607
7501,396640,43,894,ESSENCE VIP,2551 N CLARK ST 1ST FLOOR,60614
7502,396654,36,602 | 673,"WAWEL P.A., INC.",4940 W GRAND AVE,60639
7503,39667,6,,FRANK GIBSON,7050 S DR MARTIN LUTHER KING JR DR,60637
7504,396687,18,735,CARRIBEAN JERK PALACE,3792 W 79TH ST 1,60652
7505,396763,39,769,MICHAEL J. AFRICA,4859 N TRIPP AVE,60630
7506,396862,39,690,PRADEL GARDEN DESIGNS LLC,4239 N AVERS AVE 1ST,60618
7507,396875,29,782,JET'S PIZZA,1805 N HARLEM AVE 1ST E,60707
7508,396907,4,784,SOCIALE AND CAFE PRESS,800 S CLARK ST 1ST,60605
7509,396908,16,894,63RD NAILS,6237 S HALSTED PKWY 1ST,
7510,396929,12,911,VALENTINA RAMIREZ-RODIGUEZ,3101 W 26TH ST 1 516,60623
7511,396979,39,659,ACKERMANS ACCOUNTING SERVICES,4343 N PULASKI RD 1,60641
7512,396982,42,630,THE IVY ROOM / GEM CATERING & EVENTS,12 E OHIO ST 1,60611
7513,39700,47,,STEREO EXCHANGE,4743 N WESTERN AVE  1,60625
7514,397027,27,702,"BeyondAStrategy, Inc",1447 N CLEVELAND AVE GROUND F,60610
7515,397150,28,774,MIDCITY FOOD & LIQUOR INC.,500 S KOSTNER AVE,60624
7516,397190,2,927 | 926 | 670,Webster Place Athletic Club,1455 W WEBSTER AVE FIRST,60614
7517,397195,6,724,THE LOCK GROUP,6949 S WABASH AVE,60637
7518,397241,11,722,VIVIAN JEWELRY,3853 S LOWE AVE 1ST,60609
7519,397328,27,900,REDEFINED DECOR LLC,1819 W GRAND AVE 1ST 100,60622
7520,397344,42,638,LUKE'S LOBSTER,134 N LA SALLE ST 1ST,60602
7521,397359,42,735,SLIGHTLY TOASTED,540 W MADISON ST 1 140,60661
7522,397388,15,767,DOLLAR BUSTER #1,1807 W 47TH ST 1,60609
7523,39755,43,,HOLTZMANN'S ON CLARK,2304 N CLARK ST  1,60614
7524,397649,44,781,FOREVER YOGURT,3510 N HALSTED ST,60657
7525,397667,50,735,Pockets,2101 W TOUHY AVE 1ST,60645
7526,397789,27,784,LATE BLOOMER,1538 N CLYBOURN AVE 1ST A105,60610
7527,397818,12,769,LAZARA MORENO-VALERIO,2140 S WASHTENAW AVE,60608
7528,397820,21,724,"GOODBYE DOODY, LLC",9151 S CARPENTER ST,60620
7529,397894,42,828,GLAMD,351 W CHICAGO AVE,60654
7530,397899,7,904 | 900,LUBNA FURNITURE,9523 - 9525 S JEFFERY AVE 1ST,60617
7531,397904,16,775,DON GOLLO SUPERMERCADO,6113-6115 S KEDZIE AVE,60629
7532,397974,42,746,GREENRIVER CHICAGO,259 E ERIE ST 18,60611
7533,39803,32,703,"CAROL FOX & ASSOCIATES, INC.",1419 W BELMONT AVE 1ST C,60657
7534,398030,27,781,Hakka Bakka,1002 W LAKE ST 1 ST FLOOR,60607
7535,39807,49,,ECKANKAR,7231 N SHERIDAN RD,60626
7536,398089,12,904,V & E GENERAL MERCHANDISE,4100 S ASHLAND AVE  `91 & 68,60609
7537,39816,38,,RICHARD D KITCHING LTD,8215 W IRVING PARK RD 1ST,60634
7538,398282,1,775 | 767,IGUALA GROCERY,2700 W FRANCIS PL 1ST,60647
7539,398416,35,689,MEREYA GONZALEZ-PEREZ,4333 N CENTRAL PARK AVE BSMT,60618
7540,398423,44,781,BOBNGRILL,921 W BELMONT AVE 1ST,60657
7541,39847,12,,CHARRO AUTO REPAIR,2102 S WASHTENAW AVE  1,60608
7542,39857,11,720,CHICAGO WHITE SOX CHARITIES,333 W 35TH ST,60616
7543,398582,32,904,HELENDORA SAMUELS PICTURE FRAMING,1736 W NORTH AVE 1ST,60622
7544,398628,25,942,El Campeon,1800 S ASHLAND AVE,60608
7545,398660,43,722,ALLEN & DELANEY MIRRORS,2149 N SEMINARY AVE 2ND B,60614
7546,398665,44,838,ON MY WAY TICKETS,3478 N CLARK ST,60657
7547,398717,13,904,DRAUGAS,4545 W 63RD ST,60629
7548,398817,31,783,"NORTH AND HUDSON, LTD.",4131 W BELMONT AVE  PL#402471D,60641
7549,398841,3,601,Brick House Homes LLC,1550 S INDIANA AVE 2 200,60605
7550,398879,8,769,THOMAS  C. BROWN,8012 S COTTAGE GROVE AVE,60619
7551,398973,42,708,Egencia LLC,150 N WACKER DR 17 1700,60606
7552,399014,6,821,KREATIVE KIDZ ACADEMY III INC.,20-24 E 79TH ST 1ST,60619
7553,399044,27,896,ELLEHOMME SPA,832 W ADAMS ST 1ST,60607
7554,399169,23,781,"WENDY'S PROPERTIES, LLC",5679 S ARCHER AVE,60638
7555,39923,42,,THE PHOTO CENTER,23 E MONROE ST  GROUN,60603
7556,399267,17,782,MAXWELL ST EXPRESS,7901 S WENTWORTH AVE,60620
7557,39928,9,,NHS NEIGHBORHOOD HOUSING SERVICE ROSELAND,11001 S MICHIGAN AVE,60628
7558,3993,47,775,CAFE SELMARIE,4729 N LINCOLN AVE 1,60625
7559,399321,26,638,ALEJO'S BOATHOUSE CAFE,1301-1331 N HUMBOLDT DR,60622
7560,399385,14,775,LEON'S BBQ,4550 S ARCHER AVE 1,60632
7561,39939,21,,PATTI CAKE CHILD CARE CENTER,939 W 87TH ST  1,60620
7562,399494,29,864,LEO'S SWEET SENSATIONS,1900 N AUSTIN AVE  18,60639
7563,399499,27,767 | 775,NICKEL FOOD,3637 W DIVISION ST 1ST,60651
7564,399500,27,911 | 767 | 923,Scratch Goods,847 W RANDOLPH ST 2,60607
7565,399508,27,781,JIMMY JOHN'S,812 W VAN BUREN ST,60607
7566,399519,18,925,ACE SUPPLY CORP,7827 S CLAREMONT AVE 1ST,60620
7567,3996,5,820,DEVELOPMENTAL INSTITUTE INC,7037 S STONY ISLAND AVE,60649
7568,399656,4,782,FRANNIE'S CAFE,1104 S WABASH AVE,60605
7569,39979,27,,EUROPEAN CARPENTERS INC,2221 W FERDINAND ST  1,60612
7570,39980,35,,JOFER GRAPHIC DESIGN LTD,4007 W FULLERTON AVE  1,60639
7571,39981,38,,NORTHWEST DENTAL STUDIO,7049 W ADDISON ST  1,60634
7572,39984,17,,EUGENE BAILEY,1364 W 78TH ST  1,60620
7573,399923,42,638,GIORDANO'S OF PRUDENTIAL PLAZA,130 E RANDOLPH ST,60601
7574,399929,37,776 | 936 | 937,BP,5133-5153 W NORTH AVE 1ST,60639
7575,399957,48,712,POLLOOS MUFFLERS & BRAKES INC.,6059 N CLARK ST,60660
7576,4000,27,775,SBARRO'S,1717 W POLK ST  1ST F,60612
7577,40001,10,,PERFORMANCE MINERALS CORP,13535 S TORRENCE AVE 1ST,60633
7578,400048,27,735,GUS'S WORLD FAMOUS FRIED CHICKEN,847 W FULTON MARKET  1ST,60607
7579,400090,47,896,BACKSTAGE NAIL & SPA,1614 W BELMONT AVE 1,60657
7580,40016,19,,DEJAY'S ACE HARDWARE INC,10340 S KEDZIE AVE 1ST,60655
7581,400173,3,905,"KIDS STEM STUDIO, INC.",1319 S STATE  1ST A,60605
7582,400278,33,708,E. & A. ARCE INSURANCE AND TRAVEL SERVICES,3000 W LAWRENCE AVE 1ST,60625
7583,400303,37,775,CIRCLE S MART INC,4757 W NORTH AVE GROUND,60639
7584,40031,30,,ARCHITEKT DESIGN,3505 N CICERO AVE  1,60641
7585,400334,16,602,J'S AIR COMPRESSOR,5742 S ASHLAND AVE 1ST,
7586,40037,18,,ELEGANTLY BLESSED TOTAL IMAGE STUDIO,8158 S KEDZIE AVE,60652
7587,400428,48,804,"RR4 CATERING, LLC",1457 W CATALPA AVE 2ND 2E,60640
7588,4005,24,666,LEE RAYBON,4402-4416 W ROOSEVELT RD,60624
7589,400629,24,900,DUBAI FURNITURE,4109 W ROOSEVELT RD,60624
7590,400631,44,638,MORTAR AND PESTLE,3108 N BROADWAY  1ST,60657
7591,400634,43,694,KENELLY CLEANER,1749 N WELLS ST 1,60614
7592,400676,18,711,NACHOS AUTO SERVICE INC.,7601 S KEDZIE AVE 1ST A,60652
7593,400679,34,904 | 894,STUDIO 507 HAIR SALON INCORPORATED,2008 W 119TH ST 1ST,60643
7594,400707,8,708 | 602,JACKSON PARK PREFERRED MRI,7431 S EAST END AVE 1ST 2,60649
7595,400781,44,895,NAIL STORY,930 W DIVERSEY PKWY,60614
7596,4008,29,775,IL GIARDINO DEL DOLCE,2859 N HARLEM AVE  1,60707
7597,400936,46,769,JEFFREY J. OLENIACZ,707 W SHERIDAN RD 1,60613
7598,400968,45,782,"IDEAL BAKERY ENTERPRISES, INC.",4763 - 4765 N MILWAUKEE AVE 1ST,60630
7599,40097,32,,CHICAGO TEACHER INC,1855 N MILWAUKEE AVE 1ST,60647
7600,400974,15,735,FOUR LETTER WORD COFFEE,1400 W 46TH ST 2ND 208,60609
7601,401,14,,"SEVEN NINE ELEVEN FOOD MART, INC.",4884 S ARCHER AVE 1ST,60632
7602,4010,37,774,PERSONAL LIQUORS II,5558 W NORTH AVE 1,60639
7603,401001,3,770,ROBERT F. PLUMP,1400 S INDIANA AVE  503,60605
7604,401036,43,854,TBFS INVESTMENTS,[REDACTED FOR PRIVACY],60614
7605,401074,33,782,WABISABI,4720 N KEDZIE AVE 1ST,60625
7606,401102,49,772 | 922 | 767 | 727,GET PLUGGED,6607 N CLARK ST 1ST,60626
7607,401103,18,770,JUAN BATALLA,3727 W 75TH PL,60652
7608,401257,15,709,NAIL FOCUS CORP,4644 S BISHOP ST 1,60609
7609,401364,25,911,Very Best Vintage,1346 W 18TH ST 1,60608
7610,401412,40,144,SAMAR BEAUTY SALON,1972 W FOSTER AVE 1ST,60640
7611,401489,43,670,Studio Three,2401 N HALSTED ST 1 & 2,60614
7612,401522,34,894,Brian Keith's,617 W 103RD ST 1ST,60628
7613,401585,25,997,INNOVATIVE PARKING SOLUTIONS LLC,1130 W TAYLOR ST,60607
7614,40166,30,894,GLORY BEAUTY SALON UNISEX,3227 N CICERO AVE 1ST,60641
7615,401729,26,638,CAFE MARIE-JEANNE,1001 N CALIFORNIA AVE,60622
7616,401730,43,900,CHICAGO BAR SHOP,921 W ARMITAGE AVE 1,60614
7617,401736,8,197,F.I.M. & ASSOCIATES,8801 S STONY ISLAND AVE 1ST,60617
7618,401942,27,947,Flying Tacos,324 N LEAVITT ST,60612
7619,40201,2,,"BIG SHOULDERS DIGITAL VIDEO PRODUCTIONS, INC.",875 N MICHIGAN AVE 37TH 3750,60611
7620,402077,1,904 | 670 | 926 | 911,ORANGETHEORY FITNESS,2251 N MILWAUKEE AVE 1ST,60647
7621,402108,2,767,PHC Health Food Store,1335 N ASHLAND AVE 101,60622
7622,402236,22,902 | 674,"SERVICE TECHS HVAC, LLC",4125 W 25TH ST 1,60623
7623,402261,13,897 | 806,"ENVIOS AZTECA, INC.",6528 S PULASKI RD 1ST,60629
7624,4023,28,942,LA FONTANELLA,1500 W TAYLOR ST,60607
7625,40231,2,,BEGINNINGS,777 N MICHIGAN AVE  2108,60611
7626,402354,32,767 | 937 | 810,VAPOR HUT,2908 N ASHLAND AVE 1ST,60657
7627,402396,22,673,VCI CONTRACTORS,4431 S KNOX AVE 1,60632
7628,402425,42,745 | 144 | 904 | 927,BALANCED FLOW WELLNESS LLC,17 E MONROE ST 5TH,60603
7629,402436,2,775 | 767 | 904,"NOBLE STREET PANTRY, INC.",932 N NOBLE ST 1ST,60642
7630,402438,35,476,ALPHA STUDIO 1,3610 W LAWRENCE AVE 1ST,60625
7631,402440,1,781,CAFE BALLOU,939 N WESTERN AVE 1ST,60622
7632,402445,45,904,Near Mint Games,4023 W IRVING PARK RD 1ST,60641
7633,402479,27,925,"Bensdorf and Abramson, Inc.",2532 W WARREN BLVD 2ND,60612
7634,40252,2,,DELTA UKRAINIAN ENTERPRISES,2242 W CHICAGO AVE,60622
7635,402528,43,631,ALVA GRACIANO TAILORS,2549 N CLARK ST 1ST,60614
7636,402535,47,937 | 936 | 776,MOBIL,4632-4640 N DAMEN AVE 1ST,60625
7637,402536,27,666,MOBIL,1216-1236 N HALSTED ST 1ST,60642
7638,402597,45,937 | 776,7-ELEVEN #33067 C,5316 N MILWAUKEE AVE  M,60630
7639,402604,44,781,YO FRESH,2935 N BROADWAY  1ST,60657
7640,402609,27,638,UMAMI BURGER,945 W RANDOLPH ST 1ST,60607
7641,402640,39,719,D O MULLINS CONSULTING,5656 N KILBOURN AVE 1ST,60646
7642,402665,1,735,THE IRISH NOBLEMAN,1365-1367 W ERIE ST,60642
7643,402694,10,735,TAQUERIA EL TAQUIN,13307 S BRANDON AVE 1ST,60633
7644,402713,47,904 | 926,ORANGETHEORY FITNESS,4728 N LINCOLN AVE 1ST,60625
7645,402795,44,735,TORTA HAUS,926 W DIVERSEY PKWY 1,60614
7646,4028,2,829,WEBSTER VILLAGE INC,1318 W WEBSTER AVE,60614
7647,4029,43,775,THE BLACK DUCK,1800 N HALSTED ST,60614
7648,402924,18,708,WINDY CITY CAR WASH AND DETAIL SERVICES,3443-3463 W COLUMBUS AVE 1,60652
7649,403145,1,735,KATE'S THAI KITCHEN,1132 N ASHLAND AVE 1ST,60622
7650,40318,33,,NORTH PARK AUTO SERVICE,5033 N KEDZIE AVE  1ST,60625
7651,403211,50,735,LITTLE QUIAPO RESTAURANT,6259 N MCCORMICK RD 1,60659
7652,403297,27,782,BRO-N-LAWS BAR-B-Q LLC,3820 W CHICAGO AVE 1ST,60651
7653,403311,2,894 | 956 | 895 | 144 | 896,ASHA SALON,33 W DELAWARE PL 1,60610
7654,40332,4,,KENDO HAND CAR WASH,700 S CLARK ST 1 1,60605
7655,403443,19,619 | 197,"DEDICATED TAX SERVICE ENTERPRISE, INC.",10731 S WESTERN AVE 1ST 8,60643
7656,403604,20,958,CHETO'S APPLIANCE,5032 S ASHLAND AVE 1ST,60609
7657,40363,41,,ETS INTERNATIONAL,9400 W FOSTER AVE  L7,60656
7658,403774,47,774,HOUSTON FOOD & LIQUOR,1829-1831 W IRVING PARK RD,60613
7659,403864,31,781,ESQUINA DEL SABOR CATROCHO,2535 N LARAMIE AVE 1ST,60639
7660,40398,37,,VERSA FAB INC,4415 W RICE ST 1ST,60651
7661,404,42,829,THE BACK ROOM,1007 N RUSH ST  REAR,60611
7662,404059,42,638,BROKEN ENGLISH TACO PUB,75 E LAKE ST 1,60601
7663,40414,10,,DORSEY DEV. INSTITUTE,2938 E 91ST ST,60617
7664,4042,12,743,APACHEE GRILL & COFFEE,3429 S ARCHER AVE,60608
7665,404220,3,666,AMOCO,4300-4312 S WENTWORTH AVE 1,60609
7666,40426,43,,TRIBECA INC,2480 N LINCOLN AVE 1ST,60614
7667,40430,15,711,2 STAR AUTO REBUILDERS INC,2441 W 47TH ST 1ST,60632
7668,404329,2,926,GYMNASIUM,1902 W NORTH AVE 1ST,60622
7669,40433,48,,MINAS TV & VIDEO,6137 N CLARK ST,60660
7670,40434,1,,CHRISTINE BARR,2325 N CALIFORNIA AVE  2,60647
7671,40441,17,,PRETTY NAILS FOR YOU,7857-7859 S LOOMIS BLVD # 1ST,60620
7672,404459,42,859 | 806,WEWORK4,20 W KINZIE ST,60654
7673,404475,30,781,BREW BREW COFFEE LOUNGE,3832 W DIVERSEY AVE 1ST,60647
7674,404506,4,897 | 602,FINANCIAL INDUSTRY REGULATORY AUTHORITY,440 S LA SALLE ST 35TH 3500,60605
7675,404512,27,601 | 673,ARIISE,415 N SANGAMON ST 2ND,60642
7676,404550,30,744,BRISTOL DELI & LIQUOR,3084-3086 N MILWAUKEE AVE,60618
7677,40459,30,,NEW LIFE MORTGAGE CORPORATION,3358 N KARLOV AVE 1ST,60641
7678,404608,9,922 | 727,T MOBILE PREPAID,11035 S MICHIGAN AVE 1ST,60628
7679,40461,10,,LOPEZ CONSTRUCTION & REMODELIN,9909 S AVENUE H  1ST,60617
7680,40477,42,,S A GEMS,67 E MADISON ST  1816,60603
7681,40478,22,,COMO'S WINDOWS INC,4049 W OGDEN AVE  1,60623
7682,404937,29,602 | 754,DNA,5939 W MADISON ST 1ST,60644
7683,40500,42,,J.F. ORTEGA,5 S WABASH AVE 9 909,60603
7684,40516,39,,HALLMARK & JOHNSON PROPERTY MA,6160 N CICERO AVE  620,60646
7685,405226,12,911,OCTAVIO'S MODA CASUAL,"3101 W 26TH ST 1ST C19,C20&S1",60623
7686,405287,42,776,GATEWAY NEWSTANDS,311 S WACKER DR LOBBY 150,60606
7687,405288,25,638,NANDO'S PERI-PERI,150 W ROOSEVELT RD  F126C,60605
7688,405415,2,784,ROBEY HOTEL,1600-1618 N MILWAUKEE AVE 1-13,60647
7689,405533,21,776 | 937,SPIRITS BEVERAGE CENTER,8103-8107 S HALSTED ST,60620
7690,40558,42,,THE RECORDING ACADEMY,224 S MICHIGAN AVE  250,60604
7691,40562,22,,LAMPSHADES INC,4041 W OGDEN AVE  2,60623
7692,40580,25,,"CHINATOWN SMOKE SHOP INC.,",209 W 23RD ST  1,60616
7693,405808,44,942,Novi's Beef,3200 N HALSTED ST,60657
7694,40581,42,,SANFORD ROSE ASSOCIATES,233 E ERIE ST  410,60611
7695,40596,27,,THE KENNEL LTD,1347 N SEDGWICK ST 1 1,60610
7696,406104,44,942,VENICCI PIZZA,3200 N HALSTED ST,60657
7697,40620,15,,D & A AUTO REPAIR,4646-4648 S WESTERN AVE 1ST,60609
7698,40629,1,,WEST TOWN RENOVATION,1728 W ERIE ST  1,60622
7699,406325,45,638,HEARTH AND CRUST RESTAURANT,3608 W IRVING PARK RD,60618
7700,406553,16,769,AGUSTINA JAIME-PEREZ,2126 W GARFIELD BLVD,60609
7701,406595,14,929,CITY METAL SAWING,3333 W 47TH PL 1ST,60632
7702,406717,48,894 | 895,HELEN'S BEAUTY SALON,4925 N BROADWAY  1ST,60640
7703,406749,42,782,BEAN & LEAF,180 N WABASH AVE 1ST 172,60601
7704,4068,50,785,ALIBIS,6420 N WESTERN AVE,60645
7705,406878,27,638,LADY GREGORY'S OLD TOWN,1525 N WELLS ST 1ST AND MEZZ,60610
7706,406964,25,855,WHITE STAR PARKING SERVICE LLC,1119 W TAYLOR ST,60607
7707,406966,50,606,TAXI TOWN AFFILIATION LLC,6500 N WESTERN AVE,60645
7708,406980,12,911 | 904,J & M ACCESSORIES,3101 W 26TH ST 1ST C-57,60623
7709,407039,1,854,2415 N MILWAUKEE,[REDACTED FOR PRIVACY],60647
7710,407046,19,694 | 631,K & K CLEANERS,3214 W 115TH ST 1,60655
7711,4071,20,864,THE ILLINOIS MEAT CO,1100 W 48TH ST,60609
7712,407173,12,642,SEW JAMAICAN DISTRIBUTORS LLC,1965 W PERSHING RD,60609
7713,407243,47,772 | 652,"GEOFF BENGE'S GUITAR SHOP, INC.",1828 W BELMONT AVE 1ST,60657
7714,407347,46,784,HERITAGE OUTPOST LAWRENCE HOUSE LLC,1020 W LAWRENCE AVE,60640
7715,407443,25,772 | 652,RESCUE CELL PHONE,33 N MORGAN ST 1ST,60607
7716,40750,30,,AUTO PROGRESS,4325-4327 W ADDISON ST  GROUN,60641
7717,40753,39,,"GOURMET GRAM,FILET GRAM & GRAM",4664 N LOWELL AVE  2A,60630
7718,407625,37,804,ALL INCLUSIVE CATERING AND SPECIAL EVENTS - SHIRLEY TOBGA,5510 W IOWA ST,60651
7719,407896,5,735,NANDO'S PERI PERI CHICKEN,1447 E 53RD ST 1,60615
7720,40790,9,,THREE 7 SALES,11139 S MICHIGAN AVE  39,60628
7721,407934,49,724,WEEGROOVE LLC,6612 N NEWGARD AVE 1,60626
7722,407980,42,855,PREMIUM PARKING LLC,431 N WELLS ST,60654
7723,40802,50,,AMERICAN SCIENTIFIC LAB. INC.,7006 N WESTERN AVE  1,60645
7724,408103,16,904 | 911,BLUEPRNT GARMENT SALES,5223 S ASHLAND AVE  1F,60609
7725,408151,37,903,SAFEGUARD SELF STORAGE,4534 W NORTH AVE,60639
7726,408355,42,781,Union Squared Pizza,125 S CLARK ST 1ST 100 - #01,60603
7727,408407,42,782,MRS FIELDS COOKIES,500 W MADISON ST 1ST F-14,60661
7728,408568,2,898,boberdoo.com LLC,747 N LA SALLE DR 2 210,60654
7729,408610,46,767 | 781,THE MUKASE RESTAURANT & AFRICA FOODS,1361-1363 W WILSON AVE GROUND,60640
7730,40871,42,,FROSOLONE INTERIORS,400 N WELLS ST  440,60610
7731,408749,21,895,"TRACY NAILS, LTD.",9011 S ASHLAND AVE 1,60620
7732,408810,16,782,"MR. HOT ONE INC.,",2006 W 63RD ST 1ST,60636
7733,40899,34,,JOR'DAN CONSULTING GROUP INC,12225 S HARVARD AVE 1ST,60628
7734,408990,50,772 | 652 | 922,SXC Hoverboard,6231 N CALIFORNIA AVE 1,60659
7735,40905,33,,SURGE ELECTRIC INC,3691 N ELSTON AVE,60618
