,vid,make,model,year,fuel_type,owner
2984,3461,TOYOTA,SIENNA,2020,GASOLINE,M & A FOREVER INC
2985,5073,TOYOTA,COROLLA,2016,GASOLINE,FRANCIS K DUAH
2986,4492,TOYOTA,PRIUS,2015,HYBRID,TAXI MEDALLION GROUP LLC SERIES II
2987,6245,TOYOTA,CAMRY,2018,HYBRID,KENDOSKI TAXI LLC
2988,1787,TOYOTA,PRIUS,2016,HYBRID,MAKENA INC
2989,757,TOYOTA,COROLLA,2017,HYBRID,R. HAROON INC
2990,306,TOYOTA,CAMRY,2014,HYBRID,SORIN TRANS INC
2991,807,TOYOTA,SIENNA,2019,GASOLINE,AIAI TAXI INC
2992,961,TOYOTA,PRIUS,2013,HYBRID,NECT 24 LLC
2993,14,TOYOTA,CAMRY,2018,HYBRID,REX 3 INC.
2994,6235,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC - SERIES 33
2995,2338,TOYOTA,SIENNA,2020,GASOLINE,OLA CAB INCORPORATED
2996,6251,TOYOTA,CAMRY,2015,HYBRID,TAHIR'S CORP
2997,3628,NISSAN,SENTRA,2019,GASOLINE,METRO GLOBAL INC
2998,2480,KIA,SOUL,2016,HYBRID,"ABRON CAB COMPANY, INC."
2999,2945,TOYOTA,SIENNA,2015,GASOLINE,MOHAMED A HAI
3000,4503,TOYOTA,RAV4,2013,GASOLINE,ROAD RUNNER CAB CORP
3001,621,TOYOTA,CAMRY,2011,HYBRID,S A FARUK INC
3002,513,FORD,ESCAPE,2012,HYBRID,"LULU THREE, INC"
3003,2092,TOYOTA,CAMRY,2016,HYBRID,SBEIH COMPANY
3004,648,TOYOTA,PRIUS,2014,HYBRID,COMFORTING NEST TRANS INC
3005,2274,TOYOTA,PRIUS,2013,HYBRID,"SPARTAN, INC."
3006,5380,TOYOTA,CAMRY,2013,HYBRID,OKUBA CAB COMPANY
3007,5885,TOYOTA,PRIUS,2015,HYBRID,HEBRON TRANS INC
3008,3312,TOYOTA,PRIUS,2013,HYBRID,RANI TAXI CORP
3009,5664,TOYOTA,CAMRY,2014,HYBRID,SHAD EXPRESS INC.
3010,6747,TOYOTA,PRIUS,2015,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES IV"
3011,354,TOYOTA,COROLLA,2017,GASOLINE,NAXOS CAB CORP
3012,5084,TOYOTA,CAMRY,2016,HYBRID,CARE CAB COMPANY
3013,2134,TOYOTA,CAMRY,2014,HYBRID,FIRST CIVIC CORP
3014,2481,KIA,SOUL,2017,GASOLINE,"ABRON CAB COMPANY, INC."
3015,5145,TOYOTA,CAMRY,2012,HYBRID,HHH & I COMPANY
3016,2483,TOYOTA,COROLLA,2016,HYBRID,"ABRON CAB COMPANY, INC."
3017,6496,TOYOTA,SIENNA,2017,GASOLINE,HYUN TRANSPORTATION INC.
3018,1654,TOYOTA,CAMRY,2013,HYBRID,PRESTIGE TAXI CORP
3019,3787,TOYOTA,CAMRY,2015,HYBRID,UNIVERSAL TAXI COMPANY
3020,3782,TOYOTA,CAMRY,2014,HYBRID,FARINA CAB INC
3021,1999,TOYOTA,COROLLA,2015,GASOLINE,ANTISAMOS CAB CO
3022,5326,TOYOTA,PRIUS,2015,HYBRID,HUDSON CAB CORP.
3023,5156,TOYOTA,CAMRY,2019,GASOLINE,YOMI ADEOYE CAB CO INC
3024,3457,TOYOTA,RAV4,2018,HYBRID,ELBA INC
3025,5273,TOYOTA,PRIUS,2015,HYBRID,ABREHET GEBREHIWOT
3026,1384,NISSAN,NV200,2015,HYBRID,BARBIE IN CHICAGO CAB CORP
3027,3440,TOYOTA,CAMRY,2012,HYBRID,FELLYTONE INC
3028,2016,TOYOTA,CAMRY,2014,HYBRID,KAMM TRAVEL INC
3029,3859,TOYOTA,PRIUS,2013,HYBRID,CATCH A CAB CORP.
3030,1366,TOYOTA,PRIUS,2014,HYBRID,A & S CAB CO INC
3031,243,VPG,MV-1,2012,COMPRESSED NATURAL GAS,TAXI OUT CAB CO
3032,1731,TOYOTA,RAV4,2013,GASOLINE,KPOOKEKE  INC
3033,3370,TOYOTA,PRIUS,2013,HYBRID,JOTI CAB COMPANY
3034,5001,TOYOTA,PRIUS,2014,HYBRID,JOTI CAB COMPANY
3035,3906,TOYOTA,CAMRY,2014,HYBRID,HIMALAYA CORP
3036,2194,TOYOTA,PRIUS,2015,HYBRID,ANY CAB TWO CORP.
3037,5815,FORD,ESCAPE,2012,FLEX FUEL,COREY CAB CO
3038,6264,TOYOTA,CAMRY,2013,HYBRID,RICHMOND CAB CO INC
3039,5491,TOYOTA,COROLLA,2015,GASOLINE,WESTERN GREEN CAB CO
3040,2691,TOYOTA,COROLLA,2015,GASOLINE,LUCKY 7 CAB COMPANY
3041,434,TOYOTA,SIENNA,2020,GASOLINE,ESRAA CAB CORP
3042,5519,TOYOTA,COROLLA,2015,GASOLINE,WOLFGANG'S CAB COMPANY
3043,2934,FORD,ESCAPE,2012,HYBRID,PAULA H CORP.
3044,2048,TOYOTA,CAMRY,2015,HYBRID,ADAM VALI CAB INC
3045,1558,TOYOTA,CAMRY,2014,HYBRID,FLAG CAB CORP.
3046,5173,FORD,ESCAPE,2012,HYBRID,BENNANI TRANS INC
3047,34,TOYOTA,HIGHLANDER,2019,GASOLINE,DOUMB CAB CO
3048,5190,TOYOTA,CAMRY,2013,HYBRID,BARAKA ENTERPRISES INC.
3049,3812,TOYOTA,CAMRY,2019,HYBRID,AMRIN1 TRANS INC
3050,2376,TOYOTA,CAMRY,2013,HYBRID,MISTY CAB CORP
3051,5261,NISSAN,KICKS,2019,GASOLINE,THASOS CAB CORP
3052,6443,TOYOTA,SIENNA,2020,GASOLINE,"WALAD, INC."
3053,1252,TOYOTA,CAMRY,2017,GASOLINE,YC21 LLC
3054,116,TOYOTA,PRIUS,2014,HYBRID,CCO CHICAGO CORP.
3055,1524,NISSAN,ALTIMA,2011,HYBRID,ACROSS THE TOWN CAB CORP
3056,5016,TOYOTA,CAMRY,2016,HYBRID,SUN OK KIM
3057,6285,NISSAN,ALTIMA,2011,HYBRID,AGEAN TAXI LLC
3058,6294,TOYOTA,CAMRY,2012,HYBRID,ALI BROTHERS USA INC
3059,3417,NISSAN,ALTIMA,2013,GASOLINE,OCTAVIA CAB CORP
3060,4942,FORD,ESCAPE,2011,HYBRID,SUNLIGHT CAB CO
3061,327,FORD,ESCAPE,2011,HYBRID,NECT 23 LLC
3062,3784,TOYOTA,CAMRY,2014,HYBRID,CHICAGO MEDALLION ONE LLC.
3063,3803,TOYOTA,CAMRY,2014,HYBRID,CHICAGO MEDALLION ONE LLC.
3064,6283,TOYOTA,RAV4,2017,GASOLINE,"DELOTS, INC"
3065,5681,FORD,FUSION,2018,HYBRID,WICKER PARK CAB LLC
3066,2118,TOYOTA,RAV4,2016,HYBRID,LUCKY TAXICAB INC
3067,3043,TOYOTA,CAMRY,2013,HYBRID,"WADOOD, INC"
3068,3697,TOYOTA,RAV4,2019,HYBRID,YOHANNES ADDISU
3069,669,TOYOTA,PRIUS,2014,HYBRID,BLESS TAXI INC
3070,1958,FORD,ESCAPE,2012,HYBRID,AQUARIUS CAB INC.
3071,4256,TOYOTA,PRIUS,2013,HYBRID,NECT 5 INC
3072,5270,TOYOTA,PRIUS,2012,HYBRID,CHATHA CAB CO
3073,6488,TOYOTA,COROLLA,2019,GASOLINE,ZUHA TAXI CORP
3074,4424,TOYOTA,SIENNA,2015,GASOLINE,"CUBBY CAB, INC."
3075,4384,FORD,ESCAPE,2012,HYBRID,"NECT 3, INC"
3076,2328,TOYOTA,CAMRY,2014,HYBRID,MENDEFERA CAB INC
3077,2354,TOYOTA,COROLLA,2018,GASOLINE,DOLPHIN CAB INC
3078,4415,TOYOTA,CAMRY,2015,HYBRID,CHICAGO MEDALLION THREE LLC.
3079,6302,TOYOTA,CAMRY,2012,HYBRID,PETERSON CAB CO INC
3080,1014,HYUNDAI,ELANTRA,2018,GASOLINE,ALTHERAS CAB CORP
3081,5283,TOYOTA,SIENNA,2013,GASOLINE,SJ TAXI CORP.
3082,4311,TOYOTA,CAMRY,2013,HYBRID,CHICAGO MEDALLION THREE LLC.
3083,364,TOYOTA,PRIUS,2014,HYBRID,NECT 31 LLC
3084,1368,TOYOTA,PRIUS,2013,HYBRID,KHAOLA INC
3085,1750,TOYOTA,PRIUS,2013,HYBRID,BMF INC
3086,2768,FORD,ESCAPE,2012,HYBRID,AQUARIUS CAB INC.
3087,2133,TOYOTA,PRIUS,2012,HYBRID,CHICAB ONE INC
3088,6308,TOYOTA,CAMRY,2013,HYBRID,ZAKARIA EXPRESS INC
3089,6322,TOYOTA,CAMRY,2013,HYBRID,ALIKHLAS INC
3090,4976,TOYOTA,CAMRY,2016,HYBRID,PARTHENAN LLC
3091,3844,TOYOTA,PRIUS,2014,HYBRID,NECT 21 LLC
3092,2414,TOYOTA,CAMRY,2017,HYBRID,NEW WINDY CITY TAXI INC
3093,5227,TOYOTA,PRIUS,2013,HYBRID,AKAL TRANSPORT CORP
3094,2221,FORD,ESCAPE,2012,HYBRID,REX 2 INC.
3095,6323,TOYOTA,PRIUS,2014,HYBRID,OYIME INVESTMENT CORPORATION
3096,6342,TOYOTA,SIENNA,2016,GASOLINE,AMAL CORPORATION
3097,6350,TOYOTA,PRIUS,2013,HYBRID,BIG APPLE CAB ONE CO.
3098,1465,TOYOTA,CAMRY,2013,HYBRID,BOULEVARD CORP
3099,916,TOYOTA,PRIUS,2013,HYBRID,NECT 36 LLC
3100,946,TOYOTA,PRIUS,2014,HYBRID,NECT 37 LLC
3101,5281,TOYOTA,CAMRY,2016,HYBRID,BAHAYLAY INC
3102,6361,TOYOTA,CAMRY,2014,HYBRID,RANGI CAB CO
3103,6348,FORD,FUSION,2014,HYBRID,MAZ INC. CORP.
3104,4994,TOYOTA,PRIUS,2015,HYBRID,I.B.M.F. TAXI LLC
3105,5485,TOYOTA,CAMRY,2013,HYBRID,"MASAMI CAB COMPANY, INC."
3106,541,FORD,ESCAPE,2012,HYBRID,"LULU THREE, INC"
3107,316,TOYOTA,CAMRY,2015,HYBRID,MR TAXI 1 INC
3108,6398,TOYOTA,CAMRY,2012,HYBRID,YAAH CAB CO
3109,4027,TOYOTA,PRIUS,2013,HYBRID,GONDAR EXPRESS CORP
3110,4,TOYOTA,CAMRY,2019,HYBRID,YC1 LLC
3111,6394,TOYOTA,PRIUS,2014,HYBRID,BIG APPLE CAB ONE CO.
3112,6453,NISSAN,ALTIMA,2011,HYBRID,6453 INC.
3113,6450,TOYOTA,SIENNA,2019,GASOLINE,SOLOMON MANSON
3114,5475,TOYOTA,CAMRY,2017,HYBRID,PRIME TAXI CORP.
3115,6462,TOYOTA,CAMRY,2014,HYBRID,MIRA EXPRESS INC
3116,6424,TOYOTA,PRIUS,2015,HYBRID,STNY TAXI CORP.
3117,6414,TOYOTA,PRIUS,2014,HYBRID,AKARAKA TRANSPORT INC.
3118,5042,TOYOTA,CAMRY,2016,HYBRID,W TAXI INC.
3119,5020,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 28
3120,6447,VPG,MV-1,2016,GASOLINE,AWISE INC
3121,5044,TOYOTA,CAMRY,2018,HYBRID,RIVERSIDE CAB CORP
3122,506,FORD,FUSION,2016,HYBRID,13C TAXI INC
3123,6465,TOYOTA,CAMRY,2019,HYBRID,BELAY CORP
3124,4177,TOYOTA,CAMRY,2016,HYBRID,ABDUL LLC
3125,4839,TOYOTA,CAMRY,2019,HYBRID,EYOB & YAFET LLC
3126,4849,FORD,FUSION,2014,HYBRID,ACROSS THE TOWN CAB CORP
3127,2023,FORD,FUSION,2012,HYBRID,FLORINA INC.
3128,5589,FORD,ESCAPE,2011,HYBRID,IMAGIN EXPRESS INC
3129,2094,FORD,ESCAPE,2010,HYBRID,NECT 21 LLC
3130,266,TOYOTA,PRIUS,2013,HYBRID,NECT 26 LLC
3131,219,FORD,FUSION,2014,HYBRID,TAURUS CAB INC
3132,5154,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 28
3133,5164,TOYOTA,COROLLA,2018,GASOLINE,ANTIPAROS CAB CORP
3134,3720,TOYOTA,PRIUS,2013,HYBRID,"ADELA, INC."
3135,2050,FORD,FUSION,2014,HYBRID,NECT 13 LLC
3136,5180,TOYOTA,RAV4,2016,HYBRID,SAMUEL A ANUM
3137,5613,TOYOTA,PRIUS,2013,HYBRID,HARD EIGHT CAB CO
3138,6513,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC-SERIES 34"
3139,356,TOYOTA,PRIUS,2015,HYBRID,TAURUS CAB INC
3140,3929,FORD,FUSION,2014,HYBRID,NECT 28 LLC
3141,3606,TOYOTA,PRIUS,2012,HYBRID,"ADELA, INC."
3142,4245,FORD,FUSION,2012,HYBRID,NEW PISCES INC.
3143,2427,FORD,FUSION,2012,HYBRID,NECT 14 LLC
3144,5162,FORD,ESCAPE,2012,HYBRID,VERONIQUE ARIELLE CAB CORP.
3145,559,TOYOTA,PRIUS,2012,HYBRID,"LULU THREE, INC"
3146,1802,TOYOTA,PRIUS,2013,HYBRID,AQUARIUS CAB INC.
3147,2334,TOYOTA,PRIUS,2014,HYBRID,REX 1 INC.
3148,49,DODGE,CARAVAN,2016,FLEX FUEL,NECT 30 LLC
3149,3880,FORD,FUSION,2014,HYBRID,NECT 29 LLC
3150,379,FORD,ESCAPE,2012,HYBRID,NECT 27 LLC
3151,496,FORD,ESCAPE,2011,HYBRID,FLORINA INC.
3152,4452,TOYOTA,PRIUS,2013,HYBRID,REX 10 INC
3153,5114,TOYOTA,PRIUS,2013,HYBRID,ADRIAN INC.
3154,418,FORD,ESCAPE,2012,HYBRID,VIRGO TAXI CAB CO.
3155,4462,FORD,ESCAPE,2010,HYBRID,"NECT 3, INC"
3156,3804,FORD,FUSION,2014,HYBRID,NECT 27 LLC
3157,5206,HYUNDAI,ELANTRA,2018,GASOLINE,ATHINA CAB CORP.
3158,5266,TOYOTA,CAMRY,2015,HYBRID,A&P TRANSPORTATION INC.
3159,551,FORD,FUSION,2014,HYBRID,NECT 48 LLC
3160,5660,TOYOTA,CAMRY,2013,HYBRID,SARAH ENTERPRISES
3161,5268,TOYOTA,SIENNA,2018,GASOLINE,"OBA-OMO OF CHICAGO, INC"
3162,5762,TOYOTA,SIENNA,2020,GASOLINE,PENN - J INC
3163,60,TOYOTA,PRIUS,2013,HYBRID,NECT 18 LLC
3164,565,FORD,ESCAPE,2012,HYBRID,LULU FOUR INC
3165,5728,TOYOTA,CAMRY,2013,HYBRID,RIVERSIDE CAB CORP
3166,5930,TOYOTA,PRIUS,2014,HYBRID,REX 2 INC.
3167,5069,TOYOTA,CAMRY,2014,HYBRID,TANAKA TRANS CORP.
3168,5532,FORD,FUSION,2013,HYBRID,"REX 6, INC."
3169,532,FORD,ESCAPE,2010,HYBRID,NECT 25 LLC
3170,576,FORD,ESCAPE,2012,HYBRID,LULU FOUR INC
3171,6101,TOYOTA,PRIUS,2014,HYBRID,REX 10 INC
3172,6528,TOYOTA,COROLLA,2018,GASOLINE,ANTIPAROS CAB CORP
3173,581,TOYOTA,CAMRY,2011,HYBRID,PARAMJIT ENTERPRISES INC
3174,670,TOYOTA,PRIUS,2015,HYBRID,AQUARIUS CAB INC.
3175,6688,FORD,FUSION,2014,HYBRID,"REX 6, INC."
3176,594,TOYOTA,CAMRY,2012,HYBRID,CHIEF TAXI CO.
3177,4278,TOYOTA,PRIUS,2014,HYBRID,TAXI MEDALLION GROUP LLC SERIES X
3178,528,TOYOTA,CAMRY,2018,HYBRID,N & F INC
3179,5834,DODGE,CARAVAN,2017,FLEX FUEL,RIVERSIDE CAB CORP
3180,5785,TOYOTA,PRIUS,2013,HYBRID,FOUNDATION TRANSIT INC.
3181,6352,FORD,FUSION,2011,HYBRID,NECT 14 LLC
3182,5292,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLIONGROUP LLCSERIESXXIX
3183,5791,TOYOTA,RAV4,2018,HYBRID,COBBYSYMS INC
3184,932,TOYOTA,PRIUS,2014,HYBRID,NECT 37 LLC
3185,943,TOYOTA,PRIUS,2014,HYBRID,NECT 37 LLC
3186,871,FORD,ESCAPE,2010,HYBRID,REX 3 INC.
3187,5950,TOYOTA,CAMRY,2014,HYBRID,P.K. CAB CO.
3188,6273,FORD,FUSION,2013,HYBRID,NECT 14 LLC
3189,755,VPG,MV-1,2012,COMPRESSED NATURAL GAS,NECT 33 LLC
3190,984,TOYOTA,PRIUS,2014,HYBRID,NECT 39 LLC
3191,653,FORD,C-MAX,2016,HYBRID,OIA CAB CORP.
3192,5315,TOYOTA,RAV4,2017,HYBRID,PAACONNIE INC.
3193,103,TOYOTA,PRIUS,2013,HYBRID,SOPHIE TAXI LLC
3194,6564,TOYOTA,CAMRY,2015,HYBRID,ELEGANCE EXPRESS INC
3195,5376,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLIONGROUP LLCSERIESXXIX
3196,3278,TOYOTA,CAMRY,2017,HYBRID,AWRA AND SARON CAB CORP
3197,5926,TOYOTA,CAMRY,2016,HYBRID,AWRA AND SARON CAB CORP
3198,5312,TOYOTA,PRIUS,2015,HYBRID,MRS. TAXI INC
3199,5330,TOYOTA,CAMRY,2016,HYBRID,W TAXI INC.
3200,5416,TOYOTA,PRIUS,2016,HYBRID,"KABHER, CORP."
3201,5408,TOYOTA,RAV4,2019,HYBRID,BMK TAXI CORP
3202,6600,TOYOTA,CAMRY,2017,HYBRID,RIDWAN ENTERPRISES INC.
3203,5448,CHRYSLER,TOWN AND COUNTRY,2013,FLEX FUEL,OKUNDAYE & SONS CO
3204,5976,TOYOTA,PRIUS,2015,HYBRID,BELICAGO TAXI LLC
3205,6652,TOYOTA,CAMRY,2013,HYBRID,TANVIR ENTERPRISES INC.
3206,6619,NISSAN,NV200,2014,GASOLINE,DEKA TWO CAB CORP.
3207,6013,TOYOTA,PRIUS,2014,HYBRID,BENJAMIN OWEN CORPORATION
3208,6653,TOYOTA,CAMRY,2016,HYBRID,RENNS INC
3209,5441,TOYOTA,CAMRY,2014,HYBRID,NOORANI CAB SERVICE INC.
3210,6195,TOYOTA,SIENNA,2019,GASOLINE,AQRAMAR TAXI INC.
3211,6591,TOYOTA,CAMRY,2013,HYBRID,AL MAZA CAB CO.
3212,6590,TOYOTA,PRIUS,2009,HYBRID,NORTH SHORE CAB INC.
3213,6630,TOYOTA,PRIUS,2015,HYBRID,ON THE GO CAB CO INC
3214,548,FORD,ESCAPE,2012,HYBRID,"LULU THREE, INC"
3215,6668,TOYOTA,SIENNA,2018,GASOLINE,SAJA CORPORATION
3216,677,TOYOTA,PRIUS,2014,HYBRID,SANTORINI CAB CORP.
3217,66,TOYOTA,PRIUS,2013,HYBRID,SOPHIE TAXI LLC
3218,6030,TOYOTA,CAMRY,2014,HYBRID,SUKHI ENTERPRISES INC.
3219,5566,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 30"
3220,6655,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC-SERIES 34"
3221,5476,TOYOTA,PRIUS,2014,HYBRID,DEFIANCE TAXI LLC
3222,5590,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 31"
3223,6738,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLION GROUP LLC - SERIES 36
3224,6764,TOYOTA,SIENNA,2015,GASOLINE,MANASSEH INC.
3225,672,TOYOTA,RAV4,2014,GASOLINE,VIDAL EXPRESS INC
3226,6043,TOYOTA,SIENNA,2017,HYBRID,CITY ROAD CORP
3227,682,TOYOTA,PRIUS,2015,HYBRID,J.Q. TAXI CORP.
3228,562,VPG,MV-1,2014,GASOLINE,TAXI MEDALLION GROUP LLC SERIESXII
3229,687,TOYOTA,CAMRY,2016,HYBRID,SANTORINI CAB CORP.
3230,692,TOYOTA,CAMRY,2013,HYBRID,YAAH CAB CO
3231,5602,TOYOTA,SIENNA,2018,GASOLINE,"5A TRANSIT, INC"
3232,6826,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC-SERIES 38
3233,6886,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLION GROUP LLC-SERIES 38
3234,6737,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC - SERIES 36
3235,6,TOYOTA,CAMRY,2019,HYBRID,YC1 LLC
3236,689,TOYOTA,PRIUS,2013,HYBRID,NECT 32 LLC
3237,695,TOYOTA,PRIUS,2012,HYBRID,TALAL TRANS INC
3238,5634,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 31"
3239,5600,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 31"
3240,791,NISSAN,ALTIMA,2011,HYBRID,MUNICH TAXI LLC
3241,74,TOYOTA,CAMRY,2014,HYBRID,GREVENA CORP
3242,830,TOYOTA,CAMRY,2014,HYBRID,SKYVIEW CAB CORP.
3243,763,TOYOTA,PRIUS,2013,HYBRID,SKYVIEW CAB CORP.
3244,553,TOYOTA,PRIUS,2013,HYBRID,WULLEN CAB CO.
3245,785,TOYOTA,PRIUS,2015,HYBRID,AHMED CAB COMPANY
3246,825,TOYOTA,PRIUS,2014,HYBRID,NECT 34 LLC
3247,750,TOYOTA,CAMRY,2015,HYBRID,GALAXY CHICAGO INC
3248,788,VPG,MV-1,2014,GASOLINE,"TAXI MEDALLION GROUP, LLC-SERIES XV"
3249,809,TOYOTA,CAMRY,2014,HYBRID,J K TAXICAB INC
3250,751,TOYOTA,PRIUS,2013,HYBRID,FAST CAB COMPANY
3251,790,NISSAN,ALTIMA,2011,HYBRID,FRAPPE TAXI LLC
3252,773,TOYOTA,PRIUS,2015,HYBRID,BEBE VICTOR INC
3253,768,TOYOTA,SIENNA,2020,GASOLINE,AHMED EXPRESS INC
3254,744,TOYOTA,RAV4,2019,HYBRID,SIMB TAXI COMPANY
3255,7,TOYOTA,CAMRY,2017,HYBRID,YC1 LLC
3256,73,TOYOTA,PRIUS,2014,HYBRID,BEBE VICTOR INC
3257,5901,TOYOTA,RAV4,2020,HYBRID,ERITREAN AMERICAN INC
3258,835,TOYOTA,PRIUS,2012,HYBRID,SWEETGRASS CAPITAL CORP.
3259,5897,TOYOTA,HIGHLANDER,2019,GASOLINE,TOP TOP TAXI INC
3260,919,TOYOTA,PRIUS,2012,HYBRID,SWEETGRASS CAPITAL CORP.
3261,5692,TOYOTA,PRIUS,2013,HYBRID,"ECO 1 TAXI, INC"
3262,941,TOYOTA,PRIUS,2012,HYBRID,BMC CAB CORP.
3263,831,TOYOTA,SIENNA,2016,GASOLINE,ONAAB INC
3264,840,NISSAN,NV200,2014,GASOLINE,HUDSON CAB CORP.
3265,867,TOYOTA,CAMRY,2019,HYBRID,GSI TRAVELS CORP.
3266,900,VPG,MV-1,2016,GASOLINE,"TAXI MEDALLION GROUP,LLC-SERIES XIX"
3267,5601,TOYOTA,SIENNA,2020,GASOLINE,PIONEER TRANS INC
3268,95,TOYOTA,CAMRY,2014,HYBRID,TAJ NAUSHEENA INC.
3269,846,TOYOTA,PRIUS,2013,HYBRID,NECT 34 LLC
3270,93,TOYOTA,PRIUS,2015,HYBRID,SOPHIE TAXI LLC
3271,5714,TOYOTA,PRIUS,2014,HYBRID,GREENVALE TAXI LLC
3272,940,TOYOTA,CAMRY,2016,HYBRID,SAFI TRANSPORTATION INC
3273,5627,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 31"
3274,914,NISSAN,SENTRA,2019,GASOLINE,BETHUNE TAXI LLC
3275,971,TOYOTA,RAV4,2015,GASOLINE,SILVERO ENTERPRISES INC.
3276,90,TOYOTA,SIENNA,2018,GASOLINE,NECT 19 LLC
3277,1442,TOYOTA,PRIUS,2014,HYBRID,AQUARIUS CAB INC.
3278,454,FORD,C-MAX,2013,HYBRID,BIG CITY TAXI CORP.
3279,6468,TOYOTA,CAMRY,2013,HYBRID,"A. BARAVATI INTERNATIONAL, INC."
3280,975,FORD,C-MAX,2015,HYBRID,OIA CAB CORP.
3281,88,FORD,FUSION,2014,HYBRID,NECT 15 LLC
3282,5917,TOYOTA,PRIUS,2014,HYBRID,ERENA CAB CO
3283,5017,TOYOTA,CAMRY,2014,HYBRID,RANA CAB INC
3284,6924,TOYOTA,PRIUS,2013,HYBRID,SUNFLOWER CAB CO.
3285,102,TOYOTA,CAMRY,2013,HYBRID,CHITOWN CAB INC. #IV
3286,6946,TOYOTA,PRIUS,2013,HYBRID,SUNFLOWER CAB CO.
3287,2892,FORD,FUSION,2012,HYBRID,TERRA TAXI THREE CORP.
3288,986,NISSAN,SENTRA,2019,GASOLINE,BETHUNE TAXI LLC
3289,896,TOYOTA,PRIUS,2013,HYBRID,NECT 16 LLC
3290,2540,NISSAN,NV200,2015,GASOLINE,"I & B MIDWEST ENTERPRISE, INC."
3291,2570,TOYOTA,RAV4,2017,HYBRID,DABAT CAB CO
3292,5722,TOYOTA,CAMRY,2017,HYBRID,SHYLOH INC
3293,729,TOYOTA,PRIUS,2014,HYBRID,NECT 32 LLC
3294,988,TOYOTA,CAMRY,2016,HYBRID,LAKEFRONT TAXI INC.
3295,6888,NISSAN,ALTIMA,2011,HYBRID,APOPO LLC
3296,6442,TOYOTA,PRIUS,2014,HYBRID,S A H I 6442 TAXI INC
3297,323,TOYOTA,PRIUS,2012,HYBRID,CAPRICORN CAB INC
3298,1016,TOYOTA,PRIUS,2013,HYBRID,VALI ENTERPRISES INC
3299,1861,TOYOTA,CAMRY,2017,HYBRID,A1- HUSSAIN EXPRESS INC
3300,1626,TOYOTA,CAMRY,2013,HYBRID,SALAM AA TAXI COMPANY
3301,5726,TOYOTA,CAMRY,2016,HYBRID,W TAXI INC.
3302,4614,DODGE,CARAVAN,2016,FLEX FUEL,CHICAGO MEDALLION FOUR LLC.
3303,931,TOYOTA,CAMRY,2014,HYBRID,CHICAGO MEDALLION SIX LLC.
3304,6726,TOYOTA,PRIUS,2013,HYBRID,TAXI MEDALLION GROUPLLC -SERIESXXV
3305,148,TOYOTA,CAMRY,2013,HYBRID,DRIVEN TAXICAB LLC
3306,5412,VPG,MV-1,2016,GASOLINE,"TAXI MEDALLION GROUP,LLC SERIES VII"
3307,1220,NISSAN,SENTRA,2019,GASOLINE,ANY CAB CORP.
3308,572,TOYOTA,PRIUS,2014,HYBRID,SIX GEMS LLC
3309,6107,TOYOTA,CAMRY,2014,HYBRID,STEFANIE AND ANDREW CAB CORP.
3310,3009,TOYOTA,PRIUS,2013,HYBRID,NUT TREE CAB CO
3311,6705,FORD,ESCAPE,2012,HYBRID,CHICAGO AUCTION CAB CO.
3312,85,TOYOTA,CAMRY,2014,HYBRID,ADINA TAXI INC.
3313,4731,TOYOTA,CAMRY,2014,GASOLINE,CHICAGO MEDALLION FOUR LLC.
3314,5560,FORD,ESCAPE,2012,HYBRID,SCORPION CAB CO.
3315,6310,TOYOTA,PRIUS,2017,HYBRID,NOEL EXPRESS INC.
3316,6282,TOYOTA,PRIUS,2012,HYBRID,KARAM CORP
3317,6324,FORD,ESCAPE,2011,HYBRID,IAMA EXPRESS INC
3318,1071,TOYOTA,PRIUS,2015,HYBRID,CHEN CHICAGO CORP.
3319,2038,FORD,ESCAPE,2010,HYBRID,SAGGITARIUS 1 INC.
3320,5750,HYUNDAI,ELANTRA,2018,GASOLINE,HYDRA CAB CORP
3321,6123,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC - SERIES 33
3322,1429,TOYOTA,CAMRY,2014,HYBRID,KAPO TAXI CORP
